# Please note that there may be discrepancies between your electric bill and what Sense reports due to data interruptions (such as Wi-Fi signal loss or loss of power) or other issues.
DateTime,Device ID,Name,Device Type,Device Make,Device Model,Device Location,Avg Wattage,kWh
2018-04-04 16:00:00,mains,Total Usage,,,,,983.905,0.984
2018-04-04 16:00:00,7f2e5a5f,Oven,Oven,,,,74.655,0.075
2018-04-04 16:00:00,25c55a21,Heat 2,Mystery Heat,,,,96.070,0.096
2018-04-04 16:00:00,1f5d70fc,Samsung TV,TV,Samsung Electronics,UN55KU6600,,122.478,0.122
2018-04-04 17:00:00,748c9776,Heat 2,Mystery Heat,,,,161.813,0.162
2018-04-04 17:00:00,mains,Total Usage,,,,,580.680,0.581
2018-04-04 17:00:00,7f2e5a5f,Oven,Oven,,,,154.659,0.155
2018-04-04 17:00:00,1f5d70fc,Samsung TV,TV,Samsung Electronics,UN55KU6600,,126.000,0.126
2018-04-04 18:00:00,mains,Total Usage,,,,,446.046,0.446
2018-04-04 18:00:00,36a3ac21,Microwave,Microwave,,,,14.221,0.014
2018-04-04 18:00:00,1f5d70fc,Samsung TV,TV,Samsung Electronics,UN55KU6600,,126.000,0.126
2018-04-04 19:00:00,c592a836,Dryer,Dryer,,,,2.771,0.003
2018-04-04 19:00:00,mains,Total Usage,,,,,868.965,0.869
2018-04-04 19:00:00,36a3ac21,Microwave,Microwave,,,,14.746,0.015
2018-04-04 19:00:00,1f5d70fc,Samsung TV,TV,Samsung Electronics,UN55KU6600,,126.000,0.126
2018-04-04 20:00:00,c592a836,Dryer,Dryer,,,,226.927,0.227
2018-04-04 20:00:00,mains,Total Usage,,,,,1958.170,1.958
2018-04-04 20:00:00,36a3ac21,Microwave,Microwave,,,,27.390,0.027
2018-04-04 20:00:00,1f5d70fc,Samsung TV,TV,Samsung Electronics,UN55KU6600,,126.000,0.126
2018-04-04 20:00:00,ac1cccee,Light 1,Light,,,,54.156,0.054
2018-04-04 21:00:00,c592a836,Dryer,Dryer,,,,228.000,0.228
2018-04-04 21:00:00,mains,Total Usage,,,,,1649.824,1.650
2018-04-04 21:00:00,36a3ac21,Microwave,Microwave,,,,14.221,0.014
2018-04-04 21:00:00,1f5d70fc,Samsung TV,TV,Samsung Electronics,UN55KU6600,,52.325,0.052
2018-04-04 21:00:00,ac1cccee,Light 1,Light,,,,9.403,0.009
2018-04-04 21:00:00,f03206dc,Device 1,Mystery Device,,,,70.881,0.071
2018-04-04 22:00:00,021fe5de,Device 1,Mystery Device,,,,66.894,0.067
2018-04-04 22:00:00,c592a836,Dryer,Dryer,,,,228.000,0.228
2018-04-04 22:00:00,mains,Total Usage,,,,,1586.454,1.586
2018-04-04 22:00:00,ac1cccee,Light 1,Light,,,,3.827,0.004
2018-04-04 22:00:00,f03206dc,Device 1,Mystery Device,,,,76.373,0.076
2018-04-04 23:00:00,021fe5de,Device 1,Mystery Device,,,,54.017,0.054
2018-04-04 23:00:00,c592a836,Dryer,Dryer,,,,12.540,0.013
2018-04-04 23:00:00,mains,Total Usage,,,,,962.444,0.962
2018-04-04 23:00:00,ac1cccee,Light 1,Light,,,,27.533,0.028
2018-04-04 23:00:00,f03206dc,Device 1,Mystery Device,,,,53.755,0.054
2018-04-05 00:00:00,021fe5de,Device 1,Mystery Device,,,,59.241,0.059
2018-04-05 00:00:00,mains,Total Usage,,,,,866.114,0.866
2018-04-05 00:00:00,ac1cccee,Light 1,Light,,,,21.956,0.022
2018-04-05 00:00:00,f03206dc,Device 1,Mystery Device,,,,58.994,0.059
2018-04-05 01:00:00,021fe5de,Device 1,Mystery Device,,,,76.667,0.077
2018-04-05 01:00:00,mains,Total Usage,,,,,857.981,0.858
2018-04-05 01:00:00,always_on,Always On,AlwaysOn,,,,187.916,0.188
2018-04-05 01:00:00,ac1cccee,Light 1,Light,,,,3.827,0.004
2018-04-05 01:00:00,f03206dc,Device 1,Mystery Device,,,,76.323,0.076
2018-04-05 02:00:00,021fe5de,Device 1,Mystery Device,,,,78.418,0.078
2018-04-05 02:00:00,mains,Total Usage,,,,,844.741,0.845
2018-04-05 02:00:00,always_on,Always On,AlwaysOn,,,,204.094,0.204
2018-04-05 02:00:00,ac1cccee,Light 1,Light,,,,1.913,0.002
2018-04-05 02:00:00,f03206dc,Device 1,Mystery Device,,,,78.125,0.078
2018-04-05 03:00:00,021fe5de,Device 1,Mystery Device,,,,78.469,0.078
2018-04-05 03:00:00,mains,Total Usage,,,,,850.403,0.850
2018-04-05 03:00:00,always_on,Always On,AlwaysOn,,,,207.133,0.207
2018-04-05 03:00:00,ac1cccee,Light 1,Light,,,,1.913,0.002
2018-04-05 03:00:00,f03206dc,Device 1,Mystery Device,,,,78.110,0.078
2018-04-05 04:00:00,021fe5de,Device 1,Mystery Device,,,,21.071,0.021
2018-04-05 04:00:00,mains,Total Usage,,,,,1191.819,1.192
2018-04-05 04:00:00,2d1962d9,Heat pump,Heat Pump,,,,111.961,0.112
2018-04-05 04:00:00,36a3ac21,Microwave,Microwave,,,,14.746,0.015
2018-04-05 04:00:00,always_on,Always On,AlwaysOn,,,,208.000,0.208
2018-04-05 04:00:00,ac1cccee,Light 1,Light,,,,62.160,0.062
2018-04-05 04:00:00,f03206dc,Device 1,Mystery Device,,,,20.966,0.021
2018-04-05 05:00:00,021fe5de,Device 1,Mystery Device,,,,35.316,0.035
2018-04-05 05:00:00,mains,Total Usage,,,,,1194.520,1.195
2018-04-05 05:00:00,2d1962d9,Heat pump,Heat Pump,,,,52.010,0.052
2018-04-05 05:00:00,always_on,Always On,AlwaysOn,,,,209.400,0.209
2018-04-05 05:00:00,ac1cccee,Light 1,Light,,,,47.040,0.047
2018-04-05 05:00:00,f03206dc,Device 1,Mystery Device,,,,35.246,0.035
2018-04-05 06:00:00,021fe5de,Device 1,Mystery Device,,,,19.093,0.019
2018-04-05 06:00:00,mains,Total Usage,,,,,1519.076,1.519
2018-04-05 06:00:00,2d1962d9,Heat pump,Heat Pump,,,,108.653,0.109
2018-04-05 06:00:00,always_on,Always On,AlwaysOn,,,,212.866,0.213
2018-04-05 06:00:00,ac1cccee,Light 1,Light,,,,64.167,0.064
2018-04-05 06:00:00,f03206dc,Device 1,Mystery Device,,,,19.076,0.019
2018-04-05 07:00:00,021fe5de,Device 1,Mystery Device,,,,60.456,0.060
2018-04-05 07:00:00,01f015b7,Coffee Maker,Coffee Maker,,,,37.497,0.037
2018-04-05 07:00:00,mains,Total Usage,,,,,1431.802,1.432
2018-04-05 07:00:00,2d1962d9,Heat pump,Heat Pump,,,,16.617,0.017
2018-04-05 07:00:00,always_on,Always On,AlwaysOn,,,,218.666,0.219
2018-04-05 07:00:00,27c1f581,Heat pump,Heat Pump,,,,4.389,0.004
2018-04-05 07:00:00,1f5d70fc,Samsung TV,TV,Samsung Electronics,UN55KU6600,,36.775,0.037
2018-04-05 07:00:00,ac1cccee,Light 1,Light,,,,20.766,0.021
2018-04-05 07:00:00,f03206dc,Device 1,Mystery Device,,,,60.186,0.060
2018-04-05 08:00:00,021fe5de,Device 1,Mystery Device,,,,5.771,0.006
2018-04-05 08:00:00,01f015b7,Coffee Maker,Coffee Maker,,,,69.443,0.069
2018-04-05 08:00:00,mains,Total Usage,,,,,1652.578,1.653
2018-04-05 08:00:00,2d1962d9,Heat pump,Heat Pump,,,,71.900,0.072
2018-04-05 08:00:00,36a3ac21,Microwave,Microwave,,,,14.746,0.015
2018-04-05 08:00:00,always_on,Always On,AlwaysOn,,,,222.400,0.222
2018-04-05 08:00:00,27c1f581,Heat pump,Heat Pump,,,,18.796,0.019
2018-04-05 08:00:00,1f5d70fc,Samsung TV,TV,Samsung Electronics,UN55KU6600,,126.000,0.126
2018-04-05 08:00:00,ac1cccee,Light 1,Light,,,,78.003,0.078
2018-04-05 08:00:00,f03206dc,Device 1,Mystery Device,,,,5.770,0.006
2018-04-05 09:00:00,021fe5de,Device 1,Mystery Device,,,,5.794,0.006
2018-04-05 09:00:00,01f015b7,Coffee Maker,Coffee Maker,,,,59.922,0.060
2018-04-05 09:00:00,mains,Total Usage,,,,,1051.762,1.052
2018-04-05 09:00:00,2d1962d9,Heat pump,Heat Pump,,,,53.991,0.054
2018-04-05 09:00:00,36a3ac21,Microwave,Microwave,,,,14.746,0.015
2018-04-05 09:00:00,always_on,Always On,AlwaysOn,,,,223.300,0.223
2018-04-05 09:00:00,1f5d70fc,Samsung TV,TV,Samsung Electronics,UN55KU6600,,70.245,0.070
2018-04-05 09:00:00,ac1cccee,Light 1,Light,,,,31.780,0.032
2018-04-05 09:00:00,f03206dc,Device 1,Mystery Device,,,,5.792,0.006
2018-04-05 10:00:00,021fe5de,Device 1,Mystery Device,,,,37.299,0.037
2018-04-05 10:00:00,01f015b7,Coffee Maker,Coffee Maker,,,,51.863,0.052
2018-04-05 10:00:00,mains,Total Usage,,,,,641.631,0.642
2018-04-05 10:00:00,36a3ac21,Microwave,Microwave,,,,18.946,0.019
2018-04-05 10:00:00,always_on,Always On,AlwaysOn,,,,215.533,0.216
2018-04-05 10:00:00,4d9b59c6,Washer,Washer,,,,77.231,0.077
2018-04-05 10:00:00,f03206dc,Device 1,Mystery Device,,,,37.215,0.037
2018-04-05 11:00:00,d2793f3c,Dryer,Dryer,,,,159.838,0.160
2018-04-05 11:00:00,021fe5de,Device 1,Mystery Device,,,,63.865,0.064
2018-04-05 11:00:00,c592a836,Dryer,Dryer,,,,176.546,0.177
2018-04-05 11:00:00,01f015b7,Coffee Maker,Coffee Maker,,,,34.575,0.035
2018-04-05 11:00:00,mains,Total Usage,,,,,948.402,0.948
2018-04-05 11:00:00,always_on,Always On,AlwaysOn,,,,180.900,0.181
2018-04-05 11:00:00,25c55a21,Heat 2,Mystery Heat,,,,173.288,0.173
2018-04-05 11:00:00,ac1cccee,Light 1,Light,,,,17.663,0.018
2018-04-05 11:00:00,4d9b59c6,Washer,Washer,,,,0.025,0.000
2018-04-05 11:00:00,f03206dc,Device 1,Mystery Device,,,,63.154,0.063
2018-04-05 12:00:00,c592a836,Dryer,Dryer,,,,3.530,0.004
2018-04-05 12:00:00,mains,Total Usage,,,,,351.864,0.352
2018-04-05 12:00:00,36a3ac21,Microwave,Microwave,,,,11.593,0.012
2018-04-05 12:00:00,always_on,Always On,AlwaysOn,,,,158.000,0.158
2018-04-05 12:00:00,ac1cccee,Light 1,Light,,,,32.270,0.032
2018-04-05 12:00:00,f03206dc,Device 1,Mystery Device,,,,49.185,0.049
2018-04-05 13:00:00,mains,Total Usage,,,,,284.159,0.284
2018-04-05 13:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-05 13:00:00,f03206dc,Device 1,Mystery Device,,,,79.918,0.080
2018-04-05 14:00:00,mains,Total Usage,,,,,352.182,0.352
2018-04-05 14:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-05 14:00:00,f03206dc,Device 1,Mystery Device,,,,80.000,0.080
2018-04-05 15:00:00,5ec23b7e,Dishwasher,Dishwasher,,,,301.800,0.302
2018-04-05 15:00:00,d2793f3c,Dryer,Dryer,,,,307.703,0.308
2018-04-05 15:00:00,c592a836,Dryer,Dryer,,,,147.482,0.147
2018-04-05 15:00:00,mains,Total Usage,,,,,1570.452,1.570
2018-04-05 15:00:00,36a3ac21,Microwave,Microwave,,,,14.221,0.014
2018-04-05 15:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-05 15:00:00,25c55a21,Heat 2,Mystery Heat,,,,325.945,0.326
2018-04-05 15:00:00,1f5d70fc,Samsung TV,TV,Samsung Electronics,UN55KU6600,,79.439,0.079
2018-04-05 15:00:00,f03206dc,Device 1,Mystery Device,,,,20.088,0.020
2018-04-05 16:00:00,5ec23b7e,Dishwasher,Dishwasher,,,,341.813,0.342
2018-04-05 16:00:00,d2793f3c,Dryer,Dryer,,,,333.455,0.333
2018-04-05 16:00:00,c592a836,Dryer,Dryer,,,,228.516,0.229
2018-04-05 16:00:00,mains,Total Usage,,,,,1782.004,1.782
2018-04-05 16:00:00,36a3ac21,Microwave,Microwave,,,,27.915,0.028
2018-04-05 16:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-05 16:00:00,25c55a21,Heat 2,Mystery Heat,,,,364.247,0.364
2018-04-05 16:00:00,1f5d70fc,Samsung TV,TV,Samsung Electronics,UN55KU6600,,126.000,0.126
2018-04-05 17:00:00,d2793f3c,Dryer,Dryer,,,,177.980,0.178
2018-04-05 17:00:00,c592a836,Dryer,Dryer,,,,228.000,0.228
2018-04-05 17:00:00,mains,Total Usage,,,,,1068.070,1.068
2018-04-05 17:00:00,36a3ac21,Microwave,Microwave,,,,35.792,0.036
2018-04-05 17:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-05 17:00:00,25c55a21,Heat 2,Mystery Heat,,,,188.751,0.189
2018-04-05 17:00:00,1f5d70fc,Samsung TV,TV,Samsung Electronics,UN55KU6600,,126.000,0.126
2018-04-05 18:00:00,c592a836,Dryer,Dryer,,,,118.496,0.118
2018-04-05 18:00:00,mains,Total Usage,,,,,523.913,0.524
2018-04-05 18:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-05 18:00:00,1f5d70fc,Samsung TV,TV,Samsung Electronics,UN55KU6600,,96.005,0.096
2018-04-05 19:00:00,mains,Total Usage,,,,,644.470,0.644
2018-04-05 19:00:00,36a3ac21,Microwave,Microwave,,,,13.695,0.014
2018-04-05 19:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-05 19:00:00,1f5d70fc,Samsung TV,TV,Samsung Electronics,UN55KU6600,,54.239,0.054
2018-04-05 20:00:00,mains,Total Usage,,,,,784.243,0.784
2018-04-05 20:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-05 20:00:00,27c1f581,Heat pump,Heat Pump,,,,0.944,0.001
2018-04-05 20:00:00,ac1cccee,Light 1,Light,,,,3.873,0.004
2018-04-05 21:00:00,021fe5de,Device 1,Mystery Device,,,,27.202,0.027
2018-04-05 21:00:00,mains,Total Usage,,,,,674.150,0.674
2018-04-05 21:00:00,36a3ac21,Microwave,Microwave,,,,19.996,0.020
2018-04-05 21:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-05 21:00:00,27c1f581,Heat pump,Heat Pump,,,,28.091,0.028
2018-04-05 21:00:00,ac1cccee,Light 1,Light,,,,55.440,0.055
2018-04-05 21:00:00,f03206dc,Device 1,Mystery Device,,,,27.128,0.027
2018-04-05 22:00:00,021fe5de,Device 1,Mystery Device,,,,78.867,0.079
2018-04-05 22:00:00,mains,Total Usage,,,,,377.418,0.377
2018-04-05 22:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-05 22:00:00,ac1cccee,Light 1,Light,,,,1.913,0.002
2018-04-05 22:00:00,f03206dc,Device 1,Mystery Device,,,,78.147,0.078
2018-04-05 23:00:00,021fe5de,Device 1,Mystery Device,,,,80.442,0.080
2018-04-05 23:00:00,mains,Total Usage,,,,,416.267,0.416
2018-04-05 23:00:00,36a3ac21,Microwave,Microwave,,,,36.842,0.037
2018-04-05 23:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-05 23:00:00,f03206dc,Device 1,Mystery Device,,,,79.842,0.080
2018-04-06 00:00:00,021fe5de,Device 1,Mystery Device,,,,78.616,0.079
2018-04-06 00:00:00,mains,Total Usage,,,,,350.146,0.350
2018-04-06 00:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-06 00:00:00,ac1cccee,Light 1,Light,,,,1.913,0.002
2018-04-06 00:00:00,f03206dc,Device 1,Mystery Device,,,,78.118,0.078
2018-04-06 01:00:00,021fe5de,Device 1,Mystery Device,,,,38.231,0.038
2018-04-06 01:00:00,mains,Total Usage,,,,,520.883,0.521
2018-04-06 01:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-06 01:00:00,27c1f581,Heat pump,Heat Pump,,,,21.470,0.021
2018-04-06 01:00:00,ac1cccee,Light 1,Light,,,,44.380,0.044
2018-04-06 01:00:00,f03206dc,Device 1,Mystery Device,,,,37.741,0.038
2018-04-06 02:00:00,021fe5de,Device 1,Mystery Device,,,,72.882,0.073
2018-04-06 02:00:00,mains,Total Usage,,,,,418.308,0.418
2018-04-06 02:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-06 02:00:00,27c1f581,Heat pump,Heat Pump,,,,3.818,0.004
2018-04-06 02:00:00,ac1cccee,Light 1,Light,,,,7.770,0.008
2018-04-06 02:00:00,f03206dc,Device 1,Mystery Device,,,,72.436,0.072
2018-04-06 03:00:00,021fe5de,Device 1,Mystery Device,,,,78.671,0.079
2018-04-06 03:00:00,mains,Total Usage,,,,,369.233,0.369
2018-04-06 03:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-06 03:00:00,ac1cccee,Light 1,Light,,,,1.913,0.002
2018-04-06 03:00:00,f03206dc,Device 1,Mystery Device,,,,78.161,0.078
2018-04-06 04:00:00,021fe5de,Device 1,Mystery Device,,,,50.708,0.051
2018-04-06 04:00:00,mains,Total Usage,,,,,390.334,0.390
2018-04-06 04:00:00,36a3ac21,Microwave,Microwave,,,,17.371,0.017
2018-04-06 04:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-06 04:00:00,ac1cccee,Light 1,Light,,,,1.913,0.002
2018-04-06 04:00:00,f03206dc,Device 1,Mystery Device,,,,50.074,0.050
2018-04-06 05:00:00,mains,Total Usage,,,,,292.695,0.293
2018-04-06 05:00:00,always_on,Always On,AlwaysOn,,,,123.196,0.123
2018-04-06 06:00:00,mains,Total Usage,,,,,360.291,0.360
2018-04-06 06:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-06 07:00:00,021fe5de,Device 1,Mystery Device,,,,11.973,0.012
2018-04-06 07:00:00,mains,Total Usage,,,,,793.388,0.793
2018-04-06 07:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-06 07:00:00,27c1f581,Heat pump,Heat Pump,,,,25.009,0.025
2018-04-06 07:00:00,ac1cccee,Light 1,Light,,,,51.590,0.052
2018-04-06 07:00:00,f03206dc,Device 1,Mystery Device,,,,11.936,0.012
2018-04-06 08:00:00,021fe5de,Device 1,Mystery Device,,,,80.528,0.081
2018-04-06 08:00:00,mains,Total Usage,,,,,638.198,0.638
2018-04-06 08:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-06 08:00:00,f03206dc,Device 1,Mystery Device,,,,79.878,0.080
2018-04-06 09:00:00,021fe5de,Device 1,Mystery Device,,,,78.574,0.079
2018-04-06 09:00:00,mains,Total Usage,,,,,412.221,0.412
2018-04-06 09:00:00,always_on,Always On,AlwaysOn,,,,156.000,0.156
2018-04-06 09:00:00,1f5d70fc,Samsung TV,TV,Samsung Electronics,UN55KU6600,,81.365,0.081
2018-04-06 09:00:00,ac1cccee,Light 1,Light,,,,1.913,0.002
2018-04-06 09:00:00,f03206dc,Device 1,Mystery Device,,,,78.059,0.078
2018-04-06 10:00:00,021fe5de,Device 1,Mystery Device,,,,31.185,0.031
2018-04-06 10:00:00,748c9776,Heat 2,Mystery Heat,,,,96.687,0.097
2018-04-06 10:00:00,mains,Total Usage,,,,,738.988,0.739
2018-04-06 10:00:00,36a3ac21,Microwave,Microwave,,,,14.750,0.015
2018-04-06 10:00:00,7f2e5a5f,Oven,Oven,,,,77.011,0.077
