,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
120,2017,1,3,12,0,0,0,0,1.0,-6.0,121.55
121,2017,1,3,12,30,0,0,0,1.1,-6.0,115.87
122,2017,1,3,13,0,0,0,0,1.2000000000000002,-6.0,110.25
123,2017,1,3,13,30,0,0,0,1.2000000000000002,-6.0,104.73
124,2017,1,3,14,0,0,0,0,1.3,-6.0,99.35
125,2017,1,3,14,30,0,0,0,1.3,-6.0,94.13
126,2017,1,3,15,0,0,0,0,1.4,-6.0,89.12
127,2017,1,3,15,30,2,2,0,1.2000000000000002,-5.0,84.37
128,2017,1,3,16,0,5,5,0,1.2000000000000002,-5.0,79.92
129,2017,1,3,16,30,8,8,0,1.7000000000000002,-3.0,75.84
130,2017,1,3,17,0,11,11,0,2.2,-1.0,72.19
131,2017,1,3,17,30,14,14,0,2.3000000000000003,0.0,69.06
132,2017,1,3,18,0,107,107,0,2.4000000000000004,0.0,66.5
133,2017,1,3,18,30,102,102,0,2.4000000000000004,0.0,64.6
134,2017,1,3,19,0,16,16,0,2.4000000000000004,1.0,63.41
135,2017,1,3,19,30,16,16,0,2.4000000000000004,1.0,62.99
136,2017,1,3,20,0,38,38,0,2.5,2.0,63.33
137,2017,1,3,20,30,56,56,0,2.4000000000000004,2.0,64.43
138,2017,1,3,21,0,59,59,0,2.3000000000000003,2.0,66.26
139,2017,1,3,21,30,52,52,0,2.2,2.0,68.75
140,2017,1,3,22,0,43,43,0,2.1,2.0,71.83
141,2017,1,3,22,30,33,33,0,1.7000000000000002,2.0,75.42
142,2017,1,3,23,0,22,22,0,1.4,2.0,79.46000000000002
143,2017,1,3,23,30,11,11,0,1.2000000000000002,1.0,83.87
144,2017,1,4,0,0,2,2,0,1.2000000000000002,0.0,88.59
145,2017,1,4,0,30,0,0,0,1.2000000000000002,0.0,93.58
146,2017,1,4,1,0,0,0,0,1.2000000000000002,0.0,98.77
147,2017,1,4,1,30,0,0,0,1.2000000000000002,0.0,104.14
148,2017,1,4,2,0,0,0,0,1.4,0.0,109.65
149,2017,1,4,2,30,0,0,0,1.4,0.0,115.25
150,2017,1,4,3,0,0,0,0,1.4,-1.0,120.93
151,2017,1,4,3,30,0,0,0,1.3,-1.0,126.64
152,2017,1,4,4,0,0,0,0,1.3,-1.0,132.36
153,2017,1,4,4,30,0,0,0,1.4,-1.0,138.02
154,2017,1,4,5,0,0,0,0,1.5,-1.0,143.58
155,2017,1,4,5,30,0,0,0,1.5,-1.0,148.91
156,2017,1,4,6,0,0,0,0,1.6,-1.0,153.86
157,2017,1,4,6,30,0,0,0,1.7000000000000002,-1.0,158.12
158,2017,1,4,7,0,0,0,0,1.8,-1.0,161.19
159,2017,1,4,7,30,0,0,0,1.9,-1.0,162.43
160,2017,1,4,8,0,0,0,0,2.0,-1.0,161.44
161,2017,1,4,8,30,0,0,0,1.9,-1.0,158.55
162,2017,1,4,9,0,0,0,0,1.9,-1.0,154.4
163,2017,1,4,9,30,0,0,0,1.7000000000000002,0.0,149.51
164,2017,1,4,10,0,0,0,0,1.6,0.0,144.21
165,2017,1,4,10,30,0,0,0,1.7000000000000002,0.0,138.67000000000002
166,2017,1,4,11,0,0,0,0,1.9,0.0,133.01
167,2017,1,4,11,30,0,0,0,2.3000000000000003,0.0,127.3
168,2017,1,4,12,0,0,0,0,2.7,1.0,121.58
169,2017,1,4,12,30,0,0,0,2.7,1.0,115.89
170,2017,1,4,13,0,0,0,0,2.8000000000000003,2.0,110.27
171,2017,1,4,13,30,0,0,0,2.9000000000000004,2.0,104.75
172,2017,1,4,14,0,0,0,0,3.1,2.0,99.36
173,2017,1,4,14,30,0,0,0,3.1,2.0,94.14
174,2017,1,4,15,0,0,0,0,3.1,2.0,89.12
175,2017,1,4,15,30,7,7,0,3.2,2.0,84.36
176,2017,1,4,16,0,14,14,0,3.4000000000000004,3.0,79.9
177,2017,1,4,16,30,22,22,0,3.2,3.0,75.81
178,2017,1,4,17,0,29,29,0,3.0,3.0,72.15
179,2017,1,4,17,30,36,36,0,2.8000000000000003,3.0,69.0
180,2017,1,4,18,0,25,25,0,2.7,3.0,66.43
181,2017,1,4,18,30,49,49,0,2.4000000000000004,3.0,64.52
182,2017,1,4,19,0,49,49,0,2.1,3.0,63.32
183,2017,1,4,19,30,47,47,0,1.8,3.0,62.88
184,2017,1,4,20,0,26,26,0,1.5,3.0,63.21
185,2017,1,4,20,30,70,70,0,1.5,3.0,64.31
186,2017,1,4,21,0,95,95,0,1.5,3.0,66.13
187,2017,1,4,21,30,56,56,0,1.4,3.0,68.61
188,2017,1,4,22,0,47,47,0,1.3,3.0,71.68
189,2017,1,4,22,30,36,36,0,1.1,3.0,75.27
190,2017,1,4,23,0,24,24,0,1.0,3.0,79.31
191,2017,1,4,23,30,12,12,0,1.0,3.0,83.72
192,2017,1,5,0,0,2,2,0,1.1,3.0,88.44
193,2017,1,5,0,30,0,0,0,1.1,3.0,93.43
194,2017,1,5,1,0,0,0,0,1.2000000000000002,3.0,98.62
195,2017,1,5,1,30,0,0,0,1.0,3.0,103.99
196,2017,1,5,2,0,0,0,0,0.9,3.0,109.5
197,2017,1,5,2,30,0,0,0,1.1,2.0,115.1
198,2017,1,5,3,0,0,0,0,1.3,2.0,120.78
199,2017,1,5,3,30,0,0,0,1.6,1.0,126.5
200,2017,1,5,4,0,0,0,0,1.9,1.0,132.21
201,2017,1,5,4,30,0,0,0,1.8,0.0,137.88
202,2017,1,5,5,0,0,0,0,1.7000000000000002,0.0,143.43
203,2017,1,5,5,30,0,0,0,1.7000000000000002,0.0,148.76
204,2017,1,5,6,0,0,0,0,1.8,0.0,153.71
205,2017,1,5,6,30,0,0,0,1.9,0.0,157.97
206,2017,1,5,7,0,0,0,0,2.1,-1.0,161.06
207,2017,1,5,7,30,0,0,0,2.1,-2.0,162.32
208,2017,1,5,8,0,0,0,0,2.1,-3.0,161.37
209,2017,1,5,8,30,0,0,0,1.8,-3.0,158.51
210,2017,1,5,9,0,0,0,0,1.5,-4.0,154.38
211,2017,1,5,9,30,0,0,0,1.2000000000000002,-4.0,149.51
212,2017,1,5,10,0,0,0,0,1.0,-5.0,144.22
213,2017,1,5,10,30,0,0,0,0.9,-5.0,138.69
214,2017,1,5,11,0,0,0,0,0.8,-6.0,133.03
215,2017,1,5,11,30,0,0,0,0.6000000000000001,-6.0,127.32
216,2017,1,5,12,0,0,0,0,0.5,-6.0,121.6
217,2017,1,5,12,30,0,0,0,0.5,-6.0,115.91
218,2017,1,5,13,0,0,0,0,0.5,-7.0,110.29
219,2017,1,5,13,30,0,0,0,0.5,-7.0,104.76
220,2017,1,5,14,0,0,0,0,0.5,-7.0,99.37
221,2017,1,5,14,30,0,0,0,0.4,-7.0,94.14
222,2017,1,5,15,0,0,0,0,0.30000000000000004,-7.0,89.11
223,2017,1,5,15,30,10,10,0,0.30000000000000004,-7.0,84.34
224,2017,1,5,16,0,21,21,0,0.30000000000000004,-7.0,79.87
225,2017,1,5,16,30,32,32,0,0.4,-6.0,75.77
226,2017,1,5,17,0,42,42,0,0.6000000000000001,-6.0,72.10000000000002
227,2017,1,5,17,30,51,51,0,0.7000000000000001,-5.0,68.94
228,2017,1,5,18,0,16,16,0,0.8,-5.0,66.36
229,2017,1,5,18,30,132,132,0,1.0,-5.0,64.43
230,2017,1,5,19,0,299,205,208,1.2000000000000002,-5.0,63.22
231,2017,1,5,19,30,129,129,0,1.3,-5.0,62.77
232,2017,1,5,20,0,128,128,0,1.5,-5.0,63.09
233,2017,1,5,20,30,44,44,0,1.4,-5.0,64.17
234,2017,1,5,21,0,218,180,93,1.4,-6.0,65.98
235,2017,1,5,21,30,12,12,0,1.4,-6.0,68.46000000000001
236,2017,1,5,22,0,10,10,0,1.5,-6.0,71.53
237,2017,1,5,22,30,8,8,0,1.3,-6.0,75.12
238,2017,1,5,23,0,5,5,0,1.1,-7.0,79.15
239,2017,1,5,23,30,3,3,0,1.1,-8.0,83.56
240,2017,1,6,0,0,0,0,0,1.1,-9.0,88.29
241,2017,1,6,0,30,0,0,0,1.2000000000000002,-10.0,93.27
242,2017,1,6,1,0,0,0,0,1.3,-11.0,98.47
243,2017,1,6,1,30,0,0,0,1.4,-12.0,103.84
244,2017,1,6,2,0,0,0,0,1.5,-13.0,109.35
245,2017,1,6,2,30,0,0,0,1.4,-13.0,114.95
246,2017,1,6,3,0,0,0,0,1.4,-14.0,120.63
247,2017,1,6,3,30,0,0,0,1.3,-14.0,126.35
248,2017,1,6,4,0,0,0,0,1.3,-15.0,132.06
249,2017,1,6,4,30,0,0,0,1.3,-15.0,137.73
250,2017,1,6,5,0,0,0,0,1.3,-16.0,143.27
251,2017,1,6,5,30,0,0,0,1.2000000000000002,-16.0,148.61
252,2017,1,6,6,0,0,0,0,1.1,-16.0,153.55
253,2017,1,6,6,30,0,0,0,1.0,-16.0,157.82
254,2017,1,6,7,0,0,0,0,0.9,-17.0,160.91
255,2017,1,6,7,30,0,0,0,0.7000000000000001,-17.0,162.19
256,2017,1,6,8,0,0,0,0,0.6000000000000001,-17.0,161.28
257,2017,1,6,8,30,0,0,0,0.6000000000000001,-17.0,158.46
258,2017,1,6,9,0,0,0,0,0.6000000000000001,-17.0,154.36
259,2017,1,6,9,30,0,0,0,0.8,-17.0,149.5
260,2017,1,6,10,0,0,0,0,1.0,-18.0,144.22
261,2017,1,6,10,30,0,0,0,1.1,-18.0,138.70000000000002
262,2017,1,6,11,0,0,0,0,1.3,-19.0,133.05
263,2017,1,6,11,30,0,0,0,1.3,-19.0,127.34
264,2017,1,6,12,0,0,0,0,1.4,-19.0,121.62
265,2017,1,6,12,30,0,0,0,1.3,-18.0,115.93
266,2017,1,6,13,0,0,0,0,1.3,-18.0,110.3
267,2017,1,6,13,30,0,0,0,1.3,-18.0,104.77
268,2017,1,6,14,0,0,0,0,1.3,-18.0,99.37
269,2017,1,6,14,30,0,0,0,1.3,-18.0,94.13
270,2017,1,6,15,0,0,0,0,1.4,-18.0,89.10000000000002
271,2017,1,6,15,30,86,28,581,1.3,-17.0,84.32000000000002
272,2017,1,6,16,0,172,41,743,1.3,-16.0,79.84
273,2017,1,6,16,30,257,50,837,1.4,-14.0,75.73
274,2017,1,6,17,0,334,56,901,1.6,-12.0,72.05
275,2017,1,6,17,30,401,62,941,1.7000000000000002,-10.0,68.87
276,2017,1,6,18,0,456,65,971,1.9,-9.0,66.28
277,2017,1,6,18,30,496,68,988,1.9,-8.0,64.33
278,2017,1,6,19,0,521,70,997,1.9,-7.0,63.11
279,2017,1,6,19,30,530,70,1000,1.9,-6.0,62.64
280,2017,1,6,20,0,523,70,997,1.9,-6.0,62.96
281,2017,1,6,20,30,501,68,989,1.8,-5.0,64.03
282,2017,1,6,21,0,464,65,973,1.8,-5.0,65.84
283,2017,1,6,21,30,412,61,949,1.4,-5.0,68.31
284,2017,1,6,22,0,348,56,913,1.1,-5.0,71.38
285,2017,1,6,22,30,273,50,859,1.0,-6.0,74.96000000000002
286,2017,1,6,23,0,189,41,775,1.0,-8.0,79.0
287,2017,1,6,23,30,103,30,635,1.2000000000000002,-9.0,83.4
288,2017,1,7,0,0,26,14,357,1.4,-11.0,88.13
289,2017,1,7,0,30,0,0,0,1.6,-12.0,93.11
290,2017,1,7,1,0,0,0,0,1.8,-14.0,98.31
291,2017,1,7,1,30,0,0,0,1.9,-15.0,103.68
292,2017,1,7,2,0,0,0,0,2.0,-16.0,109.19
293,2017,1,7,2,30,0,0,0,2.0,-16.0,114.8
294,2017,1,7,3,0,0,0,0,2.0,-17.0,120.48
295,2017,1,7,3,30,0,0,0,2.0,-17.0,126.19
296,2017,1,7,4,0,0,0,0,2.0,-18.0,131.91
297,2017,1,7,4,30,0,0,0,2.0,-18.0,137.57
298,2017,1,7,5,0,0,0,0,2.0,-18.0,143.12
299,2017,1,7,5,30,0,0,0,2.0,-18.0,148.45000000000005
300,2017,1,7,6,0,0,0,0,2.1,-18.0,153.39
301,2017,1,7,6,30,0,0,0,2.1,-18.0,157.66
302,2017,1,7,7,0,0,0,0,2.1,-18.0,160.76
303,2017,1,7,7,30,0,0,0,2.1,-18.0,162.07
304,2017,1,7,8,0,0,0,0,2.1,-18.0,161.19
305,2017,1,7,8,30,0,0,0,2.1,-18.0,158.4
306,2017,1,7,9,0,0,0,0,2.1,-18.0,154.33
307,2017,1,7,9,30,0,0,0,2.1,-18.0,149.49
308,2017,1,7,10,0,0,0,0,2.1,-18.0,144.22
309,2017,1,7,10,30,0,0,0,2.1,-18.0,138.71
310,2017,1,7,11,0,0,0,0,2.1,-18.0,133.06
311,2017,1,7,11,30,0,0,0,2.1,-17.0,127.35
312,2017,1,7,12,0,0,0,0,2.1,-17.0,121.63
313,2017,1,7,12,30,0,0,0,2.1,-16.0,115.93
314,2017,1,7,13,0,0,0,0,2.1,-15.0,110.3
315,2017,1,7,13,30,0,0,0,2.1,-14.0,104.77
316,2017,1,7,14,0,0,0,0,2.2,-13.0,99.36
317,2017,1,7,14,30,0,0,0,2.3000000000000003,-12.0,94.12
318,2017,1,7,15,0,0,0,0,2.5,-11.0,89.08
319,2017,1,7,15,30,25,25,0,2.7,-10.0,84.29
320,2017,1,7,16,0,51,51,0,3.0,-9.0,79.8
321,2017,1,7,16,30,77,77,0,3.2,-8.0,75.68
322,2017,1,7,17,0,101,101,0,3.5,-7.0,71.99
323,2017,1,7,17,30,122,122,0,3.7,-6.0,68.8
324,2017,1,7,18,0,107,107,0,3.9,-5.0,66.19
325,2017,1,7,18,30,131,131,0,3.6,-4.0,64.23
326,2017,1,7,19,0,153,151,4,3.4000000000000004,-3.0,62.99
327,2017,1,7,19,30,284,213,153,3.4000000000000004,-2.0,62.52
328,2017,1,7,20,0,171,165,13,3.5,-2.0,62.82
329,2017,1,7,20,30,173,165,18,3.5,-1.0,63.89
330,2017,1,7,21,0,79,79,0,3.6,-1.0,65.68
331,2017,1,7,21,30,80,80,0,3.6,-1.0,68.15
332,2017,1,7,22,0,67,67,0,3.6,-1.0,71.21000000000002
333,2017,1,7,22,30,52,52,0,3.1,-1.0,74.8
334,2017,1,7,23,0,36,36,0,2.6,-1.0,78.83
335,2017,1,7,23,30,19,19,0,3.0,-1.0,83.24
336,2017,1,8,0,0,5,5,0,3.5,-2.0,87.96000000000002
337,2017,1,8,0,30,0,0,0,3.5,-2.0,92.95
338,2017,1,8,1,0,0,0,0,3.5,-2.0,98.15
339,2017,1,8,1,30,0,0,0,3.1,-2.0,103.53
340,2017,1,8,2,0,0,0,0,2.8000000000000003,-2.0,109.03
341,2017,1,8,2,30,0,0,0,2.7,-2.0,114.64
342,2017,1,8,3,0,0,0,0,2.6,-3.0,120.32
343,2017,1,8,3,30,0,0,0,2.2,-3.0,126.04
344,2017,1,8,4,0,0,0,0,1.9,-3.0,131.75
345,2017,1,8,4,30,0,0,0,1.8,-3.0,137.41
346,2017,1,8,5,0,0,0,0,1.7000000000000002,-3.0,142.96
347,2017,1,8,5,30,0,0,0,1.7000000000000002,-2.0,148.29
348,2017,1,8,6,0,0,0,0,1.8,-2.0,153.23
349,2017,1,8,6,30,0,0,0,1.7000000000000002,-2.0,157.49
350,2017,1,8,7,0,0,0,0,1.7000000000000002,-2.0,160.6
351,2017,1,8,7,30,0,0,0,1.7000000000000002,-1.0,161.93
352,2017,1,8,8,0,0,0,0,1.8,-1.0,161.09
353,2017,1,8,8,30,0,0,0,1.6,-1.0,158.34
354,2017,1,8,9,0,0,0,0,1.5,-1.0,154.29
355,2017,1,8,9,30,0,0,0,1.4,-1.0,149.47
356,2017,1,8,10,0,0,0,0,1.3,-1.0,144.22
357,2017,1,8,10,30,0,0,0,1.4,0.0,138.71
358,2017,1,8,11,0,0,0,0,1.5,0.0,133.06
359,2017,1,8,11,30,0,0,0,1.7000000000000002,0.0,127.35
360,2017,1,8,12,0,0,0,0,1.9,0.0,121.63
361,2017,1,8,12,30,0,0,0,1.9,0.0,115.94
362,2017,1,8,13,0,0,0,0,1.9,0.0,110.3
363,2017,1,8,13,30,0,0,0,1.8,0.0,104.76
364,2017,1,8,14,0,0,0,0,1.8,-1.0,99.35
365,2017,1,8,14,30,0,0,0,1.8,0.0,94.1
366,2017,1,8,15,0,0,0,0,1.8,0.0,89.05
367,2017,1,8,15,30,12,12,0,1.9,1.0,84.25
368,2017,1,8,16,0,25,25,0,2.1,2.0,79.76
369,2017,1,8,16,30,39,39,0,2.5,2.0,75.62
370,2017,1,8,17,0,51,51,0,2.9000000000000004,3.0,71.92
371,2017,1,8,17,30,62,62,0,3.0,3.0,68.71000000000001
372,2017,1,8,18,0,94,94,0,3.1,3.0,66.09
373,2017,1,8,18,30,43,43,0,3.2,3.0,64.12
374,2017,1,8,19,0,73,73,0,3.4000000000000004,4.0,62.87000000000001
375,2017,1,8,19,30,39,39,0,3.4000000000000004,4.0,62.38
376,2017,1,8,20,0,98,98,0,3.5,4.0,62.67
377,2017,1,8,20,30,54,54,0,3.3000000000000003,4.0,63.73
378,2017,1,8,21,0,15,15,0,3.2,4.0,65.52
379,2017,1,8,21,30,13,13,0,3.1,4.0,67.98
380,2017,1,8,22,0,11,11,0,3.0,4.0,71.05
381,2017,1,8,22,30,8,8,0,2.9000000000000004,4.0,74.63
382,2017,1,8,23,0,6,6,0,2.9000000000000004,5.0,78.66
383,2017,1,8,23,30,3,3,0,2.9000000000000004,5.0,83.07000000000002
384,2017,1,9,0,0,0,0,0,2.9000000000000004,5.0,87.8
385,2017,1,9,0,30,0,0,0,2.9000000000000004,5.0,92.79
386,2017,1,9,1,0,0,0,0,2.9000000000000004,5.0,97.99
387,2017,1,9,1,30,0,0,0,3.0,5.0,103.36
388,2017,1,9,2,0,0,0,0,3.1,5.0,108.87
389,2017,1,9,2,30,0,0,0,3.2,5.0,114.48
390,2017,1,9,3,0,0,0,0,3.4000000000000004,5.0,120.16
391,2017,1,9,3,30,0,0,0,3.5,5.0,125.88
392,2017,1,9,4,0,0,0,0,3.6,5.0,131.59
393,2017,1,9,4,30,0,0,0,3.6,5.0,137.25
394,2017,1,9,5,0,0,0,0,3.6,5.0,142.8
395,2017,1,9,5,30,0,0,0,3.5,4.0,148.12
396,2017,1,9,6,0,0,0,0,3.4000000000000004,4.0,153.06
397,2017,1,9,6,30,0,0,0,3.4000000000000004,4.0,157.32
398,2017,1,9,7,0,0,0,0,3.5,4.0,160.44
399,2017,1,9,7,30,0,0,0,3.5,4.0,161.78
400,2017,1,9,8,0,0,0,0,3.5,4.0,160.98
401,2017,1,9,8,30,0,0,0,3.4000000000000004,4.0,158.26
402,2017,1,9,9,0,0,0,0,3.3000000000000003,4.0,154.24
403,2017,1,9,9,30,0,0,0,3.2,4.0,149.45000000000005
404,2017,1,9,10,0,0,0,0,3.2,5.0,144.20000000000005
405,2017,1,9,10,30,0,0,0,3.0,5.0,138.70000000000002
406,2017,1,9,11,0,0,0,0,2.8000000000000003,5.0,133.06
407,2017,1,9,11,30,0,0,0,3.0,5.0,127.35
408,2017,1,9,12,0,0,0,0,3.4000000000000004,5.0,121.63
409,2017,1,9,12,30,0,0,0,3.8,4.0,115.93
410,2017,1,9,13,0,0,0,0,4.2,4.0,110.3
411,2017,1,9,13,30,0,0,0,4.2,4.0,104.75
412,2017,1,9,14,0,0,0,0,4.3,4.0,99.33
413,2017,1,9,14,30,0,0,0,4.1000000000000005,4.0,94.08
414,2017,1,9,15,0,0,0,0,3.9,4.0,89.02
415,2017,1,9,15,30,8,8,0,3.7,4.0,84.21000000000002
416,2017,1,9,16,0,17,17,0,3.5,4.0,79.71000000000002
417,2017,1,9,16,30,26,26,0,3.4000000000000004,4.0,75.56
418,2017,1,9,17,0,35,35,0,3.3000000000000003,4.0,71.84
419,2017,1,9,17,30,42,42,0,3.2,4.0,68.62
