date,precipIntensity,precipProbability,precipAccumulation,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,windGust,cloudCover,uvIndex,visibility,ozone,production
2016-03-31 15:00:00-07:00,0.0,0.0,,,63.98,63.98,50.71,0.62,1020.0,3.78,273,9.62,0.03,8,9.997,,
2016-03-31 16:00:00-07:00,0.0,0.0,,,64.99,64.99,51.47,0.62,1019.8,5.17,280,10.59,0.16,6,9.997,,863.3096
2016-03-31 17:00:00-07:00,0.0,0.0,,,64.72,64.72,50.53,0.6,1019.6,6.1,271,12.88,0.17,4,9.997,,1274.9916
2016-03-31 18:00:00-07:00,0.0,0.0,,,60.55,60.55,48.96,0.66,1019.7,6.77,251,15.97,0.22,2,9.997,,630.7995599999999
2016-03-31 19:00:00-07:00,0.0,0.0,,,57.75,57.75,48.76,0.72,1019.8,7.9,267,17.1,0.5,1,9.997,,141.43086
2016-03-31 20:00:00-07:00,0.0,0.0,,,55.89,55.89,48.33,0.76,1020.0,6.09,273,13.66,0.35,0,9.997,,1.1859082
2016-03-31 21:00:00-07:00,0.0,0.0,,,53.43,53.43,47.67,0.81,1020.4,3.66,273,8.2,0.21,0,9.997,,
2016-03-31 22:00:00-07:00,0.0,0.0,,,52.59,52.59,46.72,0.8,1020.3,2.71,262,3.66,0.06,0,9.997,,
2016-03-31 23:00:00-07:00,0.0,0.0,,,51.51,51.51,46.89,0.84,1020.3,1.26,251,3.41,0.31,0,9.997,,
2016-04-01 00:00:00-07:00,0.0,0.0,,,50.64,50.64,45.58,0.83,1020.5,1.8,222,3.9,0.28,0,9.997,,
2016-04-01 01:00:00-07:00,0.0,0.0,,,49.42,49.42,45.46,0.86,1020.5,0.94,251,1.91,0.3,0,9.997,,
2016-04-01 02:00:00-07:00,0.0,0.0,,,48.74,48.74,45.12,0.87,1020.6,1.43,266,2.61,0.52,0,9.997,,
2016-04-01 03:00:00-07:00,0.0,0.0,,,49.09,49.09,46.42,0.9,1020.8,1.87,271,4.14,0.84,0,9.997,,
2016-04-01 04:00:00-07:00,0.0,0.0,,,47.79,47.79,45.14,0.9,1020.5,1.68,274,1.68,0.94,0,9.997,,
2016-04-01 05:00:00-07:00,0.0,0.0,,,47.18,47.18,44.51,0.9,1020.3,0.81,263,2.26,0.91,0,9.997,,
2016-04-01 06:00:00-07:00,0.0,0.0,,,46.62,46.62,44.44,0.92,1020.2,1.15,259,2.04,0.58,0,9.997,,
2016-04-01 07:00:00-07:00,0.0,0.0,,,46.36,46.36,44.3,0.92,1020.6,0.96,244,1.8,0.75,0,9.997,,
2016-04-01 08:00:00-07:00,0.0,0.0,,,46.57,46.57,44.55,0.93,1021.3,1.6,260,2.55,0.73,0,9.997,,59.31994
2016-04-01 09:00:00-07:00,0.0,0.0,,,47.93,47.93,45.99,0.93,1021.9,1.36,255,1.38,0.81,0,9.997,,216.17757000000003
2016-04-01 10:00:00-07:00,0.0,0.0,,,52.09,52.09,47.64,0.85,1022.4,2.34,277,6.06,0.72,1,9.997,,452.09833
2016-04-01 11:00:00-07:00,0.0,0.0,,,54.4,54.4,47.55,0.78,1022.8,4.85,272,8.64,0.74,3,9.997,,684.72595
2016-04-01 12:00:00-07:00,0.0,0.0,,,56.23,56.23,48.14,0.74,1023.0,4.73,265,7.75,0.75,4,9.997,,1183.8501
2016-04-01 13:00:00-07:00,0.0,0.0,,,58.91,58.91,48.35,0.68,1022.9,4.73,248,9.37,0.5,6,9.997,,1340.6476
2016-04-01 14:00:00-07:00,0.0,0.0,,,61.07,61.07,49.46,0.66,1022.8,5.11,266,9.16,0.24,7,9.997,,1452.0586
2016-04-01 15:00:00-07:00,0.0,0.0,,,62.96,62.96,49.79,0.62,1022.3,5.19,270,9.25,0.18,7,9.997,,1492.4216
2016-04-01 16:00:00-07:00,0.0,0.0,,,63.44,63.44,49.84,0.61,1022.0,4.44,265,10.35,0.02,6,9.997,,1422.8605
2016-04-01 17:00:00-07:00,0.0,0.0,,,63.65,63.65,50.95,0.63,1021.7,6.04,290,11.78,0.03,4,9.997,,1249.4624
2016-04-01 18:00:00-07:00,0.0,0.0,,,62.48,62.48,50.58,0.65,1021.2,6.33,272,12.37,0.02,2,9.997,,952.3557
2016-04-01 19:00:00-07:00,0.0,0.0,,,60.47,60.47,50.02,0.68,1021.1,7.07,279,11.66,0.03,1,9.997,,119.21445
2016-04-01 20:00:00-07:00,0.0,0.0,,,57.73,57.73,49.45,0.74,1021.1,3.88,271,8.43,0.04,0,9.997,,0.13679688
2016-04-01 21:00:00-07:00,0.0,0.0,,,54.18,54.18,48.52,0.81,1021.5,3.36,270,7.71,0.13,0,9.997,,
2016-04-01 22:00:00-07:00,0.0,0.0,,,52.61,52.61,48.13,0.85,1021.9,3.03,285,6.66,0.17,0,9.997,,
2016-04-01 23:00:00-07:00,0.0,0.0,,,51.38,51.38,47.82,0.88,1022.3,2.44,271,5.32,0.34,0,9.997,,
2016-04-02 00:00:00-07:00,0.0,0.0,,,50.82,50.82,47.53,0.88,1022.4,1.64,266,4.56,0.24,0,9.997,,
2016-04-02 01:00:00-07:00,0.0,0.0,,,50.08,50.08,47.48,0.91,1022.1,1.93,269,3.75,0.59,0,9.997,,
2016-04-02 02:00:00-07:00,0.0,0.0,,,49.74,49.74,47.18,0.91,1022.3,2.19,278,4.73,0.92,0,9.997,,
2016-04-02 03:00:00-07:00,0.0,0.0,,,48.79,48.79,46.46,0.92,1022.7,1.96,279,2.98,0.98,0,9.997,,
2016-04-02 04:00:00-07:00,0.0,0.0,,,48.86,48.86,46.51,0.92,1022.4,1.84,260,3.62,1.0,0,9.997,,
2016-04-02 05:00:00-07:00,0.0,0.0,,,49.33,49.33,46.86,0.91,1022.5,1.56,261,3.16,1.0,0,9.997,,
2016-04-02 06:00:00-07:00,0.0,0.0,,,49.42,49.42,46.94,0.91,1022.3,0.92,267,1.98,1.0,0,9.997,,
2016-04-02 07:00:00-07:00,0.0,0.0,,,49.46,49.46,47.07,0.91,1022.3,0.87,265,1.67,1.0,0,9.997,,
2016-04-02 08:00:00-07:00,0.0,0.0,,,49.6,49.6,46.81,0.9,1022.6,0.72,240,1.42,1.0,0,9.997,,26.37929
2016-04-02 09:00:00-07:00,0.0,0.0,,,50.05,50.05,47.25,0.9,1023.0,0.84,241,1.81,1.0,0,9.931000000000001,,152.55884
2016-04-02 10:00:00-07:00,0.0,0.0,,,51.12,51.12,48.01,0.89,1023.1,1.0,145,1.91,1.0,1,9.863,,399.13116
2016-04-02 11:00:00-07:00,0.0,0.0,,,53.28,53.28,48.94,0.85,1023.2,1.41,241,2.14,0.83,3,9.859,,810.9638
2016-04-02 12:00:00-07:00,0.0,0.0,,,57.35,57.35,50.07,0.77,1022.9,2.17,15,5.17,0.5,4,9.997,,1099.8171
2016-04-02 13:00:00-07:00,0.0,0.0,,,60.26,60.26,51.19,0.72,1022.5,2.42,284,5.68,0.39,6,9.997,,1286.2295
2016-04-02 14:00:00-07:00,0.0,0.0,,,62.34,62.34,51.92,0.69,1021.9,2.73,0,6.59,0.23,7,9.997,,1389.5525
2016-04-02 15:00:00-07:00,0.0,0.0,,,64.83,64.83,52.34,0.64,1021.1,3.55,336,6.47,0.4,6,9.997,,1330.5306
2016-04-02 16:00:00-07:00,0.0,0.0,,,67.74,67.74,53.75,0.61,1020.3,4.13,313,6.59,0.6,5,9.997,,1282.9213
2016-04-02 17:00:00-07:00,0.0,0.0,,,69.0,69.0,53.58,0.58,1019.7,4.42,304,8.15,0.28,4,9.997,,1193.1926
2016-04-02 18:00:00-07:00,0.0,0.0,,,67.94,67.94,52.94,0.59,1019.4,4.74,295,8.8,0.68,2,9.997,,937.4931
2016-04-02 19:00:00-07:00,0.0,0.0,,,63.92,63.92,52.41,0.66,1019.6,5.24,288,8.73,0.69,1,9.997,,146.23988
2016-04-02 20:00:00-07:00,0.0,0.0,,,57.67,57.67,50.92,0.78,1019.7,5.3,270,7.13,0.62,0,9.997,,2.933086
2016-04-02 21:00:00-07:00,0.0,0.0,,,53.46,53.46,49.41,0.86,1019.8,3.47,274,7.98,0.4,0,9.997,,
2016-04-02 22:00:00-07:00,0.0,0.0,,,52.2,52.2,49.03,0.89,1020.3,3.86,283,6.54,0.07,0,9.997,,
2016-04-02 23:00:00-07:00,0.0,0.0,,,51.61,51.61,49.02,0.91,1020.7,1.79,271,3.11,0.28,0,9.997,,
2016-04-03 00:00:00-07:00,0.0,0.0,,,50.99,50.99,48.12,0.9,1020.5,1.06,241,1.61,0.7,0,9.997,,
2016-04-03 01:00:00-07:00,0.0,0.0,,,50.72,50.72,48.31,0.91,1020.7,0.89,227,1.56,0.7,0,9.997,,
2016-04-03 02:00:00-07:00,0.0,0.0,,,50.51,50.51,48.66,0.93,1020.7,1.2,246,1.66,0.7,0,9.997,,
2016-04-03 03:00:00-07:00,0.0,0.0,,,50.47,50.47,48.69,0.94,1020.7,2.45,266,2.85,0.88,0,9.997,,
2016-04-03 04:00:00-07:00,0.0,0.0,,,50.56,50.56,48.94,0.94,1020.3,1.95,243,1.95,1.0,0,9.997,,
2016-04-03 05:00:00-07:00,0.0,0.0,,,50.32,50.32,48.86,0.95,1020.0,1.57,267,3.73,1.0,0,9.525,,
2016-04-03 06:00:00-07:00,0.0,0.0,,,49.94,49.94,48.44,0.95,1019.9,1.26,278,3.05,1.0,0,9.729,,
2016-04-03 07:00:00-07:00,0.0,0.0,,,49.7,49.7,48.13,0.94,1020.0,1.35,267,3.47,1.0,0,9.385,,
2016-04-03 08:00:00-07:00,0.0,0.0,,,49.17,49.17,47.71,0.95,1019.9,1.44,244,1.85,1.0,0,9.758,,16.832212
2016-04-03 09:00:00-07:00,0.0,0.0,,,49.6,49.6,48.1,0.95,1020.2,1.2,271,2.15,1.0,0,9.765,,124.4707
2016-04-03 10:00:00-07:00,0.0,0.0,,,50.67,50.67,48.81,0.93,1020.3,1.11,279,3.41,1.0,1,9.745,,357.99627999999996
2016-04-03 11:00:00-07:00,0.0,0.0,,,52.84,52.84,49.6,0.89,1020.4,0.7,237,2.9,1.0,2,9.802999999999999,,775.87134
2016-04-03 12:00:00-07:00,0.0,0.0,,,56.53,56.53,50.53,0.8,1020.7,1.97,328,4.34,0.45,5,9.982999999999999,,1058.4362
2016-04-03 13:00:00-07:00,0.0,0.0,,,60.09,60.09,50.75,0.71,1020.7,3.53,309,6.36,0.4,6,9.997,,1190.5974
2016-04-03 14:00:00-07:00,0.0,0.0,,,61.87,61.87,51.31,0.68,1020.3,4.4,322,8.11,0.69,5,9.997,,989.6882
2016-04-03 15:00:00-07:00,0.0,0.0,,,63.44,63.44,50.78,0.63,1019.9,3.84,285,8.04,0.69,5,9.997,,1498.67
2016-04-03 16:00:00-07:00,0.0,0.0,,,65.74,65.74,51.22,0.59,1019.6,4.88,289,8.78,0.68,5,9.997,,1429.1089
2016-04-03 17:00:00-07:00,0.0,0.0,,,65.5,65.5,50.17,0.58,1019.4,5.47,282,11.01,0.64,3,9.997,,1278.8777
2016-04-03 18:00:00-07:00,0.0,0.0,,,63.29,63.29,49.08,0.6,1019.4,6.71,274,13.19,0.66,2,9.997,,983.2516
2016-04-03 19:00:00-07:00,0.0,0.0,,,61.9,61.9,43.93,0.52,1019.1,6.77,276,10.6,0.66,1,9.997,,205.91953
2016-04-03 20:00:00-07:00,0.0,0.0,,,58.02,58.02,46.81,0.66,1019.6,5.88,278,11.28,0.47,0,9.997,,1.4605078000000002
2016-04-03 21:00:00-07:00,0.0,0.0,,,55.38,55.38,47.76,0.75,1019.6,5.53,268,7.97,0.46,0,9.997,,
2016-04-03 22:00:00-07:00,0.0,0.0,,,53.68,53.68,47.7,0.8,1020.1,2.99,274,4.33,0.42,0,9.997,,
2016-04-03 23:00:00-07:00,0.0,0.0,,,53.08,53.08,48.47,0.84,1020.8,2.52,263,6.06,0.74,0,9.997,,
2016-04-04 00:00:00-07:00,0.0,0.0,,,53.16,53.16,49.52,0.87,1021.0,3.07,273,3.7,0.68,0,9.997,,
2016-04-04 01:00:00-07:00,0.0,0.0,,,53.14,53.14,50.48,0.91,1021.1,3.52,280,6.51,0.86,0,9.997,,
2016-04-04 02:00:00-07:00,0.0,0.0,,,53.06,53.06,50.55,0.91,1021.4,2.23,273,4.25,0.96,0,9.997,,
2016-04-04 03:00:00-07:00,0.0,0.0,,,52.98,52.98,50.78,0.92,1021.4,2.51,234,3.59,0.96,0,9.997,,
2016-04-04 04:00:00-07:00,0.0,0.0,,,52.65,52.65,50.05,0.91,1021.2,2.14,221,3.87,0.97,0,9.997,,
2016-04-04 05:00:00-07:00,0.0,0.0,,,52.24,52.24,50.09,0.92,1021.2,1.6,197,3.73,0.85,0,9.997,,
2016-04-04 06:00:00-07:00,0.0,0.0,,,52.04,52.04,50.44,0.94,1021.4,0.77,271,1.78,0.83,0,8.574,,
2016-04-04 07:00:00-07:00,0.0,0.0,,,50.77,50.77,49.48,0.95,1021.9,0.85,274,2.24,0.98,0,8.883,,
2016-04-04 08:00:00-07:00,0.0,0.0,,,50.7,50.7,49.38,0.95,1022.5,0.56,200,1.21,0.36,0,9.847999999999999,,57.36819499999999
2016-04-04 09:00:00-07:00,0.0,0.0,,,51.91,51.91,50.53,0.95,1023.1,0.84,215,1.64,0.52,0,9.997,,111.15274
2016-04-04 10:00:00-07:00,0.0,0.0,,,55.85,55.85,52.36,0.88,1023.7,1.69,237,4.45,0.47,1,9.93,,451.74866
2016-04-04 11:00:00-07:00,0.0,0.0,,,59.86,59.86,53.06,0.78,1024.0,2.94,278,7.01,0.39,3,9.997,,822.01697
2016-04-04 12:00:00-07:00,0.0,0.0,,,61.71,61.71,53.31,0.74,1024.2,4.31,274,9.39,0.37,5,9.997,,1131.792
2016-04-04 13:00:00-07:00,0.0,0.0,,,63.91,63.91,51.56,0.64,1024.0,4.54,283,9.42,0.17,7,9.997,,1359.0015
2016-04-04 14:00:00-07:00,0.0,0.0,,,66.16,66.16,51.43,0.59,1023.6,5.34,285,10.89,0.12,8,9.997,,1507.236
2016-04-04 15:00:00-07:00,0.0,0.0,,,67.11,67.11,50.62,0.55,1023.6,5.18,287,10.93,0.18,7,9.997,,1541.1918
2016-04-04 16:00:00-07:00,0.0,0.0,,,66.98,66.98,49.1,0.53,1023.5,6.42,274,11.48,0.17,6,9.997,,1439.0209
2016-04-04 17:00:00-07:00,0.0,0.0,,,67.24,67.24,47.23,0.49,1022.8,6.8,284,10.95,0.16,4,9.997,,1245.8394
2016-04-04 18:00:00-07:00,0.0,0.0,,,66.28,66.28,46.51,0.49,1022.5,5.77,277,11.34,0.17,2,9.997,,976.9982
2016-04-04 19:00:00-07:00,0.0,0.0,,,64.85,64.85,45.76,0.5,1022.0,5.11,284,10.01,0.16,1,9.997,,172.87805
2016-04-04 20:00:00-07:00,0.0,0.0,,,61.66,61.66,46.24,0.57,1021.8,3.25,269,8.8,0.16,0,9.997,,2.8063476
2016-04-04 21:00:00-07:00,0.0,0.0,,,58.52,58.52,46.15,0.63,1021.4,2.84,267,5.5,0.18,0,9.997,,
2016-04-04 22:00:00-07:00,0.0,0.0,,,55.59,55.59,46.14,0.7,1022.1,2.45,281,5.78,0.01,0,9.978,,
2016-04-04 23:00:00-07:00,0.0,0.0,,,54.08,54.08,45.73,0.73,1022.8,1.21,260,2.38,0.0,0,9.907,,
2016-04-05 00:00:00-07:00,0.0,0.0,,,52.71,52.71,45.04,0.75,1023.0,0.98,273,1.27,0.0,0,9.997,,
2016-04-05 01:00:00-07:00,0.0,0.0,,,51.8,51.8,45.41,0.79,1023.2,0.99,271,0.99,0.0,0,9.997,,
2016-04-05 02:00:00-07:00,0.0,0.0,,,50.2,50.2,45.07,0.82,1023.1,1.3,260,2.58,0.0,0,9.997,,
2016-04-05 03:00:00-07:00,0.0,0.0,,,49.63,49.63,44.85,0.84,1023.2,0.71,4,0.89,0.0,0,9.77,,
2016-04-05 04:00:00-07:00,0.0,0.0,,,48.6,48.6,44.19,0.85,1023.0,0.51,358,0.84,0.0,0,9.193999999999999,,
2016-04-05 05:00:00-07:00,0.0,0.0,,,47.95,47.95,44.17,0.87,1022.5,0.67,159,1.2,0.1,0,9.997,,
2016-04-05 06:00:00-07:00,0.0,0.0,,,47.63,47.63,44.23,0.88,1022.6,0.78,229,1.4,0.0,0,9.997,,
2016-04-05 07:00:00-07:00,0.0,0.0,,,47.27,47.27,43.92,0.88,1023.1,1.03,308,1.91,0.11,0,9.997,,
2016-04-05 08:00:00-07:00,0.0,0.0,,,47.34,47.34,43.97,0.88,1023.3,0.93,14,0.94,0.0,0,9.45,,39.924834999999995
2016-04-05 09:00:00-07:00,0.0,0.0,,,50.16,50.16,46.45,0.87,1023.9,0.39,28,0.67,0.13,0,9.997,,88.98575
2016-04-05 10:00:00-07:00,0.0,0.0,,,57.96,57.96,47.66,0.69,1024.2,0.9,53,3.09,0.16,2,9.304,,422.33325
2016-04-05 11:00:00-07:00,0.0,0.0,,,63.95,63.95,48.27,0.57,1023.9,2.03,29,4.12,0.16,3,9.997,,815.86786
2016-04-05 12:00:00-07:00,0.0,0.0,,,68.14,68.14,44.59,0.43,1024.1,3.61,94,6.8,0.0,6,9.997,,1119.6587
2016-04-05 13:00:00-07:00,0.0,0.0,,,71.95,71.95,40.58,0.32,1023.3,3.37,91,7.4,0.17,7,9.997,,1311.6637
2016-04-05 14:00:00-07:00,0.0,0.0,,,73.94,73.94,39.85,0.29,1022.7,3.63,66,7.44,0.16,8,9.997,,1398.3477
2016-04-05 15:00:00-07:00,0.0,0.0,,,76.47,76.47,40.87,0.28,1021.5,2.99,9,7.4,0.17,7,9.997,,1419.0261
2016-04-05 16:00:00-07:00,0.0,0.0,,,78.41,78.41,41.0,0.26,1021.0,2.98,336,6.71,0.15,6,9.997,,1340.5269
2016-04-05 17:00:00-07:00,0.0,0.0,,,79.08,79.08,40.58,0.25,1020.1,3.51,337,7.35,0.15,4,9.997,,1156.4143
2016-04-05 18:00:00-07:00,0.0,0.0,,,77.94,77.94,41.77,0.28,1019.4,4.38,305,8.56,0.16,2,9.997,,926.2637
2016-04-05 19:00:00-07:00,0.0,0.0,,,76.49,76.49,41.8,0.29,1018.7,4.61,322,7.84,0.17,1,9.997,,162.8768
2016-04-05 20:00:00-07:00,0.0,0.0,,,72.27,72.27,41.94,0.33,1018.9,3.98,305,7.16,0.15,0,9.997,,1.4605078000000002
2016-04-05 21:00:00-07:00,0.0,0.0,,,68.34,68.34,41.54,0.38,1018.7,1.53,308,3.53,0.17,0,9.997,,
2016-04-05 22:00:00-07:00,0.0,0.0,,,64.92,64.92,40.17,0.4,1019.4,1.85,316,3.58,0.0,0,9.997,,
2016-04-05 23:00:00-07:00,0.0,0.0,,,63.27,63.27,43.4,0.48,1020.0,0.77,80,1.61,0.0,0,9.997,,
2016-04-06 00:00:00-07:00,0.0,0.0,,,60.88,60.88,44.09,0.54,1020.2,0.96,177,1.23,0.0,0,9.997,,
2016-04-06 01:00:00-07:00,0.0,0.0,,,58.73,58.73,44.67,0.6,1019.9,1.32,102,1.32,0.0,0,9.997,,
2016-04-06 02:00:00-07:00,0.0,0.0,,,56.77,56.77,44.59,0.64,1020.0,1.22,90,1.25,0.0,0,9.997,,
2016-04-06 03:00:00-07:00,0.0,0.0,,,55.05,55.05,44.29,0.67,1019.9,1.28,103,1.28,0.0,0,9.997,,
2016-04-06 04:00:00-07:00,0.0,0.0,,,53.93,53.93,43.55,0.68,1019.7,1.21,173,1.21,0.0,0,9.997,,
2016-04-06 05:00:00-07:00,0.0,0.0,,,53.78,53.78,44.39,0.7,1019.7,1.05,81,1.68,0.0,0,9.997,,
2016-04-06 06:00:00-07:00,0.0,0.0,,,53.42,53.42,43.75,0.7,1019.7,0.8,57,1.55,0.0,0,9.997,,
2016-04-06 07:00:00-07:00,0.0,0.0,,,53.23,53.23,42.73,0.67,1019.7,0.9,36,1.37,0.0,0,9.997,,
2016-04-06 08:00:00-07:00,0.0,0.0,,,53.61,53.61,42.04,0.65,1019.9,0.88,67,1.72,0.0,0,9.997,,37.41028
2016-04-06 09:00:00-07:00,0.0,0.0,,,57.86,57.86,45.64,0.64,1020.3,0.6,33,1.35,0.15,0,9.997,,83.89346
2016-04-06 10:00:00-07:00,0.0,0.0,,,66.52,66.52,46.42,0.48,1020.3,1.08,71,2.42,0.15,2,9.997,,414.46555
2016-04-06 11:00:00-07:00,0.0,0.0,,,72.39,72.39,46.73,0.4,1020.2,1.89,84,4.73,0.02,4,9.997,,788.6475
2016-04-06 12:00:00-07:00,0.0,0.0,,,76.06,76.06,47.76,0.37,1020.1,2.44,77,5.56,0.08,6,9.997,,1070.7845
2016-04-06 13:00:00-07:00,0.0,0.0,,,77.98,77.98,47.69,0.34,1019.6,2.95,79,6.58,0.03,7,9.997,,1263.6731
2016-04-06 14:00:00-07:00,0.0,0.0,,,81.45,81.45,48.82,0.32,1018.6,3.44,77,7.29,0.15,8,9.997,,1334.9061
2016-04-06 15:00:00-07:00,0.0,0.0,,,83.92,83.92,49.46,0.3,1017.8,3.34,72,7.56,0.45,6,9.997,,1306.8286
2016-04-06 16:00:00-07:00,0.0,0.0,,,85.09,85.09,49.88,0.3,1016.8,3.51,66,6.16,0.49,5,9.997,,1199.3867
2016-04-06 17:00:00-07:00,0.0,0.0,,,86.25,86.25,50.61,0.29,1016.0,4.52,9,5.63,0.71,3,9.997,,851.52234
2016-04-06 18:00:00-07:00,0.0,0.0,,,86.2,86.2,51.16,0.3,1015.1,3.96,37,5.06,0.45,2,9.997,,911.02295
2016-04-06 19:00:00-07:00,0.0,0.0,,,85.14,85.14,51.82,0.32,1014.6,1.48,16,3.82,0.44,1,9.997,,279.43176
2016-04-06 20:00:00-07:00,0.0,0.0,,,82.52,82.52,51.08,0.34,1014.0,1.2,27,2.37,0.71,0,9.997,,1.8990624
2016-04-06 21:00:00-07:00,0.0,0.0,,,76.82,76.82,52.6,0.43,1013.8,0.77,96,1.43,0.69,0,9.997,,
2016-04-06 22:00:00-07:00,0.0,0.0,,,73.39,73.39,52.59,0.48,1014.1,0.81,164,1.09,0.71,0,9.997,,
2016-04-06 23:00:00-07:00,0.0,0.0,,,70.41,70.41,52.68,0.53,1014.2,0.95,150,1.55,0.11,0,9.997,,
2016-04-07 00:00:00-07:00,0.0,0.0,,,69.01,69.01,50.5,0.52,1014.3,1.1,259,1.37,0.32,0,9.997,,
2016-04-07 01:00:00-07:00,0.0,0.0,,,67.02,67.02,49.4,0.53,1014.4,2.14,249,3.7,0.44,0,9.997,,
2016-04-07 02:00:00-07:00,0.0,0.0,,,66.12,66.12,46.88,0.5,1014.7,3.15,227,6.19,0.09,0,9.997,,
2016-04-07 03:00:00-07:00,0.0,0.0,,,65.68,65.68,45.88,0.49,1014.9,1.92,282,3.22,0.0,0,9.997,,
2016-04-07 04:00:00-07:00,0.0,0.0,,,63.1,63.1,47.08,0.56,1014.6,1.49,0,2.55,0.03,0,9.997,,
2016-04-07 05:00:00-07:00,0.0,0.0,,,62.34,62.34,47.76,0.59,1014.4,2.33,220,3.86,0.06,0,9.997,,
2016-04-07 06:00:00-07:00,0.0,0.0,,,60.96,60.96,47.74,0.62,1014.3,3.59,224,8.14,0.18,0,9.997,,
2016-04-07 07:00:00-07:00,0.0,0.0,,,58.03,58.03,48.64,0.71,1014.4,3.78,258,9.61,0.06,0,9.997,,
2016-04-07 08:00:00-07:00,0.0,0.0,,,57.62,57.62,49.0,0.73,1014.5,1.57,236,4.5,0.28,0,9.997,,84.310486
2016-04-07 09:00:00-07:00,0.0,0.0,,,58.33,58.33,50.16,0.74,1014.7,2.05,227,6.67,0.7,0,9.997,,199.41376
2016-04-07 10:00:00-07:00,0.0,0.0,,,59.8,59.8,50.83,0.72,1014.8,3.85,278,7.41,0.69,1,9.997,,449.33737
