date,precipIntensity,precipIntensityMax,precipProbability,precipAccumulation,precipType,temperatureHigh,temperatureLow,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,uvIndex,visibility,ozone,sunriseTime,sunsetTime
2016-12-24 00:00:00,0.0195,0.1512,0.99,,rain,51.67,32.03,37.73,0.81,,5.51,168,1,2,7.588,,,
2016-12-25 00:00:00,0.0026,0.0203,0.84,0.25,snow,40.52,25.19,28.79,0.77,,2.59,180,1,2,8.831,,,
2016-12-26 00:00:00,0.0008,0.0075,0.19,0,snow,49.49,27.44,25.94,0.69,,1.98,320,0.06,3,9.997,,,
2016-12-27 00:00:00,0.0003,0.005,0.79,,rain,57.88,31.51,30.4,0.7,,1.71,345,0,3,9.997,,,
2016-12-28 00:00:00,0,0,0,,,55.98,34.62,31.46,0.7,,1.48,9,0,3,9.997,,,
2016-12-29 00:00:00,0,0,0,,,66.25,34.21,28.28,0.49,,2.23,28,0,3,9.997,,,
2016-12-30 00:00:00,0.0099,0.1192,1,,rain,61.39,44.26,35.29,0.67,,1.64,88,0.22,3,9.182,,,
2016-12-31 00:00:00,0.006,0.0492,0.94,,rain,51.73,41.39,43.7,0.88,,1.12,196,1,2,7.371,,,
2017-01-01 00:00:00,0.0201,0.1128,0.97,,rain,48.41,40.38,40.42,0.86,,2.86,163,1,2,7.527,,,
2017-01-02 00:00:00,0.0012,0.0087,0.75,,rain,43.79,32.64,36.99,0.84,,2.55,174,1,2,9.447,,,
2017-01-03 00:00:00,0,0,0,,,50.59,30.82,34.22,0.79,,1.6,0,0.03,3,9.997,,,
2017-01-04 00:00:00,0,0,0,,,56.45,44.7,34.2,0.69,,2,171,0.42,3,9.997,,,
2017-01-05 00:00:00,0.0004,0.0044,0.56,,rain,53.39,34.87,38.06,0.66,,4.15,195,1,2,9.845,,,
2017-01-06 00:00:00,0.0006,0.006,0.63,,rain,51.52,27.79,25.03,0.5,,4.56,350,0.22,3,9.91,,,
2017-01-07 00:00:00,0,0,0,,,49.93,34.68,25.97,0.6,,1.22,56,0.61,3,9.997,,,
2017-01-08 00:00:00,0,0,0,,,61.6,40.06,33.06,0.62,,1.67,187,0.1,3,9.911,,,
2017-01-09 00:00:00,0.0023,0.0333,0.96,,rain,54.27,36.75,38.51,0.75,,2.14,255,0.55,2,9.72,,,
2017-01-10 00:00:00,0,0,0,,,57.01,44.32,37.88,0.72,,2.35,180,0.52,2,9.976,,,
2017-01-11 00:00:00,0,0,0,,,60.57,41.18,33.48,0.54,,4.06,185,0.74,3,9.997,,,
2017-01-12 00:00:00,0,0,0,,,52.5,40.53,37.7,0.73,,1.25,188,0.73,3,9.997,,,
2017-01-13 00:00:00,0,0,0,,,54.3,45.58,36.69,0.7,,2.43,42,0.89,2,9.997,,,
2017-01-14 00:00:00,0.0121,0.0805,0.98,,rain,55.42,37.29,39.51,0.72,,4.36,70,0.92,3,9.596,,,
2017-01-15 00:00:00,0.0011,0.0082,0.73,,rain,52.45,42.7,39.46,0.84,,1.32,183,0.77,2,9.556,,,
2017-01-16 00:00:00,0.0006,0.0059,0.74,,rain,53.46,35.87,40.29,0.79,,0.62,199,0.96,2,9.11,,,
2017-01-17 00:00:00,0,0,0,,,55.55,32.52,33.09,0.67,,1.84,17,0.54,3,9.874,,,
2017-01-18 00:00:00,0,0,0,,,59.69,35.72,33.01,0.68,,1.7,206,0.15,3,9.668,,,
2017-01-19 00:00:00,0.0075,0.0685,0.94,,rain,44.49,38.73,35.41,0.83,,2.55,180,0.79,3,7.696,,,
2017-01-20 00:00:00,0.0172,0.1067,0.98,,rain,44.28,36.01,35.67,0.82,,3.58,168,0.98,3,8.126,,,
2017-01-21 00:00:00,0.0193,0.1618,0.98,,rain,46.7,31.08,32.5,0.75,,3.52,234,0.95,3,8.014,,,
2017-01-22 00:00:00,0.0006,0.0057,0.63,,rain,43.41,39.73,31.74,0.79,,1.55,122,0.75,3,9.827,,,
2017-01-23 00:00:00,0.0023,0.0122,0.89,,rain,48.15,34.28,35.12,0.73,,5.68,200,1,3,9.768,,,
2017-01-24 00:00:00,0.0011,0.0125,0.63,,rain,42.42,25.64,28.95,0.73,,3.26,224,0.98,3,8.171,,,
2017-01-25 00:00:00,0.0013,0.0108,0.59,0.02,snow,45.27,22.72,23.81,0.7,,1.61,309,0.75,3,9.88,,,
2017-01-26 00:00:00,0.0001,0.0011,0.11,,rain,47.78,27.81,17.14,0.54,,2.29,350,0.12,4,9.997,,,
2017-01-27 00:00:00,0,0,0,,,43.09,22.32,9.45,0.34,,6.83,29,0.08,4,9.997,,,
2017-01-28 00:00:00,0,0,0,,,58.29,27.54,13.15,0.36,,2.72,17,0,4,9.997,,,
2017-01-29 00:00:00,0,0,0,,,61.36,33.89,19.57,0.41,,3.45,53,0,4,9.997,,,
2017-01-30 00:00:00,0,0,0,,,68.05,31.01,24.33,0.42,,2.16,343,0,4,9.997,,,
2017-01-31 00:00:00,0,0,0,,,68.13,30.38,26.43,0.48,,2.19,343,0,4,9.997,,,
2017-02-01 00:00:00,0,0,0,,,66.51,30.41,25.86,0.47,,2.28,212,0,4,9.997,,,
2017-02-02 00:00:00,0,0,0,,,63,34.52,25.62,0.46,,2.08,194,0,4,9.997,,,
2017-02-03 00:00:00,0,0,0,,,65.95,33.22,29.6,0.5,,2.32,202,0,4,9.997,,,
2017-02-04 00:00:00,0,0,0,,,66.43,32.29,30.08,0.52,,2.36,165,0,4,9.997,,,
2017-02-05 00:00:00,0,0,0,,,67.43,46.09,24.56,0.43,,2.9,175,0.04,4,9.997,,,
2017-02-06 00:00:00,0,0,0,,,59.39,44.42,31.02,0.46,,2.68,183,0.89,3,9.997,,,
2017-02-07 00:00:00,0,0,0,,,60.32,40.15,40.67,0.67,,2.19,181,0.98,3,9.997,,,
2017-02-08 00:00:00,0,0,0,,,72.37,42.26,42.22,0.67,,1.74,279,0.22,5,9.997,,,
2017-02-09 00:00:00,0,0,0,,,76.59,43.02,41.27,0.59,,2.12,27,0,5,9.997,,,
2017-02-10 00:00:00,0,0,0,,,77.37,52.17,39.36,0.51,,3.33,191,0,5,9.997,,,
2017-02-11 00:00:00,0,0,0,,,70.87,49.35,41.74,0.55,,3.77,186,0.32,4,9.889,,,
2017-02-12 00:00:00,0.0012,0.0139,0.83,,rain,65.91,45.2,44.09,0.68,,2.85,21,0.9,4,9.667,,,
2017-02-13 00:00:00,0.0005,0.008,0.25,,rain,64.58,38.48,41.37,0.68,,2.46,17,0.73,4,9.867,,,
2017-02-14 00:00:00,0,0,0,,,65.38,36.94,34.55,0.6,,2.9,15,0.11,5,9.997,,,
2017-02-15 00:00:00,0,0,0,,,66.6,34.3,30.1,0.46,,2.6,38,0.02,5,9.997,,,
2017-02-16 00:00:00,0,0,0,,,67.43,46.13,29.19,0.46,,2.19,281,0,5,9.997,,,
2017-02-17 00:00:00,0,0,0,,,62.3,45.86,32.6,0.47,,4.64,172,0.49,5,9.997,,,
2017-02-18 00:00:00,0.0101,0.0466,0.99,,rain,52.21,39.72,41.19,0.74,,3.67,161,0.99,3,8.418,,,
2017-02-19 00:00:00,0.0098,0.0543,0.96,,rain,50.51,43.99,40.06,0.84,,2.66,177,1,4,7.768,,,
2017-02-20 00:00:00,0,0,0,,,60.66,38.65,42.43,0.77,,1.19,92,0.8,4,9.934,,,
2017-02-21 00:00:00,0,0,0,,,70.41,45.12,42.03,0.68,,2.14,252,0.24,6,9.997,,,
2017-02-22 00:00:00,0,0,0,,,65.28,33.58,41.19,0.65,,4.09,185,0.39,5,9.997,,,
2017-02-23 00:00:00,0,0,0,,,53.21,26.39,22.33,0.41,,4.56,241,0.47,6,9.997,,,
2017-02-24 00:00:00,0,0,0,,,54.54,26.14,15.46,0.4,,2.6,253,0,6,9.997,,,
2017-02-25 00:00:00,0,0,0,,,56.42,38.82,19.22,0.42,,2.81,214,0.23,6,9.997,,,
2017-02-26 00:00:00,0,0,0,,,52.39,41.34,26.02,0.47,,2.43,210,0.96,4,9.997,,,
2017-02-27 00:00:00,0.0177,0.0841,0.98,,rain,48.24,39.15,35.88,0.73,,5.01,175,1,4,8.288,,,
2017-02-28 00:00:00,0.0286,0.0913,0.97,,rain,52.84,31.22,38.22,0.76,,2.66,249,0.91,4,8.528,,,
2017-03-01 00:00:00,0,0,0,,,56.87,29.64,23.46,0.46,,4,47,0,6,9.978,,,
2017-03-02 00:00:00,0,0,0,,,62.26,37.62,18.56,0.36,,4.58,59,0,6,9.97,,,
2017-03-03 00:00:00,0,0,0,,,70.76,37.38,25.39,0.36,,3.19,158,0,7,9.958,,,
2017-03-04 00:00:00,0,0,0,,,67.4,47.58,29.4,0.44,,3.51,176,0,7,9.905,,,
2017-03-05 00:00:00,0,0,0,,,61.6,38.36,30.11,0.4,,6.02,184,0.28,5,9.984,,,
2017-03-06 00:00:00,0,0,0,,,60.52,31.02,23.22,0.4,,3.16,210,0.21,7,9.997,,,
2017-03-07 00:00:00,0,0,0,,,72.37,37.54,20.3,0.35,,2.03,23,0,7,9.997,,,
2017-03-08 00:00:00,0,0,0,,,77.16,40.31,26.44,0.36,,2.09,359,0,7,9.972,,,
2017-03-09 00:00:00,0,0,0,,,81.5,40.72,30.52,0.36,,2.43,135,0,7,9.997,,,
2017-03-10 00:00:00,0,0,0,,,82.3,45.69,31.36,0.36,,3.19,196,0,7,9.987,,,
2017-03-11 00:00:00,0,0,0,,,82.99,44.97,31.57,0.34,,2.32,272,0,7,9.997,,,
2017-03-12 00:00:00,0,0,0,,,82.5,45.83,35.25,0.39,,2.33,257,0,7,9.965,,,
2017-03-13 01:00:00,0,0,0,,,83.46,45.44,29.81,0.31,,2.12,323,0,7,9.9,,,
2017-03-14 01:00:00,0,0,0,,,86.06,46.85,31.7,0.32,,2.03,319,0,7,9.924,,,
2017-03-15 01:00:00,0,0,0,,,81.58,44.36,30.84,0.31,,2.78,197,0,8,9.962,,,
2017-03-16 01:00:00,0,0,0,,,81.7,45.12,33.11,0.35,,2.54,221,0,8,9.897,,,
2017-03-17 01:00:00,0,0,0,,,80.83,45.85,34.24,0.36,,2.12,342,0,8,9.973,,,
2017-03-18 01:00:00,0,0,0,,,83.11,45.36,33.07,0.35,,3.68,181,0,8,9.841,,,
2017-03-19 01:00:00,0,0,0,,,85.92,46.29,32.7,0.33,,2.76,214,0.1,8,9.867,,,
2017-03-20 01:00:00,0,0,0,,,84.7,47.88,33.08,0.32,,2.98,206,0.03,8,9.885,,,
2017-03-21 01:00:00,0,0,0,,,80.54,48.6,33.79,0.33,,4.13,179,0,8,9.853,,,
2017-03-22 01:00:00,0.0017,0.0215,0.93,,rain,70.69,41.85,38.41,0.47,,3.98,203,0.4,8,9.69,,,
2017-03-23 01:00:00,0.0167,0.0835,0.95,,rain,53.89,34.71,38.08,0.76,,2.93,214,0.95,4,7.425,,,
2017-03-24 01:00:00,0,0,0,,,69.71,40.9,35.89,0.62,,1.66,278,0,8,9.657,,,
2017-03-25 01:00:00,0,0,0,,,66.79,38.73,34.92,0.53,,3.54,208,0.4,7,9.776,,,
2017-03-26 01:00:00,0,0,0,,,71.89,42.41,31.67,0.45,,2.64,242,0,9,9.751,,,
2017-03-27 01:00:00,0,0,0,,,68,37.93,34.04,0.47,,5.55,220,0.62,6,9.608,,,
2017-03-28 01:00:00,0,0,0,,,67.32,40.21,31.63,0.47,,2.8,325,0.46,5,9.689,,,
2017-03-29 01:00:00,0,0,0,,,78.55,41.91,25.18,0.31,,3.1,320,0,9,9.751,,,
2017-03-30 01:00:00,0,0,0,,,72.61,42.12,27.57,0.33,,7.6,192,0.15,9,9.706,,,
2017-03-31 01:00:00,0,0,0,,,51.71,34.49,26.67,0.47,,3.31,227,0.82,5,9.27,,,
2017-04-01 01:00:00,0,0,0,,,62.76,37.03,28.86,0.51,,3.78,38,0.41,7,9.471,,,
2017-04-02 01:00:00,0,0,0,,,74.35,43.21,31.9,0.42,,2.79,238,0.31,9,9.73,,,
2017-04-03 01:00:00,0.0012,0.0154,0.95,,rain,70.97,33.63,33.85,0.46,,5.21,205,0.27,8,9.475,,,
2017-04-04 01:00:00,0,0,0,,,66.16,38.28,28.25,0.49,,2.71,319,0,9,9.53,,,
2017-04-05 01:00:00,0,0,0,,,74.06,42.33,22.78,0.31,,2.62,54,0,9,9.74,,,
2017-04-06 01:00:00,0,0,0,,,82.61,45.3,24.95,0.27,,2.48,173,0,9,9.723,,,
2017-04-07 01:00:00,0,0,0,,,78.24,45.3,27.81,0.3,,3.67,195,0,9,9.776,,,
2017-04-08 01:00:00,0,0,0,,,75.68,44.53,24.83,0.27,,4.34,199,0.19,10,9.769,,,
2017-04-09 01:00:00,0,0,0,,,69.01,39.5,24,0.3,,2.65,296,0,10,9.664,,,
2017-04-10 01:00:00,0,0,0,,,76.12,39.73,19.45,0.25,,2.23,182,0,10,9.685,,,
2017-04-11 01:00:00,0,0,0,,,79.25,41.42,21.66,0.26,,2.96,195,0,10,9.719,,,
2017-04-12 01:00:00,0,0,0,,,83.07,44.14,23.01,0.24,,2.59,205,0,10,9.71,,,
2017-04-13 01:00:00,0,0,0,,,82.21,44.45,27.04,0.27,,3.98,196,0,10,9.723,,,
2017-04-14 01:00:00,0,0,0,,,78.25,41.67,27.26,0.27,,3.66,203,0,10,9.739,,,
2017-04-15 01:00:00,0,0,0,,,80.47,44.26,26.75,0.29,,2.7,236,0,10,9.737,,,
2017-04-16 01:00:00,0,0,0,,,82.88,45.68,25.6,0.26,,2.52,217,0,10,9.741,,,
2017-04-17 01:00:00,0,0,0,,,81.58,44.81,27.04,0.26,,2.94,204,0,10,9.773,,,
2017-04-18 01:00:00,0,0,0,,,84.33,52.11,30.46,0.28,,3.97,200,0.04,10,9.817,,,
2017-04-19 01:00:00,0,0,0,,,83.1,46.82,34.44,0.31,,3.02,222,0,10,9.952,,,
2017-04-20 01:00:00,0,0,0,,,84.02,42.92,25.27,0.25,,4.02,230,0,10,9.859,,,
2017-04-21 01:00:00,0,0,0,,,85.17,49.56,21,0.2,,3.07,296,0,10,9.945,,,
2017-04-22 01:00:00,0,0,0,,,86.07,47.22,25.35,0.21,,2.93,20,0,10,9.997,,,
2017-04-23 01:00:00,0,0,0,,,84.36,50.21,26.81,0.23,,4.57,200,0,10,9.895,,,
2017-04-24 01:00:00,0,0,0,,,78.72,57.2,25.09,0.22,,5.32,204,0.04,10,9.922,,,
2017-04-25 01:00:00,0,0,0,,,76.95,43.87,27.87,0.26,,5.54,270,0.37,10,9.997,,,
2017-04-26 01:00:00,0,0,0,,,79.49,55,24.52,0.25,,3.33,261,0.11,11,9.997,,,
2017-04-27 01:00:00,0,0,0,,,81.3,52.16,31.56,0.26,,4.13,247,0.02,11,9.997,,,
2017-04-28 01:00:00,0,0,0,,,70.49,36.13,18.75,0.23,,6.43,315,0.35,11,9.988,,,
2017-04-29 01:00:00,0,0,0,,,69.44,40.06,17.95,0.25,,4.21,335,0.18,8,9.997,,,
2017-04-30 01:00:00,0,0,0,,,80.65,43.87,19.16,0.22,,3.13,280,0,11,9.4,,,
2017-05-01 01:00:00,0,0,0,,,85.19,47.51,22.29,0.21,,3.27,252,0,11,9.997,,,
2017-05-02 01:00:00,0,0,0,,,87.99,58.83,28.93,0.23,,3.09,239,0,11,9.997,,,
2017-05-03 01:00:00,0,0,0,,,89.98,54.34,27.64,0.2,,2.95,15,0,11,9.997,,,
2017-05-04 01:00:00,0,0,0,,,93.81,55.82,25.47,0.17,,2.24,220,0,11,9.898,,,
2017-05-05 01:00:00,0,0,0,,,95.25,62.72,30.93,0.21,,3.19,184,0,11,9.96,,,
2017-05-06 01:00:00,0,0,0,,,84.58,52.24,32.41,0.21,,7.27,184,0.13,11,9.997,,,
2017-05-07 01:00:00,0,0,0,,,68.65,45.78,36.73,0.43,,5.52,195,0.55,8,9.997,,,
2017-05-08 01:00:00,0.0001,0.0018,0.22,,rain,73.95,47.2,35.58,0.42,,2.57,36,0.68,6,9.967,,,
2017-05-09 01:00:00,0.0066,0.0649,0.98,,rain,60.21,42.82,41.23,0.65,,2.09,238,0.77,5,9.531,,,
2017-05-10 01:00:00,0,0,0,,,65.59,43.61,40.28,0.58,,2.18,260,0.64,8,9.997,,,
2017-05-11 01:00:00,0,0,0,,,85.97,54.69,41.88,0.47,,2.58,251,0.15,10,9.899,,,
2017-05-12 01:00:00,0,0,0,,,87.42,52.39,42.32,0.38,,3.5,206,0.09,11,9.997,,,
2017-05-13 01:00:00,0,0,0,,,84.15,51.18,33.86,0.29,,5.67,199,0,11,9.907,,,
2017-05-14 01:00:00,0,0,0,,,80.13,50.42,31.19,0.26,,4.95,189,0.07,11,9.907,,,
2017-05-15 01:00:00,0,0,0,,,75.16,48.95,29.73,0.28,,6.69,186,0.21,11,9.942,,,
2017-05-16 01:00:00,0,0,0,,,68.55,44.78,27.91,0.32,,4.35,207,0.54,6,9.997,,,
2017-05-17 01:00:00,0,0.001,0.06,,,71.08,40.71,33.3,0.37,,5.89,207,0.5,9,9.95,,,
2017-05-18 01:00:00,0.0001,0.0021,0.26,,rain,72.53,40.4,28.72,0.36,,4.88,317,0.23,11,9.994,,,
2017-05-19 01:00:00,0,0,0,,,77.03,46.58,28.58,0.35,,3.57,34,0.04,11,9.963,,,
2017-05-20 01:00:00,0,0,0,,,83.15,53.6,27.56,0.24,,3.48,18,0.02,11,9.978,,,
2017-05-21 01:00:00,0,0,0,,,91.38,55.88,26.45,0.19,,3.04,303,0,11,9.942,,,
2017-05-22 01:00:00,0,0,0,,,92.26,54.9,31.12,0.2,,3.93,344,0.06,11,9.96,,,
2017-05-23 01:00:00,0,0,0,,,95.07,54.33,27.79,0.18,,3.21,1,0,11,9.919,,,
2017-05-24 01:00:00,0,0,0,,,96.17,66.85,27.72,0.17,,4.28,214,0,11,9.93,,,
2017-05-25 01:00:00,0,0,0,,,88.64,55.58,22.98,0.13,,5.97,195,0,11,9.997,,,
2017-05-26 01:00:00,0,0,0,,,84.13,51.66,23.62,0.17,,5.78,187,0,11,9.997,,,
2017-05-27 01:00:00,0,0,0,,,88.73,54.65,28.71,0.22,,2.77,237,0,11,9.925,,,
2017-05-28 01:00:00,0,0,0,,,93.47,57.91,27.64,0.19,,2.84,347,0,12,9.978,,,
2017-05-29 01:00:00,0,0,0,,,94.43,58.92,25.56,0.16,,3.44,201,0,12,9.978,,,
2017-05-30 01:00:00,0.0001,0.0011,0.03,,rain,92.25,56.55,32.28,0.21,,3.27,160,0.13,12,9.96,,,
2017-05-31 01:00:00,0,0.0004,0.06,,,90.97,58.59,42.05,0.33,,3.14,85,0.21,12,9.945,,,
2017-06-01 01:00:00,0,0,0,,,90.4,55.98,37.25,0.28,,3.83,201,0.02,12,9.853,,,
2017-06-02 01:00:00,0,0,0,,,96.4,62.05,34.18,0.22,,2.47,288,0.14,11,9.769,,,
2017-06-03 01:00:00,0,0,0,,,100.15,62.93,34.5,0.2,,2.57,278,0.02,12,9.805,,,
2017-06-04 01:00:00,0,0,0,,,99.45,62.4,35.33,0.19,,3.03,247,0.01,12,9.83,,,
2017-06-05 01:00:00,0,0,0,,,98.52,63.12,37.54,0.21,,2.77,252,0.06,12,9.792,,,
2017-06-06 01:00:00,0,0,0,,,99.49,63.52,38.69,0.22,,3.41,218,0,12,9.847,,,
2017-06-07 01:00:00,0,0,0,,,97.78,59.17,37.61,0.22,,3.26,224,0,12,9.957,,,
2017-06-08 01:00:00,0,0,0,,,95.56,60.38,28.41,0.17,,3.14,224,0,12,9.957,,,
2017-06-09 01:00:00,0,0,0,,,95.55,58.29,34.02,0.2,,4.11,215,0,12,9.86,,,
2017-06-10 01:00:00,0,0,0,,,90.21,61.95,32.61,0.21,,4.24,197,0,12,9.874,,,
2017-06-11 01:00:00,0,0,0,,,87.25,62.13,34.67,0.22,,6.7,179,0,12,9.894,,,
2017-06-12 01:00:00,0,0,0,,,82.65,45.58,31.05,0.24,,5.63,186,0.02,12,9.917,,,
2017-06-13 01:00:00,0,0,0,,,90.03,50.59,12.88,0.13,,2.6,246,0,12,9.959,,,
2017-06-14 01:00:00,0,0,0,,,98.32,54.27,14.64,0.11,,2.92,214,0,12,9.997,,,
2017-06-15 01:00:00,0,0,0,,,101.66,58.11,13,0.09,,2.81,243,0,12,9.997,,,
2017-06-16 01:00:00,0,0,0,,,103.54,60.45,16.46,0.09,,3,264,0,12,9.997,,,
2017-06-17 01:00:00,0,0,0,,,104.29,64.46,21.85,0.11,,3.27,235,0,12,9.976,,,
2017-06-18 01:00:00,0,0,0,,,109.64,70.72,29.71,0.13,,2.79,254,0,12,9.943,,,
2017-06-19 01:00:00,0,0,0,,,108.46,72.42,36.61,0.16,,2.79,277,0,12,9.967,,,
2017-06-20 01:00:00,0,0,0,,,110.72,70.68,39.42,0.18,,3.32,177,0,12,9.9,,,
2017-06-21 01:00:00,0,0,0,,,109.61,70.71,35.47,0.16,,3.11,271,0,12,9.958,,,
2017-06-22 01:00:00,0,0,0,,,107.48,68.74,35.96,0.15,,4.17,272,0,12,9.88,,,
2017-06-23 01:00:00,0,0,0,,,107.31,68.94,37.18,0.17,,3.58,255,0,12,9.95,,,
2017-06-24 01:00:00,0,0,0,,,108.17,81.89,35.85,0.16,,3.21,263,0,12,9.899,,,
2017-06-25 01:00:00,0.0009,0.0181,0.76,,rain,103.25,64.87,44.34,0.22,,3.74,202,0.19,12,9.876,,,
2017-06-26 01:00:00,0,0,0,,,104.04,65.39,44.09,0.28,,2.61,256,0.02,12,9.945,,,
2017-06-27 01:00:00,0,0,0,,,99.98,60.64,26.34,0.14,,4.59,199,0,12,9.919,,,
2017-06-28 01:00:00,0,0,0,,,97.42,61.62,29.97,0.16,,4.08,206,0,12,9.919,,,
2017-06-29 01:00:00,0,0,0,,,99.15,62.58,32.45,0.18,,3.11,225,0,12,9.873,,,
2017-06-30 01:00:00,0,0,0,,,103.35,63.62,31.51,0.16,,3.01,226,0,12,9.94,,,
2017-07-01 01:00:00,0,0,0,,,101.56,66.52,30.51,0.16,,3.81,204,0,12,9.963,,,
2017-07-02 01:00:00,0,0,0,,,97.87,68.37,29.89,0.15,,4.21,205,0,12,9.958,,,
2017-07-03 01:00:00,0,0,0,,,101.45,65.13,43.82,0.25,,3.65,264,0.04,12,9.99,,,
2017-07-04 01:00:00,0,0,0,,,105.13,65.42,35.02,0.19,,3.07,278,0,12,9.979,,,
2017-07-05 01:00:00,0,0,0,,,108.14,71.69,28.94,0.13,,2.91,248,0,12,9.969,,,
2017-07-06 01:00:00,0,0,0,,,107.06,75.96,38.12,0.17,,3.04,175,0,12,9.952,,,
2017-07-07 01:00:00,0,0,0,,,106.19,78.6,42.68,0.19,,4.16,20,0.11,12,9.642,,,
2017-07-08 01:00:00,0.0001,0.0013,0.61,,rain,103.49,72.51,49.02,0.28,,3.04,156,0.07,12,9.31,,,
2017-07-09 01:00:00,0.0002,0.0135,0.75,,rain,101.23,66.98,54.33,0.36,,2.92,208,0.19,12,9.974,,,
2017-07-10 01:00:00,0.0068,0.0534,0.91,,rain,97.95,71.75,58.47,0.52,,2.82,274,0.38,11,9.867,,,
2017-07-11 01:00:00,0.0093,0.1025,0.71,,rain,94.8,63.22,61.11,0.59,,2.95,108,0.41,12,9.388,,,
2017-07-12 01:00:00,0,0,0,,,92.05,66.99,59.12,0.57,,1.93,338,0.05,11,9.932,,,
