date,precipIntensity,precipIntensityMax,precipProbability,precipAccumulation,precipType,temperatureHigh,temperatureLow,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,uvIndex,visibility,ozone,sunriseTime,sunsetTime
2018-11-05 01:00:00,0.0002,0.0018,0.08,,rain,70.79,62.23,58.69,0.85,1011.6,4.59,153,0.41,5,10,248.4,,
2018-11-06 01:00:00,0.0006,0.0018,0.09,,rain,71.36,58.14,57.95,0.76,1013.5,4.63,166,0.32,5,10,248.3,,
2018-11-07 01:00:00,0.0007,0.0022,0.11,,rain,70.88,57.3,58.05,0.82,1014.8,4.21,270,0.47,4,10,244,,
2018-11-08 01:00:00,0.0004,0.0014,0.06,,rain,76.86,59.85,50.21,0.64,1014.9,4.96,24,0.3,5,10,241.6,,
2018-11-09 01:00:00,0.0003,0.0015,0.02,,rain,83.48,54.28,8.37,0.1,1016.5,7.62,54,0,5,10,258.3,,
2018-11-10 01:00:00,0.0005,0.0018,0.02,,rain,76.21,49.95,25.13,0.29,1014.5,4.14,216,0.01,5,10,251.9,,
2018-11-11 01:00:00,0.0007,0.0021,0.02,,rain,76.66,52.7,33.12,0.39,1017.7,4.19,57,0.01,4,10,282.8,,
2018-11-12 01:00:00,0.0006,0.0019,0.01,,rain,79.5,55.61,10,0.13,1024,4.92,65,0,4,10,287.4,,
2018-11-13 01:00:00,0.0003,0.002,0.01,,rain,79.45,59.45,9.31,0.12,1026.3,5.88,67,0.15,4,10,271.2,,
2018-11-14 01:00:00,0.0006,0.0019,0.02,,rain,79.93,54.52,19.16,0.18,1022.7,4.39,32,0.27,4,10,278.6,,
2018-11-15 01:00:00,0.0006,0.0018,0.02,,rain,79.13,54.17,30.84,0.31,1018.1,3.77,330,0.24,4,10,277.8,,
2018-11-16 01:00:00,0.0006,0.0022,0.05,,rain,73.97,53.72,48.41,0.59,1015.9,3.58,164,0.23,4,10,276.6,,
