# Please note that there may be discrepancies between your electric bill and what Sense reports due to data interruptions (such as Wi-Fi signal loss or loss of power) or other issues.
DateTime,Device ID,Name,Device Type,Device Make,Device Model,Device Location,Avg Wattage,kWh
2018-04-04 13:00:00,ee2fc57a,Dryer 2,Dryer,,,,3.432,0.003
2018-04-04 13:00:00,31ac3118,AC 2,AC,,,,20.451,0.020
2018-04-04 14:00:00,5019bfce,Fridge,Fridge,,,,58.905,0.059
2018-04-04 14:00:00,b189bddc,Light 1,Light,,,,1.891,0.002
2018-04-04 14:00:00,mains,Total Usage,,,,,545.664,0.546
2018-04-04 14:00:00,2cd25dbc,Fridge 3,Fridge,,,,38.528,0.039
2018-04-04 15:00:00,b9df9a21,Dishwasher,Dishwasher,,,,119.450,0.119
2018-04-04 15:00:00,mains,Total Usage,,,,,2981.360,2.981
2018-04-04 15:00:00,90e29231,Dryer,Dryer,,,,709.628,0.710
2018-04-04 16:00:00,b9df9a21,Dishwasher,Dishwasher,,,,193.966,0.194
2018-04-04 16:00:00,mains,Total Usage,,,,,1266.021,1.266
2018-04-04 16:00:00,ee2fc57a,Dryer 2,Dryer,,,,25.271,0.025
2018-04-04 16:00:00,2cd25dbc,Fridge 3,Fridge,,,,38.649,0.039
2018-04-04 17:00:00,mains,Total Usage,,,,,525.124,0.525
2018-04-04 17:00:00,ee2fc57a,Dryer 2,Dryer,,,,9.500,0.010
2018-04-04 17:00:00,2cd25dbc,Fridge 3,Fridge,,,,38.771,0.039
2018-04-04 18:00:00,mains,Total Usage,,,,,579.479,0.579
2018-04-04 18:00:00,ee2fc57a,Dryer 2,Dryer,,,,8.580,0.009
2018-04-04 18:00:00,2cd25dbc,Fridge 3,Fridge,,,,51.565,0.052
2018-04-04 19:00:00,mains,Total Usage,,,,,567.546,0.568
2018-04-04 19:00:00,2cd25dbc,Fridge 3,Fridge,,,,25.370,0.025
2018-04-04 20:00:00,5019bfce,Fridge,Fridge,,,,26.345,0.026
2018-04-04 20:00:00,b189bddc,Light 1,Light,,,,95.084,0.095
2018-04-04 20:00:00,mains,Total Usage,,,,,1897.581,1.898
2018-04-04 20:00:00,ee2fc57a,Dryer 2,Dryer,,,,186.991,0.187
2018-04-04 20:00:00,2cd25dbc,Fridge 3,Fridge,,,,76.571,0.077
2018-04-04 21:00:00,5019bfce,Fridge,Fridge,,,,77.030,0.077
2018-04-04 21:00:00,b189bddc,Light 1,Light,,,,1.891,0.002
2018-04-04 21:00:00,mains,Total Usage,,,,,570.619,0.571
2018-04-04 21:00:00,ee2fc57a,Dryer 2,Dryer,,,,9.438,0.009
2018-04-04 21:00:00,2cd25dbc,Fridge 3,Fridge,,,,38.455,0.038
2018-04-04 22:00:00,5019bfce,Fridge,Fridge,,,,76.766,0.077
2018-04-04 22:00:00,b189bddc,Light 1,Light,,,,1.891,0.002
2018-04-04 22:00:00,mains,Total Usage,,,,,575.527,0.576
2018-04-04 22:00:00,ee2fc57a,Dryer 2,Dryer,,,,10.296,0.010
2018-04-04 22:00:00,2cd25dbc,Fridge 3,Fridge,,,,75.916,0.076
2018-04-04 23:00:00,5019bfce,Fridge,Fridge,,,,37.025,0.037
2018-04-04 23:00:00,b189bddc,Light 1,Light,,,,82.990,0.083
2018-04-04 23:00:00,mains,Total Usage,,,,,663.163,0.663
2018-04-04 23:00:00,ee2fc57a,Dryer 2,Dryer,,,,5.148,0.005
2018-04-04 23:00:00,31ac3118,AC 2,AC,,,,21.240,0.021
2018-04-04 23:00:00,2cd25dbc,Fridge 3,Fridge,,,,69.166,0.069
2018-04-05 00:00:00,5019bfce,Fridge,Fridge,,,,70.588,0.071
2018-04-05 00:00:00,b189bddc,Light 1,Light,,,,9.957,0.010
2018-04-05 00:00:00,mains,Total Usage,,,,,1049.316,1.049
2018-04-05 00:00:00,31ac3118,AC 2,AC,,,,3.164,0.003
2018-04-05 00:00:00,edc7d2ee,AC,AC,,,,457.045,0.457
2018-04-05 00:00:00,2cd25dbc,Fridge 3,Fridge,,,,44.476,0.044
2018-04-05 01:00:00,5019bfce,Fridge,Fridge,,,,76.758,0.077
2018-04-05 01:00:00,b189bddc,Light 1,Light,,,,1.891,0.002
2018-04-05 01:00:00,mains,Total Usage,,,,,627.728,0.628
2018-04-05 01:00:00,always_on,Always On,AlwaysOn,,,,275.350,0.275
2018-04-05 01:00:00,2cd25dbc,Fridge 3,Fridge,,,,37.678,0.038
2018-04-05 02:00:00,5019bfce,Fridge,Fridge,,,,76.810,0.077
2018-04-05 02:00:00,b189bddc,Light 1,Light,,,,1.868,0.002
2018-04-05 02:00:00,mains,Total Usage,,,,,1047.446,1.047
2018-04-05 02:00:00,always_on,Always On,AlwaysOn,,,,335.000,0.335
2018-04-05 02:00:00,edc7d2ee,AC,AC,,,,475.681,0.476
2018-04-05 03:00:00,5019bfce,Fridge,Fridge,,,,28.429,0.028
2018-04-05 03:00:00,b189bddc,Light 1,Light,,,,95.515,0.096
2018-04-05 03:00:00,mains,Total Usage,,,,,1083.835,1.084
2018-04-05 03:00:00,always_on,Always On,AlwaysOn,,,,335.283,0.335
2018-04-05 03:00:00,edc7d2ee,AC,AC,,,,496.408,0.496
2018-04-05 03:00:00,2cd25dbc,Fridge 3,Fridge,,,,75.357,0.075
2018-04-05 04:00:00,5019bfce,Fridge,Fridge,,,,76.755,0.077
2018-04-05 04:00:00,mains,Total Usage,,,,,970.106,0.970
2018-04-05 04:00:00,always_on,Always On,AlwaysOn,,,,332.866,0.333
2018-04-05 04:00:00,edc7d2ee,AC,AC,,,,475.681,0.476
2018-04-05 04:00:00,2cd25dbc,Fridge 3,Fridge,,,,1.335,0.001
2018-04-05 05:00:00,5019bfce,Fridge,Fridge,,,,25.696,0.026
2018-04-05 05:00:00,b189bddc,Light 1,Light,,,,1.891,0.002
2018-04-05 05:00:00,mains,Total Usage,,,,,1000.434,1.000
2018-04-05 05:00:00,always_on,Always On,AlwaysOn,,,,331.550,0.332
2018-04-05 05:00:00,2cd25dbc,Fridge 3,Fridge,,,,38.771,0.039
2018-04-05 06:00:00,5019bfce,Fridge,Fridge,,,,59.173,0.059
2018-04-05 06:00:00,b189bddc,Light 1,Light,,,,12.207,0.012
2018-04-05 06:00:00,mains,Total Usage,,,,,1060.872,1.061
2018-04-05 06:00:00,always_on,Always On,AlwaysOn,,,,331.000,0.331
2018-04-05 06:00:00,edc7d2ee,AC,AC,,,,247.981,0.248
2018-04-05 06:00:00,2cd25dbc,Fridge 3,Fridge,,,,38.892,0.039
2018-04-05 07:00:00,5019bfce,Fridge,Fridge,,,,59.173,0.059
2018-04-05 07:00:00,b189bddc,Light 1,Light,,,,32.805,0.033
2018-04-05 07:00:00,mains,Total Usage,,,,,794.411,0.794
2018-04-05 07:00:00,always_on,Always On,AlwaysOn,,,,331.000,0.331
2018-04-05 07:00:00,31ac3118,AC 2,AC,,,,4.583,0.005
2018-04-05 07:00:00,edc7d2ee,AC,AC,,,,157.238,0.157
2018-04-05 07:00:00,2cd25dbc,Fridge 3,Fridge,,,,77.299,0.077
2018-04-05 08:00:00,5019bfce,Fridge,Fridge,,,,42.640,0.043
2018-04-05 08:00:00,b189bddc,Light 1,Light,,,,75.206,0.075
2018-04-05 08:00:00,mains,Total Usage,,,,,1116.144,1.116
2018-04-05 08:00:00,always_on,Always On,AlwaysOn,,,,331.000,0.331
2018-04-05 08:00:00,31ac3118,AC 2,AC,,,,7.636,0.008
2018-04-05 08:00:00,edc7d2ee,AC,AC,,,,338.525,0.339
2018-04-05 08:00:00,2cd25dbc,Fridge 3,Fridge,,,,77.784,0.078
2018-04-05 09:00:00,5019bfce,Fridge,Fridge,,,,22.219,0.022
2018-04-05 09:00:00,mains,Total Usage,,,,,996.853,0.997
2018-04-05 09:00:00,always_on,Always On,AlwaysOn,,,,331.000,0.331
2018-04-05 09:00:00,edc7d2ee,AC,AC,,,,456.393,0.456
2018-04-05 09:00:00,2cd25dbc,Fridge 3,Fridge,,,,38.649,0.039
2018-04-05 10:00:00,5019bfce,Fridge,Fridge,,,,77.799,0.078
2018-04-05 10:00:00,mains,Total Usage,,,,,515.188,0.515
2018-04-05 10:00:00,always_on,Always On,AlwaysOn,,,,325.783,0.326
2018-04-05 10:00:00,2cd25dbc,Fridge 3,Fridge,,,,77.299,0.077
2018-04-05 11:00:00,5019bfce,Fridge,Fridge,,,,21.022,0.021
2018-04-05 11:00:00,mains,Total Usage,,,,,656.232,0.656
2018-04-05 11:00:00,always_on,Always On,AlwaysOn,,,,322.450,0.322
2018-04-05 11:00:00,90e29231,Dryer,Dryer,,,,3.366,0.003
2018-04-05 11:00:00,ee2fc57a,Dryer 2,Dryer,,,,0.951,0.001
2018-04-05 11:00:00,2cd25dbc,Fridge 3,Fridge,,,,68.680,0.069
2018-04-05 12:00:00,b189bddc,Light 1,Light,,,,1.891,0.002
2018-04-05 12:00:00,mains,Total Usage,,,,,2279.350,2.279
2018-04-05 12:00:00,always_on,Always On,AlwaysOn,,,,322.600,0.323
2018-04-05 12:00:00,90e29231,Dryer,Dryer,,,,645.488,0.645
2018-04-05 12:00:00,ee2fc57a,Dryer 2,Dryer,,,,184.580,0.185
2018-04-05 12:00:00,2cd25dbc,Fridge 3,Fridge,,,,47.025,0.047
2018-04-05 13:00:00,mains,Total Usage,,,,,593.460,0.593
2018-04-05 13:00:00,always_on,Always On,AlwaysOn,,,,321.116,0.321
2018-04-05 13:00:00,2cd25dbc,Fridge 3,Fridge,,,,76.692,0.077
2018-04-05 14:00:00,mains,Total Usage,,,,,503.629,0.504
2018-04-05 14:00:00,always_on,Always On,AlwaysOn,,,,322.000,0.322
2018-04-05 14:00:00,2cd25dbc,Fridge 3,Fridge,,,,39.013,0.039
2018-04-05 15:00:00,mains,Total Usage,,,,,594.452,0.594
2018-04-05 15:00:00,always_on,Always On,AlwaysOn,,,,322.000,0.322
2018-04-05 15:00:00,2cd25dbc,Fridge 3,Fridge,,,,78.027,0.078
2018-04-05 16:00:00,mains,Total Usage,,,,,625.137,0.625
2018-04-05 16:00:00,always_on,Always On,AlwaysOn,,,,322.616,0.323
2018-04-05 16:00:00,2cd25dbc,Fridge 3,Fridge,,,,77.784,0.078
2018-04-05 17:00:00,mains,Total Usage,,,,,817.412,0.817
2018-04-05 17:00:00,always_on,Always On,AlwaysOn,,,,321.483,0.321
2018-04-05 17:00:00,2cd25dbc,Fridge 3,Fridge,,,,39.013,0.039
2018-04-05 18:00:00,mains,Total Usage,,,,,519.688,0.520
2018-04-05 18:00:00,always_on,Always On,AlwaysOn,,,,320.000,0.320
2018-04-05 18:00:00,2cd25dbc,Fridge 3,Fridge,,,,78.634,0.079
2018-04-05 19:00:00,mains,Total Usage,,,,,584.118,0.584
2018-04-05 19:00:00,always_on,Always On,AlwaysOn,,,,320.000,0.320
2018-04-05 19:00:00,2cd25dbc,Fridge 3,Fridge,,,,78.149,0.078
2018-04-05 20:00:00,b189bddc,Light 1,Light,,,,1.681,0.002
2018-04-05 20:00:00,mains,Total Usage,,,,,555.478,0.555
2018-04-05 20:00:00,always_on,Always On,AlwaysOn,,,,320.000,0.320
2018-04-05 20:00:00,2cd25dbc,Fridge 3,Fridge,,,,61.033,0.061
2018-04-05 21:00:00,5019bfce,Fridge,Fridge,,,,28.891,0.029
2018-04-05 21:00:00,b189bddc,Light 1,Light,,,,94.626,0.095
2018-04-05 21:00:00,mains,Total Usage,,,,,563.012,0.563
2018-04-05 21:00:00,always_on,Always On,AlwaysOn,,,,320.000,0.320
2018-04-05 21:00:00,31ac3118,AC 2,AC,,,,26.256,0.026
2018-04-05 21:00:00,2cd25dbc,Fridge 3,Fridge,,,,56.008,0.056
2018-04-05 22:00:00,5019bfce,Fridge,Fridge,,,,77.036,0.077
2018-04-05 22:00:00,b189bddc,Light 1,Light,,,,1.891,0.002
2018-04-05 22:00:00,a7de118f,Heat 3,Mystery Heat,,,,3.514,0.004
2018-04-05 22:00:00,mains,Total Usage,,,,,766.985,0.767
2018-04-05 22:00:00,always_on,Always On,AlwaysOn,,,,320.783,0.321
2018-04-05 22:00:00,2cd25dbc,Fridge 3,Fridge,,,,78.149,0.078
2018-04-05 23:00:00,5019bfce,Fridge,Fridge,,,,78.636,0.079
2018-04-05 23:00:00,mains,Total Usage,,,,,722.177,0.722
2018-04-05 23:00:00,always_on,Always On,AlwaysOn,,,,321.000,0.321
2018-04-05 23:00:00,2cd25dbc,Fridge 3,Fridge,,,,76.328,0.076
2018-04-06 00:00:00,5019bfce,Fridge,Fridge,,,,76.863,0.077
2018-04-06 00:00:00,b189bddc,Light 1,Light,,,,1.891,0.002
2018-04-06 00:00:00,mains,Total Usage,,,,,547.545,0.548
2018-04-06 00:00:00,always_on,Always On,AlwaysOn,,,,317.344,0.317
2018-04-06 00:00:00,2cd25dbc,Fridge 3,Fridge,,,,40.956,0.041
2018-04-06 01:00:00,5019bfce,Fridge,Fridge,,,,35.059,0.035
2018-04-06 01:00:00,b189bddc,Light 1,Light,,,,85.898,0.086
2018-04-06 01:00:00,mains,Total Usage,,,,,634.661,0.635
2018-04-06 01:00:00,always_on,Always On,AlwaysOn,,,,320.850,0.321
2018-04-06 01:00:00,31ac3118,AC 2,AC,,,,22.410,0.022
2018-04-06 01:00:00,2cd25dbc,Fridge 3,Fridge,,,,77.784,0.078
2018-04-06 02:00:00,5019bfce,Fridge,Fridge,,,,73.915,0.074
2018-04-06 02:00:00,b189bddc,Light 1,Light,,,,7.945,0.008
2018-04-06 02:00:00,mains,Total Usage,,,,,478.406,0.478
2018-04-06 02:00:00,always_on,Always On,AlwaysOn,,,,318.233,0.318
2018-04-06 02:00:00,31ac3118,AC 2,AC,,,,2.316,0.002
2018-04-06 02:00:00,2cd25dbc,Fridge 3,Fridge,,,,78.877,0.079
2018-04-06 03:00:00,5019bfce,Fridge,Fridge,,,,76.910,0.077
2018-04-06 03:00:00,b189bddc,Light 1,Light,,,,1.891,0.002
2018-04-06 03:00:00,mains,Total Usage,,,,,477.343,0.477
2018-04-06 03:00:00,always_on,Always On,AlwaysOn,,,,316.000,0.316
2018-04-06 03:00:00,2cd25dbc,Fridge 3,Fridge,,,,39.499,0.039
2018-04-06 04:00:00,5019bfce,Fridge,Fridge,,,,76.968,0.077
2018-04-06 04:00:00,b189bddc,Light 1,Light,,,,1.891,0.002
2018-04-06 04:00:00,mains,Total Usage,,,,,903.359,0.903
2018-04-06 04:00:00,always_on,Always On,AlwaysOn,,,,309.517,0.310
2018-04-06 04:00:00,edc7d2ee,AC,AC,,,,216.843,0.217
2018-04-06 04:00:00,2cd25dbc,Fridge 3,Fridge,,,,78.149,0.078
2018-04-06 05:00:00,5019bfce,Fridge,Fridge,,,,68.671,0.069
2018-04-06 05:00:00,mains,Total Usage,,,,,355.419,0.355
2018-04-06 05:00:00,always_on,Always On,AlwaysOn,,,,239.011,0.239
2018-04-06 05:00:00,2cd25dbc,Fridge 3,Fridge,,,,77.663,0.078
2018-04-06 06:00:00,mains,Total Usage,,,,,508.479,0.508
2018-04-06 06:00:00,always_on,Always On,AlwaysOn,,,,289.000,0.289
2018-04-06 06:00:00,2cd25dbc,Fridge 3,Fridge,,,,41.246,0.041
2018-04-06 07:00:00,5019bfce,Fridge,Fridge,,,,15.763,0.016
2018-04-06 07:00:00,b189bddc,Light 1,Light,,,,86.576,0.087
2018-04-06 07:00:00,mains,Total Usage,,,,,393.574,0.394
2018-04-06 07:00:00,always_on,Always On,AlwaysOn,,,,289.000,0.289
2018-04-06 07:00:00,31ac3118,AC 2,AC,,,,22.458,0.022
2018-04-06 07:00:00,2cd25dbc,Fridge 3,Fridge,,,,74.216,0.074
2018-04-06 08:00:00,5019bfce,Fridge,Fridge,,,,78.713,0.079
2018-04-06 08:00:00,mains,Total Usage,,,,,330.866,0.331
2018-04-06 08:00:00,always_on,Always On,AlwaysOn,,,,284.416,0.284
2018-04-06 08:00:00,2cd25dbc,Fridge 3,Fridge,,,,77.056,0.077
2018-04-06 09:00:00,5019bfce,Fridge,Fridge,,,,76.811,0.077
2018-04-06 09:00:00,b189bddc,Light 1,Light,,,,1.891,0.002
2018-04-06 09:00:00,mains,Total Usage,,,,,341.896,0.342
2018-04-06 09:00:00,always_on,Always On,AlwaysOn,,,,257.750,0.258
2018-04-06 09:00:00,2cd25dbc,Fridge 3,Fridge,,,,38.528,0.039
2018-04-06 10:00:00,5019bfce,Fridge,Fridge,,,,26.333,0.026
2018-04-06 10:00:00,b189bddc,Light 1,Light,,,,1.891,0.002
2018-04-06 10:00:00,mains,Total Usage,,,,,313.077,0.313
2018-04-06 10:00:00,always_on,Always On,AlwaysOn,,,,244.666,0.245
2018-04-06 10:00:00,2cd25dbc,Fridge 3,Fridge,,,,77.542,0.078
2018-04-06 11:00:00,b9df9a21,Dishwasher,Dishwasher,,,,70.892,0.071
2018-04-06 11:00:00,mains,Total Usage,,,,,478.607,0.479
2018-04-06 11:00:00,always_on,Always On,AlwaysOn,,,,240.416,0.240
2018-04-06 11:00:00,2cd25dbc,Fridge 3,Fridge,,,,38.771,0.039
2018-04-06 12:00:00,b9df9a21,Dishwasher,Dishwasher,,,,294.024,0.294
2018-04-06 12:00:00,mains,Total Usage,,,,,811.591,0.812
2018-04-06 12:00:00,always_on,Always On,AlwaysOn,,,,239.250,0.239
2018-04-06 12:00:00,2cd25dbc,Fridge 3,Fridge,,,,38.771,0.039
2018-04-06 13:00:00,mains,Total Usage,,,,,1574.806,1.575
2018-04-06 13:00:00,always_on,Always On,AlwaysOn,,,,237.416,0.237
2018-04-06 13:00:00,90e29231,Dryer,Dryer,,,,1092.234,1.092
2018-04-06 13:00:00,ee2fc57a,Dryer 2,Dryer,,,,70.676,0.071
2018-04-06 13:00:00,2cd25dbc,Fridge 3,Fridge,,,,77.784,0.078
2018-04-06 14:00:00,b189bddc,Light 1,Light,,,,7.188,0.007
2018-04-06 14:00:00,mains,Total Usage,,,,,760.140,0.760
2018-04-06 14:00:00,always_on,Always On,AlwaysOn,,,,228.583,0.229
2018-04-06 14:00:00,90e29231,Dryer,Dryer,,,,150.540,0.151
2018-04-06 14:00:00,ee2fc57a,Dryer 2,Dryer,,,,129.778,0.130
2018-04-06 14:00:00,2cd25dbc,Fridge 3,Fridge,,,,38.649,0.039
2018-04-06 15:00:00,5019bfce,Fridge,Fridge,,,,49.160,0.049
2018-04-06 15:00:00,b189bddc,Light 1,Light,,,,47.575,0.048
2018-04-06 15:00:00,mains,Total Usage,,,,,607.510,0.608
2018-04-06 15:00:00,always_on,Always On,AlwaysOn,,,,219.000,0.219
2018-04-06 15:00:00,ee2fc57a,Dryer 2,Dryer,,,,1.434,0.001
2018-04-06 15:00:00,2cd25dbc,Fridge 3,Fridge,,,,77.663,0.078
2018-04-06 16:00:00,5019bfce,Fridge,Fridge,,,,50.718,0.051
2018-04-06 16:00:00,b189bddc,Light 1,Light,,,,30.970,0.031
2018-04-06 16:00:00,mains,Total Usage,,,,,705.879,0.706
2018-04-06 16:00:00,always_on,Always On,AlwaysOn,,,,219.000,0.219
2018-04-06 16:00:00,2cd25dbc,Fridge 3,Fridge,,,,66.010,0.066
2018-04-06 17:00:00,5019bfce,Fridge,Fridge,,,,42.854,0.043
2018-04-06 17:00:00,b189bddc,Light 1,Light,,,,39.394,0.039
2018-04-06 17:00:00,mains,Total Usage,,,,,1028.836,1.029
