# Please note that there may be discrepancies between your electric bill and what Sense reports due to data interruptions (such as Wi-Fi signal loss or loss of power) or other issues.
DateTime,Device ID,Name,Device Type,Device Make,Device Model,Device Location,Avg Wattage,kWh
2020-01-01 00:00:00,fe39b6d0,Light 2,Light,,,,15.397,0.015
2020-01-01 00:00:00,a5d71ff7,AC 4,AC,,,,466.045,0.466
2020-01-01 00:00:00,39d864c1,Fridge 5,Fridge,,,,90.212,0.090
2020-01-01 00:00:00,6a0788e4,Fridge 4,Fridge,,,,8.669,0.009
2020-01-01 00:00:00,714059b7,AC 3,AC,,,,393.766,0.394
2020-01-01 00:00:00,mains,Total Usage,,,,,1816.177,1.816
2020-01-01 00:00:00,always_on,Always On,AlwaysOn,,,,595.000,0.595
2020-01-01 00:00:00,041939a8,Motor 1,Mystery Motor,,,,233.410,0.233
2020-01-01 00:00:00,170e3ed6,Device 1,Mystery Device,,,,2.259,0.002
2020-01-01 01:00:00,fe39b6d0,Light 2,Light,,,,86.745,0.087
2020-01-01 01:00:00,a5d71ff7,AC 4,AC,,,,584.877,0.585
2020-01-01 01:00:00,6a0788e4,Fridge 4,Fridge,,,,22.900,0.023
2020-01-01 01:00:00,714059b7,AC 3,AC,,,,469.607,0.470
2020-01-01 01:00:00,mains,Total Usage,,,,,3404.050,3.404
2020-01-01 01:00:00,always_on,Always On,AlwaysOn,,,,595.000,0.595
2020-01-01 01:00:00,90e29231,Dryer,Dryer,,,,85.532,0.086
2020-01-01 01:00:00,041939a8,Motor 1,Mystery Motor,,,,283.807,0.284
2020-01-01 01:00:00,170e3ed6,Device 1,Mystery Device,,,,18.936,0.019
2020-01-01 02:00:00,fe39b6d0,Light 2,Light,,,,83.393,0.083
2020-01-01 02:00:00,a5d71ff7,AC 4,AC,,,,805.518,0.806
2020-01-01 02:00:00,39d864c1,Fridge 5,Fridge,,,,3.948,0.004
2020-01-01 02:00:00,6a0788e4,Fridge 4,Fridge,,,,46.002,0.046
2020-01-01 02:00:00,714059b7,AC 3,AC,,,,614.458,0.614
2020-01-01 02:00:00,mains,Total Usage,,,,,5864.533,5.865
2020-01-01 02:00:00,always_on,Always On,AlwaysOn,,,,595.666,0.596
2020-01-01 02:00:00,90e29231,Dryer,Dryer,,,,165.289,0.165
2020-01-01 02:00:00,041939a8,Motor 1,Mystery Motor,,,,704.118,0.704
2020-01-01 03:00:00,fe39b6d0,Light 2,Light,,,,35.174,0.035
2020-01-01 03:00:00,a5d71ff7,AC 4,AC,,,,330.032,0.330
2020-01-01 03:00:00,39d864c1,Fridge 5,Fridge,,,,5.604,0.006
2020-01-01 03:00:00,6a0788e4,Fridge 4,Fridge,,,,10.449,0.010
2020-01-01 03:00:00,714059b7,AC 3,AC,,,,261.860,0.262
2020-01-01 03:00:00,mains,Total Usage,,,,,2063.890,2.064
2020-01-01 03:00:00,always_on,Always On,AlwaysOn,,,,622.800,0.623
2020-01-01 03:00:00,90e29231,Dryer,Dryer,,,,52.066,0.052
2020-01-01 03:00:00,041939a8,Motor 1,Mystery Motor,,,,289.927,0.290
2020-01-01 04:00:00,fe39b6d0,Light 2,Light,,,,66.427,0.066
2020-01-01 04:00:00,a5d71ff7,AC 4,AC,,,,524.263,0.524
2020-01-01 04:00:00,6a0788e4,Fridge 4,Fridge,,,,17.364,0.017
2020-01-01 04:00:00,mains,Total Usage,,,,,2780.362,2.780
2020-01-01 04:00:00,always_on,Always On,AlwaysOn,,,,609.300,0.609
2020-01-01 04:00:00,90e29231,Dryer,Dryer,,,,347.697,0.348
2020-01-01 04:00:00,041939a8,Motor 1,Mystery Motor,,,,577.626,0.578
2020-01-01 04:00:00,170e3ed6,Device 1,Mystery Device,,,,21.332,0.021
2020-01-01 05:00:00,fe39b6d0,Light 2,Light,,,,83.400,0.083
2020-01-01 05:00:00,a5d71ff7,AC 4,AC,,,,890.960,0.891
2020-01-01 05:00:00,39d864c1,Fridge 5,Fridge,,,,3.937,0.004
2020-01-01 05:00:00,6a0788e4,Fridge 4,Fridge,,,,16.374,0.016
2020-01-01 05:00:00,714059b7,AC 3,AC,,,,672.165,0.672
2020-01-01 05:00:00,mains,Total Usage,,,,,5571.859,5.572
2020-01-01 05:00:00,always_on,Always On,AlwaysOn,,,,603.000,0.603
2020-01-01 05:00:00,90e29231,Dryer,Dryer,,,,374.499,0.374
2020-01-01 05:00:00,041939a8,Motor 1,Mystery Motor,,,,516.677,0.517
2020-01-01 05:00:00,170e3ed6,Device 1,Mystery Device,,,,6.573,0.007
2020-01-01 06:00:00,fe39b6d0,Light 2,Light,,,,80.513,0.081
2020-01-01 06:00:00,a5d71ff7,AC 4,AC,,,,964.071,0.964
2020-01-01 06:00:00,39d864c1,Fridge 5,Fridge,,,,5.555,0.006
2020-01-01 06:00:00,6a0788e4,Fridge 4,Fridge,,,,19.181,0.019
2020-01-01 06:00:00,714059b7,AC 3,AC,,,,200.986,0.201
2020-01-01 06:00:00,mains,Total Usage,,,,,2900.059,2.900
2020-01-01 06:00:00,always_on,Always On,AlwaysOn,,,,603.366,0.603
2020-01-01 06:00:00,90e29231,Dryer,Dryer,,,,5.075,0.005
2020-01-01 06:00:00,041939a8,Motor 1,Mystery Motor,,,,377.204,0.377
2020-01-01 07:00:00,fe39b6d0,Light 2,Light,,,,21.666,0.022
2020-01-01 07:00:00,a5d71ff7,AC 4,AC,,,,535.453,0.535
2020-01-01 07:00:00,39d864c1,Fridge 5,Fridge,,,,84.627,0.085
2020-01-01 07:00:00,6a0788e4,Fridge 4,Fridge,,,,19.516,0.020
2020-01-01 07:00:00,714059b7,AC 3,AC,,,,388.741,0.389
2020-01-01 07:00:00,mains,Total Usage,,,,,2132.792,2.133
2020-01-01 07:00:00,always_on,Always On,AlwaysOn,,,,603.300,0.603
2020-01-01 07:00:00,90e29231,Dryer,Dryer,,,,165.015,0.165
2020-01-01 07:00:00,041939a8,Motor 1,Mystery Motor,,,,241.545,0.242
2020-01-01 07:00:00,170e3ed6,Device 1,Mystery Device,,,,6.143,0.006
2020-01-01 08:00:00,fe39b6d0,Light 2,Light,,,,80.602,0.081
2020-01-01 08:00:00,a5d71ff7,AC 4,AC,,,,885.722,0.886
2020-01-01 08:00:00,39d864c1,Fridge 5,Fridge,,,,5.479,0.005
2020-01-01 08:00:00,6a0788e4,Fridge 4,Fridge,,,,19.461,0.019
2020-01-01 08:00:00,714059b7,AC 3,AC,,,,627.149,0.627
2020-01-01 08:00:00,mains,Total Usage,,,,,4054.021,4.054
2020-01-01 08:00:00,always_on,Always On,AlwaysOn,,,,602.133,0.602
2020-01-01 08:00:00,90e29231,Dryer,Dryer,,,,642.105,0.642
2020-01-01 08:00:00,041939a8,Motor 1,Mystery Motor,,,,391.233,0.391
2020-01-01 08:00:00,170e3ed6,Device 1,Mystery Device,,,,11.130,0.011
2020-01-01 09:00:00,fe39b6d0,Light 2,Light,,,,86.734,0.087
2020-01-01 09:00:00,a5d71ff7,AC 4,AC,,,,877.254,0.877
2020-01-01 09:00:00,ef6181d6,AC 5,AC,,,,81.080,0.081
2020-01-01 09:00:00,6a0788e4,Fridge 4,Fridge,,,,18.473,0.018
2020-01-01 09:00:00,714059b7,AC 3,AC,,,,277.813,0.278
2020-01-01 09:00:00,mains,Total Usage,,,,,4881.839,4.882
2020-01-01 09:00:00,always_on,Always On,AlwaysOn,,,,602.000,0.602
2020-01-01 09:00:00,041939a8,Motor 1,Mystery Motor,,,,576.924,0.577
2020-01-01 10:00:00,fe39b6d0,Light 2,Light,,,,22.941,0.023
2020-01-01 10:00:00,13903d77,Washer,Washer,,,,19.774,0.020
2020-01-01 10:00:00,a5d71ff7,AC 4,AC,,,,506.427,0.506
2020-01-01 10:00:00,39d864c1,Fridge 5,Fridge,,,,80.032,0.080
2020-01-01 10:00:00,6a0788e4,Fridge 4,Fridge,,,,23.608,0.024
2020-01-01 10:00:00,714059b7,AC 3,AC,,,,349.335,0.349
2020-01-01 10:00:00,mains,Total Usage,,,,,2862.487,2.862
2020-01-01 10:00:00,22565f61,Fridge 6,Fridge,,,,0.958,0.001
2020-01-01 10:00:00,always_on,Always On,AlwaysOn,,,,602.000,0.602
2020-01-01 10:00:00,90e29231,Dryer,Dryer,,,,617.933,0.618
2020-01-01 10:00:00,041939a8,Motor 1,Mystery Motor,,,,261.526,0.262
2020-01-01 11:00:00,fe39b6d0,Light 2,Light,,,,80.828,0.081
2020-01-01 11:00:00,13903d77,Washer,Washer,,,,36.895,0.037
2020-01-01 11:00:00,a5d71ff7,AC 4,AC,,,,378.767,0.379
2020-01-01 11:00:00,39d864c1,Fridge 5,Fridge,,,,8.636,0.009
2020-01-01 11:00:00,6a0788e4,Fridge 4,Fridge,,,,67.100,0.067
2020-01-01 11:00:00,714059b7,AC 3,AC,,,,328.570,0.329
2020-01-01 11:00:00,mains,Total Usage,,,,,1830.876,1.831
2020-01-01 11:00:00,always_on,Always On,AlwaysOn,,,,602.000,0.602
2020-01-01 11:00:00,041939a8,Motor 1,Mystery Motor,,,,36.774,0.037
2020-01-01 11:00:00,170e3ed6,Device 1,Mystery Device,,,,43.411,0.043
2020-01-01 12:00:00,fe39b6d0,Light 2,Light,,,,26.910,0.027
2020-01-01 12:00:00,2e8e1302,Fridge 2,Fridge,,,,30.738,0.031
2020-01-01 12:00:00,6a0788e4,Fridge 4,Fridge,,,,29.172,0.029
2020-01-01 12:00:00,714059b7,AC 3,AC,,,,181.702,0.182
2020-01-01 12:00:00,2cd25dbc,Fridge 3,Fridge,,,,81.347,0.081
2020-01-01 12:00:00,a5d71ff7,AC 4,AC,,,,270.274,0.270
2020-01-01 12:00:00,39d864c1,Fridge 5,Fridge,,,,76.801,0.077
2020-01-01 12:00:00,mains,Total Usage,,,,,3532.316,3.532
2020-01-01 12:00:00,always_on,Always On,AlwaysOn,,,,602.000,0.602
2020-01-01 12:00:00,90e29231,Dryer,Dryer,,,,1357.925,1.358
2020-01-01 12:00:00,ee2fc57a,Dryer 2,Dryer,,,,137.670,0.138
2020-01-01 12:00:00,041939a8,Motor 1,Mystery Motor,,,,355.235,0.355
2020-01-01 12:00:00,170e3ed6,Device 1,Mystery Device,,,,6.403,0.006
2020-01-01 13:00:00,fe39b6d0,Light 2,Light,,,,16.363,0.016
2020-01-01 13:00:00,2e8e1302,Fridge 2,Fridge,,,,7.859,0.008
2020-01-01 13:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,50.622,0.051
2020-01-01 13:00:00,714059b7,AC 3,AC,,,,421.085,0.421
2020-01-01 13:00:00,13903d77,Washer,Washer,,,,41.743,0.042
2020-01-01 13:00:00,a5d71ff7,AC 4,AC,,,,505.656,0.506
2020-01-01 13:00:00,39d864c1,Fridge 5,Fridge,,,,92.473,0.092
2020-01-01 13:00:00,mains,Total Usage,,,,,2361.872,2.362
2020-01-01 13:00:00,always_on,Always On,AlwaysOn,,,,602.000,0.602
2020-01-01 13:00:00,90e29231,Dryer,Dryer,,,,35.831,0.036
2020-01-01 13:00:00,ee2fc57a,Dryer 2,Dryer,,,,6.143,0.006
2020-01-01 13:00:00,041939a8,Motor 1,Mystery Motor,,,,543.503,0.544
2020-01-01 13:00:00,170e3ed6,Device 1,Mystery Device,,,,6.422,0.006
2020-01-01 14:00:00,fe39b6d0,Light 2,Light,,,,42.923,0.043
2020-01-01 14:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-01 14:00:00,18e08a78,Microwave,Microwave,,,,9.287,0.009
2020-01-01 14:00:00,39d864c1,Fridge 5,Fridge,,,,32.223,0.032
2020-01-01 14:00:00,6a0788e4,Fridge 4,Fridge,,,,22.163,0.022
2020-01-01 14:00:00,mains,Total Usage,,,,,1374.016,1.374
2020-01-01 14:00:00,22565f61,Fridge 6,Fridge,,,,1.067,0.001
2020-01-01 14:00:00,always_on,Always On,AlwaysOn,,,,602.000,0.602
2020-01-01 14:00:00,ee2fc57a,Dryer 2,Dryer,,,,10.563,0.011
2020-01-01 14:00:00,041939a8,Motor 1,Mystery Motor,,,,209.935,0.210
2020-01-01 14:00:00,170e3ed6,Device 1,Mystery Device,,,,15.585,0.016
2020-01-01 15:00:00,fe39b6d0,Light 2,Light,,,,1.923,0.002
2020-01-01 15:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-01 15:00:00,65ef9178,Vacuum,Vacuum,,,,105.044,0.105
2020-01-01 15:00:00,39d864c1,Fridge 5,Fridge,,,,113.242,0.113
2020-01-01 15:00:00,6a0788e4,Fridge 4,Fridge,,,,2.854,0.003
2020-01-01 15:00:00,mains,Total Usage,,,,,3117.391,3.117
2020-01-01 15:00:00,22565f61,Fridge 6,Fridge,,,,67.232,0.067
2020-01-01 15:00:00,always_on,Always On,AlwaysOn,,,,602.000,0.602
2020-01-01 15:00:00,90e29231,Dryer,Dryer,,,,901.044,0.901
2020-01-01 15:00:00,ee2fc57a,Dryer 2,Dryer,,,,95.444,0.095
2020-01-01 15:00:00,041939a8,Motor 1,Mystery Motor,,,,376.131,0.376
2020-01-01 16:00:00,fe39b6d0,Light 2,Light,,,,36.788,0.037
2020-01-01 16:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-01 16:00:00,a5d71ff7,AC 4,AC,,,,337.629,0.338
2020-01-01 16:00:00,39d864c1,Fridge 5,Fridge,,,,71.100,0.071
2020-01-01 16:00:00,6a0788e4,Fridge 4,Fridge,,,,21.912,0.022
2020-01-01 16:00:00,714059b7,AC 3,AC,,,,293.435,0.293
2020-01-01 16:00:00,mains,Total Usage,,,,,2714.694,2.715
2020-01-01 16:00:00,22565f61,Fridge 6,Fridge,,,,24.832,0.025
2020-01-01 16:00:00,always_on,Always On,AlwaysOn,,,,602.000,0.602
2020-01-01 16:00:00,90e29231,Dryer,Dryer,,,,97.159,0.097
2020-01-01 16:00:00,ee2fc57a,Dryer 2,Dryer,,,,72.859,0.073
2020-01-01 16:00:00,041939a8,Motor 1,Mystery Motor,,,,734.046,0.734
2020-01-01 17:00:00,fe39b6d0,Light 2,Light,,,,44.465,0.044
2020-01-01 17:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-01 17:00:00,39d864c1,Fridge 5,Fridge,,,,51.453,0.051
2020-01-01 17:00:00,6a0788e4,Fridge 4,Fridge,,,,20.206,0.020
2020-01-01 17:00:00,mains,Total Usage,,,,,2002.675,2.003
2020-01-01 17:00:00,22565f61,Fridge 6,Fridge,,,,1.067,0.001
2020-01-01 17:00:00,always_on,Always On,AlwaysOn,,,,602.366,0.602
2020-01-01 17:00:00,ee2fc57a,Dryer 2,Dryer,,,,9.654,0.010
2020-01-01 17:00:00,041939a8,Motor 1,Mystery Motor,,,,571.287,0.571
2020-01-01 18:00:00,fe39b6d0,Light 2,Light,,,,80.450,0.080
2020-01-01 18:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-01 18:00:00,39d864c1,Fridge 5,Fridge,,,,5.619,0.006
2020-01-01 18:00:00,6a0788e4,Fridge 4,Fridge,,,,14.130,0.014
2020-01-01 18:00:00,mains,Total Usage,,,,,3402.514,3.403
2020-01-01 18:00:00,always_on,Always On,AlwaysOn,,,,603.000,0.603
2020-01-01 18:00:00,ee2fc57a,Dryer 2,Dryer,,,,9.686,0.010
2020-01-01 18:00:00,041939a8,Motor 1,Mystery Motor,,,,765.261,0.765
2020-01-01 19:00:00,fe39b6d0,Light 2,Light,,,,44.377,0.044
2020-01-01 19:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-01 19:00:00,6a0788e4,Fridge 4,Fridge,,,,21.036,0.021
2020-01-01 19:00:00,714059b7,AC 3,AC,,,,73.370,0.073
2020-01-01 19:00:00,a5d71ff7,AC 4,AC,,,,84.663,0.085
2020-01-01 19:00:00,39d864c1,Fridge 5,Fridge,,,,51.794,0.052
2020-01-01 19:00:00,a7de118f,Heat 3,Mystery Heat,,,,63.925,0.064
2020-01-01 19:00:00,mains,Total Usage,,,,,4094.198,4.094
2020-01-01 19:00:00,22565f61,Fridge 6,Fridge,,,,28.731,0.029
2020-01-01 19:00:00,always_on,Always On,AlwaysOn,,,,603.000,0.603
2020-01-01 19:00:00,90e29231,Dryer,Dryer,,,,629.161,0.629
2020-01-01 19:00:00,ee2fc57a,Dryer 2,Dryer,,,,91.826,0.092
2020-01-01 19:00:00,041939a8,Motor 1,Mystery Motor,,,,270.963,0.271
2020-01-01 20:00:00,fe39b6d0,Light 2,Light,,,,1.935,0.002
2020-01-01 20:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-01 20:00:00,a5d71ff7,AC 4,AC,,,,292.661,0.293
2020-01-01 20:00:00,18e08a78,Microwave,Microwave,,,,9.287,0.009
2020-01-01 20:00:00,39d864c1,Fridge 5,Fridge,,,,112.244,0.112
2020-01-01 20:00:00,6a0788e4,Fridge 4,Fridge,,,,47.298,0.047
2020-01-01 20:00:00,714059b7,AC 3,AC,,,,253.998,0.254
2020-01-01 20:00:00,mains,Total Usage,,,,,2565.184,2.565
2020-01-01 20:00:00,always_on,Always On,AlwaysOn,,,,603.000,0.603
2020-01-01 20:00:00,90e29231,Dryer,Dryer,,,,311.668,0.312
2020-01-01 20:00:00,ee2fc57a,Dryer 2,Dryer,,,,67.561,0.068
2020-01-01 20:00:00,041939a8,Motor 1,Mystery Motor,,,,153.348,0.153
2020-01-01 21:00:00,fe39b6d0,Light 2,Light,,,,62.562,0.063
2020-01-01 21:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-01 21:00:00,a5d71ff7,AC 4,AC,,,,465.881,0.466
2020-01-01 21:00:00,18e08a78,Microwave,Microwave,,,,77.382,0.077
2020-01-01 21:00:00,39d864c1,Fridge 5,Fridge,,,,25.842,0.026
2020-01-01 21:00:00,6a0788e4,Fridge 4,Fridge,,,,28.538,0.029
2020-01-01 21:00:00,714059b7,AC 3,AC,,,,393.650,0.394
2020-01-01 21:00:00,mains,Total Usage,,,,,2575.220,2.575
2020-01-01 21:00:00,always_on,Always On,AlwaysOn,,,,603.000,0.603
2020-01-01 21:00:00,90e29231,Dryer,Dryer,,,,35.104,0.035
2020-01-01 21:00:00,041939a8,Motor 1,Mystery Motor,,,,486.607,0.487
2020-01-01 21:00:00,170e3ed6,Device 1,Mystery Device,,,,32.666,0.033
2020-01-01 22:00:00,fe39b6d0,Light 2,Light,,,,26.425,0.026
2020-01-01 22:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-01 22:00:00,a5d71ff7,AC 4,AC,,,,426.435,0.426
2020-01-01 22:00:00,39d864c1,Fridge 5,Fridge,,,,78.297,0.078
2020-01-01 22:00:00,6a0788e4,Fridge 4,Fridge,,,,26.506,0.027
2020-01-01 22:00:00,714059b7,AC 3,AC,,,,217.576,0.218
2020-01-01 22:00:00,mains,Total Usage,,,,,2546.932,2.547
2020-01-01 22:00:00,22565f61,Fridge 6,Fridge,,,,87.817,0.088
2020-01-01 22:00:00,always_on,Always On,AlwaysOn,,,,603.000,0.603
2020-01-01 22:00:00,041939a8,Motor 1,Mystery Motor,,,,506.752,0.507
2020-01-01 23:00:00,fe39b6d0,Light 2,Light,,,,80.121,0.080
2020-01-01 23:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,99.403,0.099
2020-01-01 23:00:00,a5d71ff7,AC 4,AC,,,,653.132,0.653
2020-01-01 23:00:00,39d864c1,Fridge 5,Fridge,,,,5.468,0.005
2020-01-01 23:00:00,6a0788e4,Fridge 4,Fridge,,,,19.321,0.019
2020-01-01 23:00:00,714059b7,AC 3,AC,,,,514.318,0.514
2020-01-01 23:00:00,mains,Total Usage,,,,,4620.462,4.620
2020-01-01 23:00:00,22565f61,Fridge 6,Fridge,,,,118.532,0.119
2020-01-01 23:00:00,always_on,Always On,AlwaysOn,,,,603.000,0.603
2020-01-01 23:00:00,90e29231,Dryer,Dryer,,,,2.505,0.003
2020-01-01 23:00:00,041939a8,Motor 1,Mystery Motor,,,,447.490,0.447
2020-01-02 00:00:00,fe39b6d0,Light 2,Light,,,,48.776,0.049
2020-01-02 00:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-02 00:00:00,a5d71ff7,AC 4,AC,,,,930.360,0.930
2020-01-02 00:00:00,39d864c1,Fridge 5,Fridge,,,,20.501,0.021
2020-01-02 00:00:00,6a0788e4,Fridge 4,Fridge,,,,18.631,0.019
2020-01-02 00:00:00,714059b7,AC 3,AC,,,,776.356,0.776
2020-01-02 00:00:00,mains,Total Usage,,,,,3645.667,3.646
2020-01-02 00:00:00,22565f61,Fridge 6,Fridge,,,,44.223,0.044
2020-01-02 00:00:00,always_on,Always On,AlwaysOn,,,,603.000,0.603
2020-01-02 00:00:00,041939a8,Motor 1,Mystery Motor,,,,533.542,0.534
2020-01-02 01:00:00,fe39b6d0,Light 2,Light,,,,1.935,0.002
2020-01-02 01:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-02 01:00:00,a5d71ff7,AC 4,AC,,,,2.046,0.002
2020-01-02 01:00:00,ef6181d6,AC 5,AC,,,,213.480,0.213
2020-01-02 01:00:00,39d864c1,Fridge 5,Fridge,,,,96.706,0.097
2020-01-02 01:00:00,6a0788e4,Fridge 4,Fridge,,,,18.725,0.019
2020-01-02 01:00:00,714059b7,AC 3,AC,,,,397.862,0.398
2020-01-02 01:00:00,mains,Total Usage,,,,,1922.967,1.923
2020-01-02 01:00:00,22565f61,Fridge 6,Fridge,,,,7.940,0.008
2020-01-02 01:00:00,always_on,Always On,AlwaysOn,,,,603.000,0.603
2020-01-02 01:00:00,041939a8,Motor 1,Mystery Motor,,,,591.661,0.592
2020-01-02 02:00:00,fe39b6d0,Light 2,Light,,,,61.379,0.061
2020-01-02 02:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-02 02:00:00,ef6181d6,AC 5,AC,,,,9.256,0.009
2020-01-02 02:00:00,39d864c1,Fridge 5,Fridge,,,,26.996,0.027
2020-01-02 02:00:00,6a0788e4,Fridge 4,Fridge,,,,42.126,0.042
2020-01-02 02:00:00,714059b7,AC 3,AC,,,,90.552,0.091
2020-01-02 02:00:00,mains,Total Usage,,,,,2498.607,2.499
2020-01-02 02:00:00,22565f61,Fridge 6,Fridge,,,,85.857,0.086
2020-01-02 02:00:00,always_on,Always On,AlwaysOn,,,,603.000,0.603
2020-01-02 02:00:00,041939a8,Motor 1,Mystery Motor,,,,310.796,0.311
2020-01-02 03:00:00,fe39b6d0,Light 2,Light,,,,84.518,0.085
2020-01-02 03:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-02 03:00:00,a5d71ff7,AC 4,AC,,,,545.266,0.545
2020-01-02 03:00:00,39d864c1,Fridge 5,Fridge,,,,2.009,0.002
2020-01-02 03:00:00,6a0788e4,Fridge 4,Fridge,,,,20.504,0.021
2020-01-02 03:00:00,714059b7,AC 3,AC,,,,446.385,0.446
2020-01-02 03:00:00,mains,Total Usage,,,,,5484.158,5.484
2020-01-02 03:00:00,22565f61,Fridge 6,Fridge,,,,88.752,0.089
2020-01-02 03:00:00,always_on,Always On,AlwaysOn,,,,603.000,0.603
2020-01-02 03:00:00,90e29231,Dryer,Dryer,,,,129.167,0.129
2020-01-02 03:00:00,041939a8,Motor 1,Mystery Motor,,,,783.595,0.784
2020-01-02 04:00:00,fe39b6d0,Light 2,Light,,,,36.827,0.037
2020-01-02 04:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-02 04:00:00,a5d71ff7,AC 4,AC,,,,446.076,0.446
2020-01-02 04:00:00,39d864c1,Fridge 5,Fridge,,,,57.314,0.057
2020-01-02 04:00:00,6a0788e4,Fridge 4,Fridge,,,,19.349,0.019
2020-01-02 04:00:00,714059b7,AC 3,AC,,,,380.082,0.380
2020-01-02 04:00:00,mains,Total Usage,,,,,2310.777,2.311
2020-01-02 04:00:00,22565f61,Fridge 6,Fridge,,,,1.012,0.001
2020-01-02 04:00:00,always_on,Always On,AlwaysOn,,,,603.000,0.603
2020-01-02 04:00:00,041939a8,Motor 1,Mystery Motor,,,,299.470,0.299
2020-01-02 05:00:00,fe39b6d0,Light 2,Light,,,,61.062,0.061
2020-01-02 05:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-02 05:00:00,a5d71ff7,AC 4,AC,,,,604.683,0.605
2020-01-02 05:00:00,39d864c1,Fridge 5,Fridge,,,,36.343,0.036
2020-01-02 05:00:00,6a0788e4,Fridge 4,Fridge,,,,23.822,0.024
2020-01-02 05:00:00,714059b7,AC 3,AC,,,,208.336,0.208
2020-01-02 05:00:00,mains,Total Usage,,,,,2542.508,2.543
2020-01-02 05:00:00,always_on,Always On,AlwaysOn,,,,603.000,0.603
2020-01-02 05:00:00,90e29231,Dryer,Dryer,,,,99.640,0.100
2020-01-02 05:00:00,041939a8,Motor 1,Mystery Motor,,,,647.706,0.648
2020-01-02 06:00:00,fe39b6d0,Light 2,Light,,,,81.044,0.081
2020-01-02 06:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-02 06:00:00,a5d71ff7,AC 4,AC,,,,535.281,0.535
2020-01-02 06:00:00,39d864c1,Fridge 5,Fridge,,,,5.468,0.005
2020-01-02 06:00:00,6a0788e4,Fridge 4,Fridge,,,,13.683,0.014
2020-01-02 06:00:00,714059b7,AC 3,AC,,,,440.129,0.440
2020-01-02 06:00:00,mains,Total Usage,,,,,4780.244,4.780
2020-01-02 06:00:00,always_on,Always On,AlwaysOn,,,,603.000,0.603
2020-01-02 06:00:00,041939a8,Motor 1,Mystery Motor,,,,529.209,0.529
2020-01-02 07:00:00,fe39b6d0,Light 2,Light,,,,63.018,0.063
2020-01-02 07:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-02 07:00:00,a5d71ff7,AC 4,AC,,,,766.727,0.767
2020-01-02 07:00:00,39d864c1,Fridge 5,Fridge,,,,22.758,0.023
2020-01-02 07:00:00,6a0788e4,Fridge 4,Fridge,,,,20.477,0.020
2020-01-02 07:00:00,714059b7,AC 3,AC,,,,588.750,0.589
2020-01-02 07:00:00,mains,Total Usage,,,,,4470.624,4.471
2020-01-02 07:00:00,22565f61,Fridge 6,Fridge,,,,82.807,0.083
2020-01-02 07:00:00,always_on,Always On,AlwaysOn,,,,603.000,0.603
2020-01-02 07:00:00,90e29231,Dryer,Dryer,,,,253.529,0.254
2020-01-02 07:00:00,041939a8,Motor 1,Mystery Motor,,,,144.879,0.145
2020-01-02 08:00:00,fe39b6d0,Light 2,Light,,,,39.293,0.039
2020-01-02 08:00:00,3ee09fbc,TCL TV,TV,tcl,TCL 55US5800,,105.600,0.106
2020-01-02 08:00:00,a5d71ff7,AC 4,AC,,,,239.633,0.240
2020-01-02 08:00:00,39d864c1,Fridge 5,Fridge,,,,67.311,0.067
2020-01-02 08:00:00,6a0788e4,Fridge 4,Fridge,,,,19.181,0.019
2020-01-02 08:00:00,714059b7,AC 3,AC,,,,207.035,0.207
2020-01-02 08:00:00,mains,Total Usage,,,,,1246.593,1.247
2020-01-02 08:00:00,always_on,Always On,AlwaysOn,,,,602.300,0.602
2020-01-02 08:00:00,041939a8,Motor 1,Mystery Motor,,,,33.001,0.033
2020-01-02 08:00:00,170e3ed6,Device 1,Mystery Device,,,,19.844,0.020
