date,precipIntensity,precipProbability,precipAccumulation,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,windGust,cloudCover,uvIndex,visibility,ozone
2019-08-03 09:00:00,0,0,,,83.56,83.56,51.36,0.33,1013.3,3.43,96,5.1,0.79,1,10,301.4
2019-08-03 10:00:00,0.0007,0.01,,rain,87.8,87.8,51.04,0.28,1012.9,3.76,150,4.8,0.82,3,10,301.2
2019-08-03 11:00:00,0.0004,0.01,,rain,91.34,91.34,49.52,0.24,1012.9,4.43,189,5,0.81,4,10,300.9
2019-08-03 12:00:00,0,0,,,93.51,93.51,48.68,0.22,1013.1,4.66,215,5.12,0.59,6,10,299.3
2019-08-03 13:00:00,0,0,,,95.34,95.34,45.09,0.18,1012.4,5.23,222,6.19,0.37,8,10,298.9
2019-08-03 14:00:00,0.0007,0.01,,rain,97.41,97.41,42.66,0.15,1011.2,6.03,235,7.59,0.27,9,10,298.6
2019-08-03 15:00:00,0,0,,,99.5,99.5,37.41,0.12,1010.6,7.33,240,8.55,0.22,8,10,298.2
2019-08-03 16:00:00,0,0,,,101.12,101.12,37.57,0.11,1009.9,7.88,244,9.62,0.26,6,10,297.6
2019-08-03 17:00:00,0.0015,0.01,,rain,101.38,101.38,36.8,0.11,1009.3,7.97,239,8.93,0.33,4,10,296.8
2019-08-03 18:00:00,0.0013,0.01,,rain,100.27,100.27,36.67,0.11,1009.1,6.8,238,7.95,0.36,2,10,296.9
2019-08-03 19:00:00,0.0018,0.01,,rain,99.07,99.07,40.21,0.13,1009.2,8.02,233,11.2,0.47,1,10,296.7
2019-08-03 20:00:00,0.0003,0.01,,rain,95.87,95.87,42.43,0.16,1010,7.81,270,11.1,0.29,0,10,296.6
2019-08-03 21:00:00,0.0002,0.01,,rain,92.11,92.11,43.82,0.19,1011,3.87,277,9.14,0.28,0,10,296.6
2019-08-03 22:00:00,0,0,,,88.85,88.85,44.89,0.22,1011.7,4.51,66,6.7,0.29,0,10,296.9
2019-08-03 23:00:00,0.0012,0.01,,rain,85.08,85.08,46.17,0.26,1012,5.78,70,8.46,0.31,0,10,297.5
2019-08-04 00:00:00,0.0006,0.01,,rain,83.73,83.73,49.09,0.3,1012.6,5.75,86,8.84,0.35,0,10,298.9
2019-08-04 01:00:00,0,0,,,81.77,81.77,50.15,0.33,1013.2,5.15,69,8.61,0.45,0,10,298.5
2019-08-04 02:00:00,0,0,,,80.56,80.56,51.04,0.36,1013.1,5.42,73,11.85,0.59,0,10,297.7
2019-08-04 03:00:00,0,0,,,81.38,81.38,51,0.35,1013.5,5.97,65,11.45,0.55,0,10,297.1
2019-08-04 04:00:00,0,0,,,78.21,78.21,51.8,0.4,1013.7,6.26,64,10.76,0.79,0,10,297
2019-08-04 05:00:00,0,0,,,77.61,77.61,52.17,0.41,1013.8,6.63,60,9.83,0.78,0,10,297.2
2019-08-04 06:00:00,0,0,,,78.46,78.46,52.03,0.4,1013.9,6.03,72,8.66,0.57,0,10,297.2
2019-08-04 07:00:00,0,0,,,80.58,80.58,52.28,0.38,1014,6.01,66,7.97,0.45,0,10,296.8
2019-08-04 08:00:00,0,0,,,81.43,81.43,51.82,0.36,1014.5,5.38,75,9.06,0.4,0,10,296.3
2019-08-04 09:00:00,0.0029,0.01,,rain,84.61,84.61,50.73,0.31,1014.5,6.24,91,10.04,0.49,2,10,295.9
2019-08-04 10:00:00,0.0017,0.01,,rain,87.26,87.26,50,0.28,1014.4,5.86,115,8.35,0.66,3,10,296
2019-08-04 11:00:00,0,0,,,90.02,90.02,48.16,0.24,1014.2,5.12,175,7.64,0.58,5,10,296.3
2019-08-04 12:00:00,0,0,,,93.05,93.05,46.34,0.2,1014.2,5.09,193,8.11,0.36,7,10,298
2019-08-04 13:00:00,0.0005,0.01,,rain,95.07,95.07,42.89,0.17,1013.3,5.7,204,9.1,0.29,9,10,298
2019-08-04 14:00:00,0.0006,0.01,,rain,96.7,96.7,40.4,0.14,1012.5,6.28,244,10.32,0.22,9,10,297.6
2019-08-04 15:00:00,0.0013,0.02,,rain,99.07,99.07,37.19,0.12,1011.6,6.97,233,11.47,0.16,9,10,296.6
2019-08-04 16:00:00,0.0017,0.01,,rain,100.64,100.64,33.48,0.1,1010.9,8.46,243,12.96,0.13,7,10,294.6
2019-08-04 17:00:00,0,0,,,101.76,101.76,31.61,0.09,1010.6,9.2,246,12.86,0.1,5,10,292.1
2019-08-04 18:00:00,0,0,,,99.45,99.45,36.98,0.12,1010.6,8.98,238,12.45,0.07,2,10,290.3
2019-08-04 19:00:00,0,0,,,98.35,98.35,35.83,0.11,1010.6,8.42,229,11.85,0.05,1,10,289.9
2019-08-04 20:00:00,0,0,,,95.5,95.5,36.11,0.13,1011,5.99,246,9.17,0.03,0,10,290.2
2019-08-04 21:00:00,0.0011,0.01,,rain,89.19,89.19,37.5,0.16,1011,2.89,271,7.88,0.01,0,10,290.5
2019-08-04 22:00:00,0,0,,,86.46,86.46,38.78,0.19,1011.9,4.46,95,7.11,0.01,0,10,290.8
2019-08-04 23:00:00,0,0,,,84.79,84.79,41.08,0.21,1012.5,4.82,88,7.55,0,0,10,291.2
2019-08-05 00:00:00,0.0007,0.01,,rain,85.12,85.12,45.26,0.25,1012.6,7.36,75,11.52,0,0,10,292.4
2019-08-05 01:00:00,0,0,,,82.33,82.33,46.99,0.29,1013.2,7.36,69,10.68,0,0,10,291.8
2019-08-05 02:00:00,0,0,,,80.42,80.42,48.2,0.32,1013.2,7.05,66,9.39,0,0,10,291
2019-08-05 03:00:00,0,0,,,78.5,78.5,49.1,0.36,1013.1,5.16,55,8.32,0,0,10,290.3
2019-08-05 04:00:00,0,0,,,76.86,76.86,50.23,0.39,1013.3,5.5,58,8.2,0,0,10,290.3
2019-08-05 05:00:00,0,0,,,76.24,76.24,50.5,0.41,1013.7,6.9,66,9.47,0,0,10,290.5
2019-08-05 06:00:00,0,0,,,77.69,77.69,50.42,0.38,1013.9,5.97,57,8.01,0,0,10,290.9
2019-08-05 07:00:00,0,0,,,78.2,78.2,51.32,0.39,1014,5.65,66,7.76,0,0,10,293.1
2019-08-05 08:00:00,0,0,,,80.56,80.56,51.06,0.36,1014.1,4.41,87,7.02,0,0,10,293.4
2019-08-05 09:00:00,0,0,,,85.17,85.17,50.47,0.3,1014.3,3.82,131,6.2,0,2,10,293.5
2019-08-05 10:00:00,0,0,,,88.91,88.91,48.39,0.25,1014.3,3.94,140,5.7,0,4,10,293.6
2019-08-05 11:00:00,0,0,,,92.69,92.69,45.45,0.2,1014,4.64,187,7.19,0,7,10,293.6
2019-08-05 12:00:00,0,0,,,95.23,95.23,41.62,0.16,1014,4.15,207,7.06,0.01,9,10,295.2
2019-08-05 13:00:00,0,0,,,97.4,97.4,36.88,0.12,1012.9,4.73,227,7.44,0.01,10,10,295.2
2019-08-05 14:00:00,0,0,,,99.18,99.18,35.46,0.11,1011.8,5.12,225,7.54,0.03,10,10,295.1
2019-08-05 15:00:00,0,0,,,101.7,101.7,31.03,0.09,1011.3,5.74,230,8.09,0.04,9,10,294.9
2019-08-05 16:00:00,0,0,,,102.58,102.58,29.6,0.08,1010.6,6.22,249,8.7,0.07,7,10,294.4
2019-08-05 17:00:00,0,0,,,103.53,103.53,28.57,0.07,1009.7,6.63,225,7.75,0.09,5,10,294.1
2019-08-05 18:00:00,0,0,,,101.55,101.55,30.56,0.08,1009.6,7.23,237,9.15,0.08,2,10,293.8
2019-08-05 19:00:00,0,0,,,100.33,100.33,32.83,0.1,1009.6,7.71,232,10.9,0.1,1,10,290.9
2019-08-05 20:00:00,0,0,,,97.77,97.77,32.01,0.1,1009.5,7.06,263,10.35,0.06,0,10,291
2019-08-05 21:00:00,0,0,,,93.33,93.33,33.58,0.12,1010.5,3.43,234,7.63,0.05,0,10,291.1
2019-08-05 22:00:00,0,0,,,89.16,89.16,35.51,0.15,1011,4.47,149,7.32,0.09,0,10,291.2
2019-08-05 23:00:00,0,0,,,88.98,88.98,36.94,0.16,1011.6,6.76,88,9.87,0.16,0,10,291.4
2019-08-06 00:00:00,0,0,,,87.36,87.36,38.7,0.18,1011.7,5.24,72,7.13,0.17,0,10,292.2
2019-08-06 01:00:00,0,0,,,85.55,85.55,40.1,0.2,1012,5.34,42,6.09,0.17,0,10,292.7
2019-08-06 02:00:00,0,0,,,81.93,81.93,40.63,0.23,1011.5,5.23,49,6.4,0.23,0,10,292.9
2019-08-06 03:00:00,0,0,,,81.67,81.67,43.13,0.26,1011.6,4.79,64,7.11,0.13,0,10,293.1
2019-08-06 04:00:00,0,0,,,79.83,79.83,45.32,0.3,1011.8,5.17,58,7.95,0.12,0,10,293
2019-08-06 05:00:00,0,0,,,78.26,78.26,45.88,0.32,1011.6,5.11,57,8.12,0.13,0,10,292.8
2019-08-06 06:00:00,0,0,,,78.19,78.19,45.75,0.32,1011.9,4.61,66,6.64,0.23,0,10,294.5
2019-08-06 07:00:00,0,0,,,78.61,78.61,46.23,0.32,1012.3,4.65,76,6.62,0.2,0,10,294.5
2019-08-06 08:00:00,0,0,,,80.58,80.58,46.26,0.3,1012.6,3.76,91,6.44,0.23,0,10,294.3
2019-08-06 09:00:00,0,0,,,83.81,83.81,46.26,0.27,1012.6,2.74,117,5.52,0.34,2,10,294.1
2019-08-06 10:00:00,0,0,,,88.18,88.18,44.77,0.22,1012.2,3.41,134,5.12,0.36,3,10,294.1
2019-08-06 11:00:00,0,0,,,92.13,92.13,40.59,0.17,1012.3,5,190,5.54,0.44,5,10,294.1
2019-08-06 12:00:00,0.0041,0.01,,rain,95.02,95.02,38.08,0.14,1012.4,5.34,194,6.59,0.46,7,10,297.5
2019-08-06 13:00:00,0.004,0.01,,rain,96.55,96.55,31.16,0.1,1011.8,6.16,201,7.59,0.47,8,10,297.7
2019-08-06 14:00:00,0.0009,0.01,,rain,98.88,98.88,28.85,0.08,1010.8,6.51,216,8.45,0.43,8,10,297.6
2019-08-06 15:00:00,0.0019,0.01,,rain,96.83,96.83,30.6,0.1,1010.5,8.28,223,10,0.33,8,10,297.6
2019-08-06 16:00:00,0.0016,0.01,,rain,97.1,97.1,30.54,0.1,1010,8.79,222,10.57,0.37,6,10,298.2
2019-08-06 17:00:00,0.0019,0.01,,rain,96.93,96.93,31.87,0.1,1009.8,6.87,237,9.12,0.46,4,10,298.9
2019-08-06 18:00:00,0.0014,0.01,,rain,96.25,96.25,34.82,0.12,1010.1,5.32,195,6.56,0.48,2,10,297.5
2019-08-06 19:00:00,0,0,,,94.67,94.67,33.49,0.12,1010.4,4.86,243,6.37,0.36,1,10,297.2
2019-08-06 20:00:00,0.0003,0.01,,rain,92.48,92.48,35.26,0.13,1010.4,4,268,5.85,0.37,0,10,296.8
2019-08-06 21:00:00,0.0014,0.01,,rain,89.35,89.35,39.17,0.17,1010.7,2.74,274,5.64,0.27,0,10,296.3
2019-08-06 22:00:00,0,0,,,87.41,87.41,40.56,0.19,1011.6,2.75,56,6.1,0.32,0,10,295.7
2019-08-06 23:00:00,0,0,,,85.92,85.92,40.51,0.2,1012.1,2.36,29,7.05,0.48,0,10,295.1
2019-08-07 00:00:00,0,0,,,84.88,84.88,41.71,0.22,1012.8,2.66,74,4.76,0.81,0,10,295.8
2019-08-07 01:00:00,0,0,,,83.83,83.83,41.55,0.23,1012.8,3.21,124,5.28,0.84,0,10,296.1
2019-08-07 02:00:00,0.0011,0.01,,rain,82.44,82.44,42.25,0.24,1012.3,3.32,101,6.06,0.75,0,10,296.5
2019-08-07 03:00:00,0.0003,0.01,,rain,80.51,80.51,44.47,0.28,1012.4,3.28,88,6.17,0.72,0,10,297.1
2019-08-07 04:00:00,0,0,,,79.84,79.84,45.8,0.3,1012.6,3.44,53,6.24,0.6,0,10,297.6
2019-08-07 05:00:00,0.0023,0.02,,rain,79.83,79.83,45.18,0.29,1012.6,3.63,71,6.2,0.58,0,10,298.2
2019-08-07 06:00:00,0.0029,0.02,,rain,79.6,79.6,46.5,0.31,1013.1,4.02,49,5.52,0.34,0,10,299.3
2019-08-07 07:00:00,0.002,0.02,,rain,79.61,79.61,48.15,0.33,1013.4,4.31,49,5.52,0.29,0,10,300
2019-08-07 08:00:00,0.0019,0.02,,rain,81.3,81.3,49.84,0.33,1013.8,4.45,57,5.88,0.26,0,10,300.6
2019-08-07 09:00:00,0.0004,0.02,,rain,82.32,82.32,51.24,0.34,1014,4.33,97,6.07,0.24,2,10,300.8
2019-08-07 10:00:00,0.0014,0.02,,rain,83.98,83.98,51.59,0.33,1014,4.48,113,6.48,0.27,3,10,300.3
2019-08-07 11:00:00,0,0,,,85.84,85.84,50.28,0.29,1013.8,4.38,153,6.51,0.31,6,10,299.2
2019-08-07 12:00:00,0,0,,,88.26,88.26,49.76,0.27,1013.9,4.79,173,6.17,0.38,7,10,302
2019-08-07 13:00:00,0.001,0.01,,rain,89.92,89.92,46.32,0.22,1012.7,4.84,182,6.48,0.33,8,10,301.4
2019-08-07 14:00:00,0,0,,,92.51,92.51,43.6,0.19,1012.1,5.12,204,7.46,0.29,9,10,300.7
2019-08-07 15:00:00,0.0002,0.01,,rain,94.68,94.68,41.2,0.16,1011.3,5.53,210,9.04,0.19,8,10,300.3
2019-08-07 16:00:00,0.0006,0.01,,rain,96.21,96.21,38.6,0.14,1010.2,5.73,223,9.16,0.21,6,10,300.6
2019-08-07 17:00:00,0,0,,,97.15,97.15,38.3,0.13,1009.7,6.57,223,10.25,0.21,4,10,301.3
2019-08-07 18:00:00,0.0016,0.01,,rain,96.43,96.43,40.57,0.15,1009.6,7.14,234,8.81,0.11,2,10,303
2019-08-07 19:00:00,0.0012,0.01,,rain,95.07,95.07,42,0.16,1009.4,6.92,228,10.68,0.33,1,10,303.2
2019-08-07 20:00:00,0.0005,0.01,,rain,91.99,91.99,42.45,0.18,1009.7,7.39,225,13.29,0.4,0,10,303.1
2019-08-07 21:00:00,0.0009,0.01,,rain,87.82,87.82,48.29,0.26,1010.5,7.39,211,16.14,0.46,0,10,302.9
2019-08-07 22:00:00,0,0,,,83.75,83.75,50.63,0.32,1011.9,5.63,171,12.01,0.52,0,10,302.8
2019-08-07 23:00:00,0.001,0.01,,rain,81.98,81.98,52.47,0.36,1012,4.03,100,7.17,0.57,0,10,302.4
2019-08-08 00:00:00,0.0005,0.02,,rain,79.74,79.74,54.15,0.41,1013.1,4.15,130,5.4,0.67,0,10,299.7
2019-08-08 01:00:00,0.0006,0.02,,rain,78.23,78.23,55.7,0.46,1013.1,2.65,87,4.43,0.75,0,10,299.1
2019-08-08 02:00:00,0,0,,,77.41,77.41,56.14,0.48,1013.1,2.55,45,4.56,0.62,0,10,298.8
2019-08-08 03:00:00,0.001,0.02,,rain,76.09,76.09,57.83,0.53,1012.9,3.09,102,5.31,0.5,0,10,298.5
2019-08-08 04:00:00,0.0008,0.02,,rain,74.6,74.6,58.64,0.58,1013.2,4.01,65,7.01,0.46,0,10,298.3
2019-08-08 05:00:00,0.0035,0.03,,rain,73.73,73.73,58.39,0.59,1013.4,4.94,56,8.93,0.41,0,10,298.1
2019-08-08 06:00:00,0.0011,0.01,,rain,73.98,73.98,57.39,0.56,1013.5,3.96,46,5.33,0.31,0,10,296.1
2019-08-08 07:00:00,0.0008,0.01,,rain,74.21,74.21,57.5,0.56,1013.6,3.74,59,5.4,0.22,0,10,295.7
2019-08-08 08:00:00,0.001,0.01,,rain,75.41,75.41,57.84,0.54,1013.8,2.96,114,4.54,0.13,0,10,295.7
2019-08-08 09:00:00,0,0,,,78.11,78.11,58.27,0.51,1014.1,3.16,146,4.32,0.06,2,10,295.6
2019-08-08 10:00:00,0.0003,0.01,,rain,82.05,82.05,56.86,0.42,1013.9,3.55,178,4.89,0.04,4,10,295.4
2019-08-08 11:00:00,0,0,,,85.17,85.17,54.6,0.35,1013.7,4.72,204,5.59,0.04,6,10,295.2
2019-08-08 12:00:00,0.0007,0.01,,rain,87.89,87.89,51.7,0.29,1013.1,5.11,221,6.43,0.02,9,10,296.2
2019-08-08 13:00:00,0,0,,,90.44,90.44,48.96,0.24,1012.9,6.16,221,7.81,0.05,10,10,296
2019-08-08 14:00:00,0.0012,0.01,,rain,92.99,92.99,46.04,0.2,1011.5,6.98,227,9.33,0.02,10,10,295.6
2019-08-08 15:00:00,0.0014,0.01,,rain,95.06,95.06,41.38,0.16,1010.5,6.95,221,10.63,0.2,8,10,295.2
2019-08-08 16:00:00,0.0004,0.01,,rain,95.12,95.12,41.49,0.16,1010.1,8.16,232,11.55,0.24,6,10,294.2
2019-08-08 17:00:00,0.0019,0.01,,rain,94.35,94.35,43.26,0.17,1009.7,11.48,234,15.39,0.1,4,10,293
2019-08-08 18:00:00,0.0013,0.01,,rain,90.93,90.93,45.93,0.21,1009.7,9.52,244,14.11,0.13,2,10,293.1
2019-08-08 19:00:00,0.0004,0.01,,rain,89.92,89.92,47.77,0.24,1009.7,7.44,250,11.69,0.04,1,10,293.6
2019-08-08 20:00:00,0.0016,0.01,,rain,88.27,88.27,47.71,0.25,1009.8,6.72,262,10.68,0.02,0,10,294.6
2019-08-08 21:00:00,0.0016,0.02,,rain,84.93,84.93,48.32,0.28,1010.3,3.87,316,9.71,0.02,0,10,295.2
2019-08-08 22:00:00,0.0005,0.01,,rain,80.46,80.46,47.96,0.32,1010.8,4.38,23,8.91,0.02,0,10,295
2019-08-08 23:00:00,0.001,0.01,,rain,79.36,79.36,49.34,0.35,1011.4,4.52,52,7.73,0.02,0,10,294.4
2019-08-09 00:00:00,0.0003,0.01,,rain,76.52,76.52,50.51,0.4,1011.9,4.85,71,7.09,0.02,0,10,293.5
2019-08-09 01:00:00,0.0011,0.01,,rain,76.62,76.62,50.59,0.4,1012,5.22,81,7.8,0.02,0,10,293.6
2019-08-09 02:00:00,0.0017,0.01,,rain,75.5,75.5,51.1,0.42,1012,5.38,69,7.53,0.01,0,10,293.9
2019-08-09 03:00:00,0.002,0.01,,rain,74.57,74.57,51.54,0.45,1012.2,5.44,52,7.52,0,0,10,294.1
2019-08-09 04:00:00,0.0012,0.01,,rain,71.93,71.93,51.55,0.49,1012.2,5.1,62,7.52,0,0,10,293.9
2019-08-09 05:00:00,0.0008,0.01,,rain,71.07,71.07,51.74,0.5,1012.3,5.06,52,7.48,0,0,10,293.6
2019-08-09 06:00:00,0.0016,0.01,,rain,70.59,70.59,52.77,0.53,1012.6,4.95,46,7.44,0,0,10,296.2
2019-08-09 07:00:00,0.0006,0.01,,rain,71.79,71.79,53.25,0.52,1012.8,5.15,56,6.95,0,0,10,296.9
2019-08-09 08:00:00,0.0018,0.01,,rain,73.89,73.89,54.21,0.5,1013,4.97,63,6.99,0,0,10,297.5
2019-08-09 09:00:00,0.0013,0.01,,rain,78.26,78.26,55.68,0.46,1013,4.24,108,7.3,0,2,10,297.7
2019-08-09 10:00:00,0,0,,,82.3,82.3,53.53,0.37,1012.8,4.68,145,8.37,0,4,10,297.2
2019-08-09 11:00:00,0,0,,,86.53,86.53,48.67,0.27,1012.6,5.91,183,13.08,0.02,6,10,296.2
2019-08-09 12:00:00,0.0007,0.01,,rain,89.45,89.45,43.61,0.2,1012.3,5.91,210,15.49,0.12,8,10,294.8
2019-08-09 13:00:00,0.0005,0.01,,rain,90.93,90.93,38.9,0.16,1011.6,8.37,227,17.04,0.07,10,10,293.7
2019-08-09 14:00:00,0.0005,0.01,,rain,93.6,93.6,36.71,0.14,1010.7,9.79,229,18.19,0.16,10,10,292.7
2019-08-09 15:00:00,0.0008,0.01,,rain,92.82,92.82,36.47,0.14,1009.4,11.69,232,18.93,0.18,8,10,292.3
2019-08-09 16:00:00,0.0005,0.01,,rain,93.85,93.85,35.78,0.13,1009.1,12.32,232,19.58,0.17,7,10,292.7
2019-08-09 17:00:00,0.0005,0.01,,rain,94.12,94.12,35.08,0.13,1008.8,12.33,230,18.85,0.15,4,10,293.7
2019-08-09 18:00:00,0.0018,0.01,,rain,94.55,94.55,33.07,0.12,1008.8,13.44,221,19.27,0.2,2,10,293.5
2019-08-09 19:00:00,0.0006,0.01,,rain,92.68,92.68,33.18,0.12,1008.9,12.08,223,17.93,0.2,1,10,292.9
