,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
137,2016,1,3,20,30,371,201,345,4.4,12.0,60.42
138,2016,1,3,21,0,358,195,340,4.4,13.0,61.27
139,2016,1,3,21,30,320,190,285,3.7,13.0,62.91
140,2016,1,3,22,0,281,174,255,3.0,13.0,65.28
141,2016,1,3,22,30,173,151,57,2.3000000000000003,13.0,68.29
142,2016,1,3,23,0,138,124,45,1.7000000000000002,13.0,71.86
143,2016,1,3,23,30,101,93,33,1.4,12.0,75.92
144,2016,1,4,0,0,61,59,11,1.2000000000000002,12.0,80.38
145,2016,1,4,0,30,25,25,0,1.4,11.0,85.18
146,2016,1,4,1,0,0,0,0,1.6,11.0,90.25
147,2016,1,4,1,30,0,0,0,1.8,11.0,95.57
148,2016,1,4,2,0,0,0,0,2.1,11.0,101.06
149,2016,1,4,2,30,0,0,0,2.3000000000000003,10.0,106.71
150,2016,1,4,3,0,0,0,0,2.6,10.0,112.47
151,2016,1,4,3,30,0,0,0,2.8000000000000003,9.0,118.33
152,2016,1,4,4,0,0,0,0,3.0,9.0,124.24
153,2016,1,4,4,30,0,0,0,3.1,9.0,130.19
154,2016,1,4,5,0,0,0,0,3.2,9.0,136.12
155,2016,1,4,5,30,0,0,0,3.3000000000000003,9.0,142.01
156,2016,1,4,6,0,0,0,0,3.4000000000000004,9.0,147.78
157,2016,1,4,6,30,0,0,0,3.5,9.0,153.3
158,2016,1,4,7,0,0,0,0,3.7,9.0,158.36
159,2016,1,4,7,30,0,0,0,3.8,9.0,162.52
160,2016,1,4,8,0,0,0,0,4.0,9.0,164.97
161,2016,1,4,8,30,0,0,0,4.2,9.0,164.86
162,2016,1,4,9,0,0,0,0,4.5,9.0,162.24
163,2016,1,4,9,30,0,0,0,4.800000000000002,9.0,157.99
164,2016,1,4,10,0,0,0,0,5.2,9.0,152.88
165,2016,1,4,10,30,0,0,0,5.4,9.0,147.33
166,2016,1,4,11,0,0,0,0,5.7,10.0,141.55
167,2016,1,4,11,30,0,0,0,5.800000000000002,10.0,135.65
168,2016,1,4,12,0,0,0,0,5.9,10.0,129.71
169,2016,1,4,12,30,0,0,0,5.800000000000002,10.0,123.77
170,2016,1,4,13,0,0,0,0,5.800000000000002,11.0,117.85
171,2016,1,4,13,30,0,0,0,5.6000000000000005,11.0,112.0
172,2016,1,4,14,0,0,0,0,5.6000000000000005,11.0,106.24
173,2016,1,4,14,30,0,0,0,5.300000000000002,11.0,100.6
174,2016,1,4,15,0,0,0,0,5.0,11.0,95.11
175,2016,1,4,15,30,0,0,0,5.0,11.0,89.81
176,2016,1,4,16,0,39,32,81,5.1000000000000005,12.0,84.75
177,2016,1,4,16,30,88,65,131,5.2,12.0,79.97
178,2016,1,4,17,0,139,98,161,5.4,12.0,75.53
179,2016,1,4,17,30,186,130,176,5.6000000000000005,12.0,71.5
180,2016,1,4,18,0,225,158,178,5.800000000000002,13.0,67.96000000000001
181,2016,1,4,18,30,226,183,101,6.0,13.0,64.99
182,2016,1,4,19,0,289,203,188,6.300000000000002,14.0,62.67
183,2016,1,4,19,30,303,217,178,6.5,14.0,61.09
184,2016,1,4,20,0,311,226,172,6.7,14.0,60.29
185,2016,1,4,20,30,171,168,5,6.800000000000002,14.0,60.31
186,2016,1,4,21,0,475,87,805,7.0,14.0,61.16
187,2016,1,4,21,30,214,190,50,7.0,13.0,62.78
188,2016,1,4,22,0,221,181,93,7.0,13.0,65.14
189,2016,1,4,22,30,264,141,330,6.5,13.0,68.15
190,2016,1,4,23,0,212,122,288,6.1000000000000005,13.0,71.72
191,2016,1,4,23,30,156,94,251,5.800000000000002,13.0,75.77
192,2016,1,5,0,0,98,62,207,5.6000000000000005,13.0,80.23
193,2016,1,5,0,30,41,31,110,5.5,12.0,85.03
194,2016,1,5,1,0,0,0,0,5.5,12.0,90.11
195,2016,1,5,1,30,0,0,0,5.6000000000000005,12.0,95.42
196,2016,1,5,2,0,0,0,0,5.7,12.0,100.92
197,2016,1,5,2,30,0,0,0,5.7,12.0,106.56
198,2016,1,5,3,0,0,0,0,5.800000000000002,12.0,112.33
199,2016,1,5,3,30,0,0,0,5.800000000000002,12.0,118.18
200,2016,1,5,4,0,0,0,0,5.800000000000002,12.0,124.1
201,2016,1,5,4,30,0,0,0,6.0,12.0,130.04
202,2016,1,5,5,0,0,0,0,6.2,12.0,135.98
203,2016,1,5,5,30,0,0,0,6.300000000000002,12.0,141.87
204,2016,1,5,6,0,0,0,0,6.4,12.0,147.63
205,2016,1,5,6,30,0,0,0,6.800000000000002,12.0,153.15
206,2016,1,5,7,0,0,0,0,7.2,12.0,158.21
207,2016,1,5,7,30,0,0,0,7.5,12.0,162.37
208,2016,1,5,8,0,0,0,0,7.800000000000002,12.0,164.85
209,2016,1,5,8,30,0,0,0,7.9,12.0,164.78
210,2016,1,5,9,0,0,0,0,8.1,12.0,162.20000000000005
211,2016,1,5,9,30,0,0,0,8.1,12.0,157.98
212,2016,1,5,10,0,0,0,0,8.1,12.0,152.89
213,2016,1,5,10,30,0,0,0,7.800000000000002,12.0,147.35
214,2016,1,5,11,0,0,0,0,7.6,12.0,141.58
215,2016,1,5,11,30,0,0,0,6.800000000000002,12.0,135.69
216,2016,1,5,12,0,0,0,0,6.0,12.0,129.75
217,2016,1,5,12,30,0,0,0,5.0,11.0,123.8
218,2016,1,5,13,0,0,0,0,4.1000000000000005,11.0,117.89
219,2016,1,5,13,30,0,0,0,3.8,11.0,112.03
220,2016,1,5,14,0,0,0,0,3.5,11.0,106.27
221,2016,1,5,14,30,0,0,0,3.6,10.0,100.62
222,2016,1,5,15,0,0,0,0,3.7,10.0,95.13
223,2016,1,5,15,30,0,0,0,4.2,10.0,89.82000000000002
224,2016,1,5,16,0,13,13,0,4.7,11.0,84.75
225,2016,1,5,16,30,29,29,0,4.9,11.0,79.96000000000002
226,2016,1,5,17,0,46,46,0,5.1000000000000005,12.0,75.51
227,2016,1,5,17,30,62,62,0,5.1000000000000005,12.0,71.47
228,2016,1,5,18,0,75,75,0,5.1000000000000005,12.0,67.91
229,2016,1,5,18,30,223,183,95,5.2,12.0,64.93
230,2016,1,5,19,0,15,15,0,5.4,12.0,62.6
231,2016,1,5,19,30,153,153,0,5.6000000000000005,11.0,61.0
232,2016,1,5,20,0,126,126,0,5.800000000000002,11.0,60.19
233,2016,1,5,20,30,124,124,0,5.800000000000002,11.0,60.2
234,2016,1,5,21,0,172,168,7,5.800000000000002,11.0,61.03
235,2016,1,5,21,30,186,176,22,5.6000000000000005,11.0,62.65
236,2016,1,5,22,0,93,93,0,5.5,11.0,65.0
237,2016,1,5,22,30,235,156,210,5.4,11.0,68.0
238,2016,1,5,23,0,191,131,189,5.4,11.0,71.57000000000002
239,2016,1,5,23,30,211,63,597,4.9,11.0,75.62
240,2016,1,6,0,0,132,52,464,4.5,11.0,80.08
241,2016,1,6,0,30,57,33,266,4.0,10.0,84.88
242,2016,1,6,1,0,0,0,0,3.5,10.0,89.95
243,2016,1,6,1,30,0,0,0,3.3000000000000003,10.0,95.27
244,2016,1,6,2,0,0,0,0,3.1,10.0,100.77
245,2016,1,6,2,30,0,0,0,3.2,10.0,106.42
246,2016,1,6,3,0,0,0,0,3.3000000000000003,10.0,112.18
247,2016,1,6,3,30,0,0,0,3.4000000000000004,10.0,118.04
248,2016,1,6,4,0,0,0,0,3.6,10.0,123.95
249,2016,1,6,4,30,0,0,0,3.7,10.0,129.9
250,2016,1,6,5,0,0,0,0,3.9,10.0,135.84
251,2016,1,6,5,30,0,0,0,4.2,10.0,141.72
252,2016,1,6,6,0,0,0,0,4.6000000000000005,10.0,147.48
253,2016,1,6,6,30,0,0,0,5.0,10.0,153.0
254,2016,1,6,7,0,0,0,0,5.5,10.0,158.06
255,2016,1,6,7,30,0,0,0,5.9,10.0,162.22
256,2016,1,6,8,0,0,0,0,6.300000000000002,10.0,164.72
257,2016,1,6,8,30,0,0,0,7.0,10.0,164.69
258,2016,1,6,9,0,0,0,0,7.7,10.0,162.16
259,2016,1,6,9,30,0,0,0,8.4,10.0,157.97
260,2016,1,6,10,0,0,0,0,9.2,10.0,152.9
261,2016,1,6,10,30,0,0,0,9.4,10.0,147.37
262,2016,1,6,11,0,0,0,0,9.7,10.0,141.6
263,2016,1,6,11,30,0,0,0,9.2,10.0,135.72
264,2016,1,6,12,0,0,0,0,8.8,11.0,129.78
265,2016,1,6,12,30,0,0,0,8.4,11.0,123.83
266,2016,1,6,13,0,0,0,0,8.1,11.0,117.91
267,2016,1,6,13,30,0,0,0,7.7,11.0,112.06
268,2016,1,6,14,0,0,0,0,7.4,12.0,106.29
269,2016,1,6,14,30,0,0,0,7.2,12.0,100.64
270,2016,1,6,15,0,0,0,0,7.0,12.0,95.14
271,2016,1,6,15,30,0,0,0,6.6000000000000005,12.0,89.82000000000002
272,2016,1,6,16,0,1,1,0,6.300000000000002,12.0,84.74
273,2016,1,6,16,30,2,2,0,6.300000000000002,12.0,79.94
274,2016,1,6,17,0,3,3,0,6.300000000000002,12.0,75.48
275,2016,1,6,17,30,5,5,0,6.4,12.0,71.43
276,2016,1,6,18,0,6,6,0,6.6000000000000005,12.0,67.86
277,2016,1,6,18,30,7,7,0,6.800000000000002,12.0,64.86
278,2016,1,6,19,0,363,170,419,7.1000000000000005,12.0,62.52
279,2016,1,6,19,30,376,190,384,6.9,12.0,60.9
280,2016,1,6,20,0,357,214,286,6.800000000000002,12.0,60.07
281,2016,1,6,20,30,296,226,140,6.5,12.0,60.07
282,2016,1,6,21,0,142,142,0,6.2,12.0,60.9
283,2016,1,6,21,30,341,185,338,6.1000000000000005,12.0,62.51
284,2016,1,6,22,0,302,171,308,6.0,12.0,64.85
285,2016,1,6,22,30,214,161,141,5.800000000000002,11.0,67.85
286,2016,1,6,23,0,172,136,114,5.7,11.0,71.41
287,2016,1,6,23,30,127,103,95,5.4,10.0,75.46000000000002
288,2016,1,7,0,0,78,68,61,5.1000000000000005,10.0,79.92
289,2016,1,7,0,30,33,32,15,5.0,10.0,84.72
290,2016,1,7,1,0,0,0,0,4.9,10.0,89.8
291,2016,1,7,1,30,0,0,0,4.9,9.0,95.12
292,2016,1,7,2,0,0,0,0,5.0,9.0,100.62
293,2016,1,7,2,30,0,0,0,4.9,9.0,106.27
294,2016,1,7,3,0,0,0,0,4.800000000000002,9.0,112.03
295,2016,1,7,3,30,0,0,0,4.6000000000000005,9.0,117.89
296,2016,1,7,4,0,0,0,0,4.5,9.0,123.8
297,2016,1,7,4,30,0,0,0,4.3,9.0,129.75
298,2016,1,7,5,0,0,0,0,4.2,9.0,135.69
299,2016,1,7,5,30,0,0,0,3.9,9.0,141.57
300,2016,1,7,6,0,0,0,0,3.6,9.0,147.33
301,2016,1,7,6,30,0,0,0,3.0,9.0,152.85
302,2016,1,7,7,0,0,0,0,2.5,9.0,157.9
303,2016,1,7,7,30,0,0,0,1.9,9.0,162.07
304,2016,1,7,8,0,0,0,0,1.3,9.0,164.58
305,2016,1,7,8,30,0,0,0,0.9,9.0,164.59
306,2016,1,7,9,0,0,0,0,0.6000000000000001,9.0,162.1
307,2016,1,7,9,30,0,0,0,0.4,9.0,157.95000000000005
308,2016,1,7,10,0,0,0,0,0.30000000000000004,9.0,152.9
309,2016,1,7,10,30,0,0,0,0.30000000000000004,9.0,147.38
310,2016,1,7,11,0,0,0,0,0.4,9.0,141.62
311,2016,1,7,11,30,0,0,0,0.6000000000000001,9.0,135.74
312,2016,1,7,12,0,0,0,0,0.8,9.0,129.8
313,2016,1,7,12,30,0,0,0,1.0,9.0,123.85
314,2016,1,7,13,0,0,0,0,1.2000000000000002,9.0,117.93
315,2016,1,7,13,30,0,0,0,1.4,9.0,112.07
316,2016,1,7,14,0,0,0,0,1.7000000000000002,9.0,106.3
317,2016,1,7,14,30,0,0,0,1.8,9.0,100.64
318,2016,1,7,15,0,0,0,0,2.0,9.0,95.14
319,2016,1,7,15,30,0,0,0,2.1,9.0,89.81
320,2016,1,7,16,0,57,36,227,2.2,10.0,84.73
321,2016,1,7,16,30,131,58,419,2.4000000000000004,10.0,79.92
322,2016,1,7,17,0,215,65,595,2.6,10.0,75.44
323,2016,1,7,17,30,290,74,676,2.6,10.0,71.38
324,2016,1,7,18,0,230,159,188,2.6,11.0,67.8
325,2016,1,7,18,30,249,186,147,2.5,11.0,64.79
326,2016,1,7,19,0,275,208,144,2.5,11.0,62.43
327,2016,1,7,19,30,379,188,391,2.5,11.0,60.8
328,2016,1,7,20,0,391,199,384,2.5,11.0,59.96
329,2016,1,7,20,30,362,213,297,2.6,11.0,59.94
330,2016,1,7,21,0,329,215,235,2.8000000000000003,11.0,60.76
331,2016,1,7,21,30,350,181,364,2.9000000000000004,11.0,62.36
332,2016,1,7,22,0,424,69,829,3.0,11.0,64.7
333,2016,1,7,22,30,368,65,796,2.8000000000000003,11.0,67.69
334,2016,1,7,23,0,301,59,752,2.7,11.0,71.25
335,2016,1,7,23,30,225,52,682,2.3000000000000003,10.0,75.3
336,2016,1,8,0,0,145,42,579,1.9,10.0,79.76
337,2016,1,8,0,30,66,28,401,1.8,10.0,84.56
338,2016,1,8,1,0,0,0,0,1.7000000000000002,10.0,89.64
339,2016,1,8,1,30,0,0,0,1.6,10.0,94.96
340,2016,1,8,2,0,0,0,0,1.6,10.0,100.46
341,2016,1,8,2,30,0,0,0,1.4,10.0,106.11
342,2016,1,8,3,0,0,0,0,1.2000000000000002,10.0,111.88
343,2016,1,8,3,30,0,0,0,0.9,10.0,117.74
344,2016,1,8,4,0,0,0,0,0.7000000000000001,10.0,123.65
345,2016,1,8,4,30,0,0,0,0.5,10.0,129.6
346,2016,1,8,5,0,0,0,0,0.4,10.0,135.54
347,2016,1,8,5,30,0,0,0,0.6000000000000001,9.0,141.42000000000004
348,2016,1,8,6,0,0,0,0,0.9,9.0,147.17000000000004
349,2016,1,8,6,30,0,0,0,1.0,9.0,152.69
350,2016,1,8,7,0,0,0,0,1.2000000000000002,9.0,157.74
351,2016,1,8,7,30,0,0,0,1.2000000000000002,9.0,161.91
352,2016,1,8,8,0,0,0,0,1.2000000000000002,9.0,164.44
353,2016,1,8,8,30,0,0,0,1.1,9.0,164.49
354,2016,1,8,9,0,0,0,0,1.0,9.0,162.04
355,2016,1,8,9,30,0,0,0,1.0,9.0,157.92000000000004
356,2016,1,8,10,0,0,0,0,1.1,9.0,152.89
357,2016,1,8,10,30,0,0,0,1.2000000000000002,9.0,147.39
358,2016,1,8,11,0,0,0,0,1.3,9.0,141.64
359,2016,1,8,11,30,0,0,0,1.2000000000000002,9.0,135.76
360,2016,1,8,12,0,0,0,0,1.1,9.0,129.82
361,2016,1,8,12,30,0,0,0,1.0,9.0,123.87
362,2016,1,8,13,0,0,0,0,0.9,9.0,117.95
363,2016,1,8,13,30,0,0,0,0.9,9.0,112.09
364,2016,1,8,14,0,0,0,0,0.9,9.0,106.31
365,2016,1,8,14,30,0,0,0,1.0,8.0,100.65
366,2016,1,8,15,0,0,0,0,1.2000000000000002,8.0,95.13
367,2016,1,8,15,30,0,0,0,1.3,8.0,89.8
368,2016,1,8,16,0,45,32,141,1.5,9.0,84.71000000000002
369,2016,1,8,16,30,103,64,223,1.7000000000000002,9.0,79.89
370,2016,1,8,17,0,163,93,277,1.9,9.0,75.4
371,2016,1,8,17,30,220,122,304,1.8,9.0,71.32000000000002
372,2016,1,8,18,0,265,146,314,1.7000000000000002,10.0,67.73
373,2016,1,8,18,30,313,166,344,1.6,10.0,64.7
374,2016,1,8,19,0,154,153,0,1.6,11.0,62.33
375,2016,1,8,19,30,164,163,2,1.7000000000000002,11.0,60.68
376,2016,1,8,20,0,250,217,65,1.8,11.0,59.83
377,2016,1,8,20,30,327,226,201,1.9,11.0,59.81
378,2016,1,8,21,0,317,223,190,2.1,11.0,60.61
379,2016,1,8,21,30,291,207,180,2.1,11.0,62.21
380,2016,1,8,22,0,186,171,33,2.2,12.0,64.54
381,2016,1,8,22,30,147,141,13,2.2,11.0,67.53
382,2016,1,8,23,0,119,117,6,2.3000000000000003,11.0,71.09
383,2016,1,8,23,30,88,88,0,2.0,11.0,75.14
384,2016,1,9,0,0,56,56,0,1.8,11.0,79.60000000000002
385,2016,1,9,0,30,25,25,0,1.9,10.0,84.4
386,2016,1,9,1,0,0,0,0,2.1,10.0,89.48
387,2016,1,9,1,30,0,0,0,2.3000000000000003,10.0,94.8
388,2016,1,9,2,0,0,0,0,2.6,10.0,100.3
389,2016,1,9,2,30,0,0,0,2.7,10.0,105.96
390,2016,1,9,3,0,0,0,0,2.8000000000000003,10.0,111.73
391,2016,1,9,3,30,0,0,0,2.9000000000000004,10.0,117.58
392,2016,1,9,4,0,0,0,0,3.1,10.0,123.5
393,2016,1,9,4,30,0,0,0,3.2,10.0,129.45
394,2016,1,9,5,0,0,0,0,3.3000000000000003,10.0,135.38
395,2016,1,9,5,30,0,0,0,3.3000000000000003,10.0,141.26
396,2016,1,9,6,0,0,0,0,3.4000000000000004,10.0,147.02
397,2016,1,9,6,30,0,0,0,3.4000000000000004,10.0,152.53
398,2016,1,9,7,0,0,0,0,3.5,10.0,157.58
399,2016,1,9,7,30,0,0,0,3.5,10.0,161.74
400,2016,1,9,8,0,0,0,0,3.6,10.0,164.28
401,2016,1,9,8,30,0,0,0,3.8,10.0,164.37
402,2016,1,9,9,0,0,0,0,4.1000000000000005,10.0,161.97
403,2016,1,9,9,30,0,0,0,4.4,10.0,157.89
404,2016,1,9,10,0,0,0,0,4.7,10.0,152.88
405,2016,1,9,10,30,0,0,0,5.0,10.0,147.39
406,2016,1,9,11,0,0,0,0,5.300000000000002,10.0,141.65
407,2016,1,9,11,30,0,0,0,5.300000000000002,10.0,135.77
408,2016,1,9,12,0,0,0,0,5.4,10.0,129.83
409,2016,1,9,12,30,0,0,0,5.300000000000002,10.0,123.88
410,2016,1,9,13,0,0,0,0,5.300000000000002,10.0,117.96
411,2016,1,9,13,30,0,0,0,5.300000000000002,10.0,112.09
412,2016,1,9,14,0,0,0,0,5.300000000000002,10.0,106.31
413,2016,1,9,14,30,0,0,0,5.300000000000002,10.0,100.64
414,2016,1,9,15,0,0,0,0,5.4,10.0,95.12
415,2016,1,9,15,30,0,0,0,5.5,10.0,89.78
416,2016,1,9,16,0,35,32,30,5.7,11.0,84.68
417,2016,1,9,16,30,80,67,73,5.7,11.0,79.85000000000002
418,2016,1,9,17,0,126,102,94,5.7,11.0,75.35000000000002
419,2016,1,9,17,30,170,134,109,5.4,11.0,71.26
420,2016,1,9,18,0,201,161,104,5.1000000000000005,11.0,67.66
421,2016,1,9,18,30,275,184,213,4.6000000000000005,11.0,64.61
