,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,2018,1,1,0,0,32,10,336,0.5,9.0,86.32000000000002
1,2018,1,1,0,30,2,3,34,0.7000000000000001,8.200000000000001,91.67
2,2018,1,1,1,0,0,0,0,0.8,7.300000000000002,97.07
3,2018,1,1,1,30,0,0,0,1.0,6.800000000000002,102.64
4,2018,1,1,2,0,0,0,0,1.1,6.300000000000002,108.35
5,2018,1,1,2,30,0,0,0,1.2000000000000002,5.9,114.18
6,2018,1,1,3,0,0,0,0,1.2000000000000002,5.4,120.09
7,2018,1,1,3,30,0,0,0,1.3,5.1000000000000005,126.05
8,2018,1,1,4,0,0,0,0,1.3,4.7,132.04
9,2018,1,1,4,30,0,0,0,1.4,4.4,138.01
10,2018,1,1,5,0,0,0,0,1.4,4.0,143.93
11,2018,1,1,5,30,0,0,0,1.4,3.7,149.71
12,2018,1,1,6,0,0,0,0,1.4,3.3000000000000003,155.22
13,2018,1,1,6,30,0,0,0,1.4,3.0,160.21
14,2018,1,1,7,0,0,0,0,1.4,2.7,164.11
15,2018,1,1,7,30,0,0,0,1.4,2.4000000000000004,165.99
16,2018,1,1,8,0,0,0,0,1.4,2.0,165.05
17,2018,1,1,8,30,0,0,0,1.4,1.8,161.72
18,2018,1,1,9,0,0,0,0,1.4,1.5,157.02
19,2018,1,1,9,30,0,0,0,1.4,1.2000000000000002,151.65
20,2018,1,1,10,0,0,0,0,1.4,0.9,145.94
21,2018,1,1,10,30,0,0,0,1.3,0.8,140.06
22,2018,1,1,11,0,0,0,0,1.3,0.6000000000000001,134.1
23,2018,1,1,11,30,0,0,0,1.3,0.5,128.11
24,2018,1,1,12,0,0,0,0,1.3,0.4,122.13
25,2018,1,1,12,30,0,0,0,1.3,0.30000000000000004,116.2
26,2018,1,1,13,0,0,0,0,1.3,0.30000000000000004,110.34
27,2018,1,1,13,30,0,0,0,1.3,0.2,104.58
28,2018,1,1,14,0,0,0,0,1.3,0.1,98.95
29,2018,1,1,14,30,0,0,0,1.2000000000000002,0.9,93.49
30,2018,1,1,15,0,20,15,140,1.2000000000000002,1.7000000000000002,87.97
31,2018,1,1,15,30,96,32,529,1.5,3.9,83.10000000000002
32,2018,1,1,16,0,185,38,733,1.7000000000000002,6.1000000000000005,78.43
33,2018,1,1,16,30,270,45,822,1.6,7.7,74.09
34,2018,1,1,17,0,347,49,878,1.4,9.2,70.18
35,2018,1,1,17,30,413,51,917,0.8,10.7,66.78
36,2018,1,1,18,0,467,53,944,0.1,12.3,63.97
37,2018,1,1,18,30,508,55,960,0.6000000000000001,13.2,61.84
38,2018,1,1,19,0,534,56,969,1.2000000000000002,14.0,60.47
39,2018,1,1,19,30,545,57,973,1.5,14.4,59.9
40,2018,1,1,20,0,540,56,972,1.9,14.8,60.17
41,2018,1,1,20,30,502,73,891,2.1,14.8,61.25
42,2018,1,1,21,0,450,86,804,2.3000000000000003,14.9,63.11
43,2018,1,1,21,30,409,73,817,2.3000000000000003,14.7,65.68
44,2018,1,1,22,0,353,59,815,2.3000000000000003,14.4,68.87
45,2018,1,1,22,30,287,52,787,1.7000000000000002,12.6,72.60000000000002
46,2018,1,1,23,0,208,42,725,1.1,10.7,76.79
47,2018,1,1,23,30,130,33,644,1.1,10.7,81.36
48,2018,1,2,0,0,51,22,437,1.4,6.9,86.19
49,2018,1,2,0,30,3,4,39,1.3,6.4,91.53
50,2018,1,2,1,0,0,0,0,1.3,6.0,96.93
51,2018,1,2,1,30,0,0,0,1.2000000000000002,5.7,102.5
52,2018,1,2,2,0,0,0,0,1.1,5.5,108.22
53,2018,1,2,2,30,0,0,0,1.1,5.300000000000002,114.04
54,2018,1,2,3,0,0,0,0,1.0,5.1000000000000005,119.95
55,2018,1,2,3,30,0,0,0,1.0,4.800000000000002,125.91
56,2018,1,2,4,0,0,0,0,1.0,4.5,131.9
57,2018,1,2,4,30,0,0,0,1.0,4.2,137.88
58,2018,1,2,5,0,0,0,0,1.0,4.0,143.79
59,2018,1,2,5,30,0,0,0,1.0,3.6,149.57
60,2018,1,2,6,0,0,0,0,1.1,3.2,155.09
61,2018,1,2,6,30,0,0,0,1.1,2.8000000000000003,160.07
62,2018,1,2,7,0,0,0,0,1.2000000000000002,2.4000000000000004,163.99
63,2018,1,2,7,30,0,0,0,1.2000000000000002,2.0,165.89
64,2018,1,2,8,0,0,0,0,1.3,1.5,165.0
