date,precipIntensity,precipProbability,precipAccumulation,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,windGust,cloudCover,uvIndex,visibility,ozone,production
2019-08-15 23:00:00-06:00,0.0,0.0,,,81.06,81.06,15.33,0.08,1010.9,3.85,29,6.06,0.0,0,10.0,287.9,
2019-08-16 00:00:00-06:00,0.0,0.0,,,78.92,78.92,13.54,0.08,1010.8,4.3,53,6.17,0.0,0,10.0,288.4,
2019-08-16 01:00:00-06:00,0.0009,0.01,,rain,78.01,78.01,12.91,0.08,1010.5,3.74,55,6.33,0.0,0,10.0,287.8,
2019-08-16 02:00:00-06:00,0.0006,0.01,,rain,76.95,76.95,12.27,0.08,1010.8,4.01,55,6.1,0.0,0,10.0,287.1,
2019-08-16 03:00:00-06:00,0.0014,0.01,,rain,73.17,73.17,9.44,0.08,1011.2,4.28,64,6.34,0.0,0,10.0,286.6,
2019-08-16 04:00:00-06:00,0.0006,0.01,,rain,71.59,71.59,8.11,0.08,1011.3,5.38,66,7.44,0.02,0,10.0,286.7,
2019-08-16 05:00:00-06:00,0.0012,0.01,,rain,70.49,70.49,7.61,0.08,1011.6,4.83,69,7.34,0.0,0,10.0,287.1,
2019-08-16 06:00:00-06:00,0.0,0.0,,,72.22,72.22,6.39,0.08,1011.4,5.16,74,6.99,0.03,0,10.0,288.9,
2019-08-16 07:00:00-06:00,0.0007,0.01,,rain,71.5,71.5,8.4,0.09,1012.0,4.52,76,6.41,0.04,0,10.0,288.4,10.0
2019-08-16 08:00:00-06:00,0.0007,0.01,,rain,75.4,75.4,7.85,0.07,1012.4,4.12,67,5.3,0.04,0,10.0,287.4,440.0
2019-08-16 09:00:00-06:00,0.0,0.0,,,80.7,80.7,2.21,0.05,1012.6,3.13,106,5.14,0.05,2,10.0,286.6,926.0
2019-08-16 10:00:00-06:00,0.0,0.0,,,86.8,86.8,1.58,0.04,1012.2,3.89,154,6.0,0.04,4,10.0,286.6,1297.0
2019-08-16 11:00:00-06:00,0.0,0.0,,,90.96,90.96,-0.81,0.03,1011.9,5.36,202,10.02,0.03,6,10.0,286.7,1510.0
2019-08-16 12:00:00-06:00,0.0,0.0,,,93.5,93.5,-1.02,0.03,1011.4,5.8,233,10.7,0.0,9,10.0,288.3,1633.0
2019-08-16 13:00:00-06:00,0.0,0.0,,,96.81,96.81,-3.67,0.02,1010.3,8.17,242,11.68,0.0,10,10.0,288.5,1675.0
2019-08-16 14:00:00-06:00,0.0,0.0,,,98.48,98.48,-3.56,0.02,1009.6,8.85,234,12.69,0.0,10,10.0,288.5,1654.0
2019-08-16 15:00:00-06:00,0.0,0.0,,,99.92,99.92,-8.49,0.02,1008.8,10.74,245,14.01,0.0,9,10.0,288.3,1495.0
2019-08-16 16:00:00-06:00,0.0,0.0,,,101.11,101.11,-6.35,0.02,1008.0,10.68,250,14.49,0.0,7,10.0,287.6,1269.0
2019-08-16 17:00:00-06:00,0.0,0.0,,,100.92,100.92,-7.6,0.02,1007.2,10.87,252,15.31,0.0,4,10.0,286.8,919.0
2019-08-16 18:00:00-06:00,0.0,0.0,,,98.34,98.34,-6.7,0.02,1007.1,10.19,252,14.21,0.0,2,10.0,289.3,516.0
2019-08-16 19:00:00-06:00,0.0,0.0,,,96.48,96.48,-3.46,0.02,1007.1,8.54,246,12.16,0.0,1,10.0,289.2,172.0
2019-08-16 20:00:00-06:00,0.0,0.0,,,92.69,92.69,-5.66,0.02,1007.5,6.13,263,10.12,0.0,0,10.0,288.9,9.0
2019-08-16 21:00:00-06:00,0.0,0.0,,,84.57,84.57,-5.51,0.03,1008.1,4.39,301,8.23,0.0,0,10.0,288.5,
2019-08-16 22:00:00-06:00,0.001,0.01,,rain,80.71,80.71,-5.62,0.03,1008.2,3.49,352,6.43,0.0,0,10.0,288.1,
2019-08-16 23:00:00-06:00,0.0,0.0,,,77.68,77.68,-2.43,0.04,1009.2,3.91,93,7.08,0.0,0,10.0,287.8,
2019-08-17 00:00:00-06:00,0.0006,0.01,,rain,77.15,77.15,-4.03,0.04,1008.9,3.68,53,5.85,0.0,0,10.0,286.9,
2019-08-17 01:00:00-06:00,0.0,0.0,,,74.99,74.99,-2.63,0.05,1009.5,3.49,58,5.85,0.0,0,10.0,286.8,
2019-08-17 02:00:00-06:00,0.0,0.0,,,73.01,73.01,-2.21,0.05,1009.4,4.26,79,6.4,0.0,0,10.0,287.0,
2019-08-17 03:00:00-06:00,0.001,0.01,,rain,71.88,71.88,-3.14,0.05,1009.3,5.11,77,7.77,0.0,0,10.0,287.1,
2019-08-17 04:00:00-06:00,0.0,0.0,,,71.02,71.02,-0.64,0.06,1009.7,5.26,65,7.58,0.0,0,10.0,287.0,
2019-08-17 05:00:00-06:00,0.0,0.0,,,69.66,69.66,1.04,0.06,1009.7,5.53,63,7.91,0.0,0,10.0,286.8,
2019-08-17 06:00:00-06:00,0.0006,0.01,,rain,69.81,69.81,5.25,0.08,1009.7,5.95,61,7.46,0.0,0,10.0,286.7,
2019-08-17 07:00:00-06:00,0.0013,0.01,,rain,70.87,70.87,5.71,0.08,1010.0,5.54,69,7.42,0.0,0,10.0,287.7,10.0
2019-08-17 08:00:00-06:00,0.0,0.0,,,73.24,73.24,5.72,0.07,1010.3,4.81,80,7.28,0.0,0,10.0,288.2,436.0
2019-08-17 09:00:00-06:00,0.0015,0.01,,rain,77.99,77.99,4.62,0.06,1010.2,3.81,108,6.83,0.0,2,10.0,288.7,911.0
2019-08-17 10:00:00-06:00,0.0,0.0,,,83.68,83.68,3.96,0.05,1009.9,4.2,147,6.76,0.0,4,10.0,289.3,1292.0
2019-08-17 11:00:00-06:00,0.0,0.0,,,87.66,87.66,3.72,0.04,1009.9,5.37,198,10.01,0.0,6,10.0,289.9,1501.0
2019-08-17 12:00:00-06:00,0.0,0.0,,,91.13,91.13,5.25,0.04,1009.8,6.24,228,11.38,0.0,8,10.0,292.6,1630.0
2019-08-17 13:00:00-06:00,0.0,0.0,,,93.22,93.22,3.11,0.03,1008.9,7.11,231,12.53,0.0,10,10.0,293.1,1676.0
2019-08-17 14:00:00-06:00,0.0,0.0,,,95.91,95.91,1.45,0.03,1008.4,10.69,239,14.2,0.0,10,10.0,293.3,1655.0
2019-08-17 15:00:00-06:00,0.0,0.0,,,97.89,97.89,-1.61,0.02,1007.6,11.01,240,14.92,0.0,9,10.0,293.2,1517.0
2019-08-17 16:00:00-06:00,0.0,0.0,,,98.86,98.86,-2.64,0.02,1006.8,12.99,251,16.82,0.0,7,10.0,292.7,1266.0
2019-08-17 17:00:00-06:00,0.0,0.0,,,99.06,99.06,-0.31,0.02,1006.2,12.02,249,15.35,0.0,4,10.0,291.9,918.0
2019-08-17 18:00:00-06:00,0.0,0.0,,,97.01,97.01,4.27,0.03,1006.3,10.29,246,13.77,0.0,2,10.0,293.3,512.0
2019-08-17 19:00:00-06:00,0.001,0.01,,rain,94.64,94.64,3.06,0.03,1005.9,9.29,246,12.16,0.0,1,10.0,293.1,169.0
2019-08-17 20:00:00-06:00,0.0008,0.01,,rain,91.14,91.14,1.71,0.03,1006.2,6.19,256,10.34,0.0,0,10.0,292.7,8.0
2019-08-17 21:00:00-06:00,0.0,0.0,,,85.59,85.59,0.16,0.04,1007.4,2.72,281,8.5,0.0,0,10.0,292.5,
2019-08-17 22:00:00-06:00,0.0,0.0,,,79.89,79.89,-0.42,0.04,1008.1,3.54,329,6.24,0.0,0,10.0,292.4,
2019-08-17 23:00:00-06:00,0.0005,0.01,,rain,77.13,77.13,4.0,0.06,1008.4,2.98,66,5.04,0.0,0,10.0,292.5,
2019-08-18 00:00:00-06:00,0.0,0.0,,,74.69,74.69,4.75,0.06,1009.2,3.34,56,5.08,0.0,0,10.0,290.6,
2019-08-18 01:00:00-06:00,0.0,0.0,,,72.04,72.04,8.59,0.08,1009.7,3.63,50,5.27,0.0,0,10.0,290.4,
2019-08-18 02:00:00-06:00,0.0,0.0,,,71.74,71.74,8.74,0.09,1009.9,3.59,60,5.49,0.0,0,10.0,290.3,
2019-08-18 03:00:00-06:00,0.0,0.0,,,71.09,71.09,10.06,0.09,1010.2,4.17,60,6.13,0.0,0,10.0,290.2,
2019-08-18 04:00:00-06:00,0.0,0.0,,,69.96,69.96,13.83,0.11,1010.6,5.25,65,7.03,0.0,0,10.0,290.2,
2019-08-18 05:00:00-06:00,0.0,0.0,,,67.77,67.77,14.66,0.13,1010.9,4.97,66,7.22,0.0,0,10.0,290.1,
2019-08-18 06:00:00-06:00,0.0,0.0,,,67.0,67.0,16.75,0.14,1011.4,4.95,62,6.3,0.0,0,10.0,290.1,
2019-08-18 07:00:00-06:00,0.0,0.0,,,69.8,69.8,16.75,0.13,1011.6,4.78,56,6.16,0.02,0,10.0,292.6,10.0
2019-08-18 08:00:00-06:00,0.0,0.0,,,72.48,72.48,17.98,0.13,1012.0,4.61,64,6.43,0.05,0,10.0,292.5,443.0
2019-08-18 09:00:00-06:00,0.0,0.0,,,77.78,77.78,17.64,0.1,1012.2,3.27,66,5.74,0.06,2,10.0,292.3,931.0
2019-08-18 10:00:00-06:00,0.0,0.0,,,83.07,83.07,17.27,0.09,1012.1,3.97,138,6.28,0.07,4,10.0,291.8,1289.0
2019-08-18 11:00:00-06:00,0.0,0.0,,,87.16,87.16,14.72,0.07,1011.8,4.92,170,9.07,0.06,6,10.0,291.2,1526.0
2019-08-18 12:00:00-06:00,0.0,0.0,,,90.18,90.18,15.38,0.06,1012.0,5.18,196,10.18,0.07,8,10.0,291.5,1603.0
2019-08-18 13:00:00-06:00,0.0,0.0,,,92.34,92.34,13.61,0.05,1010.6,5.35,224,11.97,0.09,9,10.0,291.3,1678.0
2019-08-18 14:00:00-06:00,0.0,0.0,,,94.4,94.4,9.59,0.04,1010.1,7.76,229,14.04,0.12,9,10.0,291.0,1642.0
2019-08-18 15:00:00-06:00,0.0,0.0,,,96.69,96.69,8.32,0.04,1009.4,7.74,234,15.09,0.14,8,10.0,290.9,1545.0
2019-08-18 16:00:00-06:00,0.0,0.0,,,97.75,97.75,5.42,0.03,1008.5,8.45,234,15.56,0.14,6,10.0,290.9,787.0
2019-08-18 17:00:00-06:00,0.0,0.0,,,98.73,98.73,7.56,0.03,1007.6,9.98,257,15.55,0.13,4,10.0,290.9,755.0
2019-08-18 18:00:00-06:00,0.0,0.0,,,96.54,96.54,11.84,0.04,1008.0,9.11,244,15.44,0.11,2,10.0,291.0,376.0
2019-08-18 19:00:00-06:00,0.0,0.0,,,94.24,94.24,15.4,0.06,1007.9,8.44,234,14.57,0.09,1,10.0,293.0,61.0
2019-08-18 20:00:00-06:00,0.0,0.0,,,90.67,90.67,16.26,0.06,1008.8,6.36,288,11.45,0.05,0,10.0,292.8,3.0
2019-08-18 21:00:00-06:00,0.0,0.0,,,84.02,84.02,18.79,0.09,1009.2,4.77,308,9.31,0.02,0,10.0,292.6,
2019-08-18 22:00:00-06:00,0.0,0.0,,,80.63,80.63,17.63,0.09,1010.5,4.0,283,6.22,0.01,0,10.0,292.3,
2019-08-18 23:00:00-06:00,0.0,0.0,,,77.96,77.96,16.69,0.1,1010.9,3.61,36,5.9,0.02,0,10.0,292.1,
2019-08-19 00:00:00-06:00,0.0,0.0,,,75.95,75.95,15.27,0.1,1011.5,3.54,59,7.09,0.01,0,10.0,291.4,
2019-08-19 01:00:00-06:00,0.0,0.0,,,75.3,75.3,15.45,0.1,1011.7,3.03,57,6.1,0.0,0,10.0,291.0,
2019-08-19 02:00:00-06:00,0.0,0.0,,,73.4,73.4,15.28,0.11,1012.1,4.06,62,6.81,0.0,0,10.0,290.6,
2019-08-19 03:00:00-06:00,0.0,0.0,,,71.96,71.96,18.21,0.13,1012.6,4.41,68,6.82,0.0,0,10.0,290.5,
2019-08-19 04:00:00-06:00,0.0,0.0,,,70.5,70.5,21.12,0.15,1012.9,4.68,58,6.88,0.0,0,10.0,291.2,
2019-08-19 05:00:00-06:00,0.0,0.0,,,69.8,69.8,21.44,0.16,1013.0,5.52,50,7.6,0.0,0,10.0,292.4,
2019-08-19 06:00:00-06:00,0.0,0.0,,,69.56,69.56,22.81,0.17,1013.0,5.55,44,6.54,0.0,0,10.0,293.1,
2019-08-19 07:00:00-06:00,0.0,0.0,,,70.8,70.8,21.69,0.16,1013.4,4.4,49,6.27,0.0,0,10.0,293.5,7.0
2019-08-19 08:00:00-06:00,0.0,0.0,,,73.06,73.06,21.64,0.14,1013.7,4.07,55,6.24,0.0,0,10.0,293.4,313.0
2019-08-19 09:00:00-06:00,0.0,0.0,,,76.26,76.26,20.29,0.12,1014.0,3.39,105,5.99,0.0,2,10.0,293.6,492.0
2019-08-19 10:00:00-06:00,0.0,0.0,,,82.17,82.17,17.7,0.09,1014.0,4.63,145,8.45,0.0,4,10.0,294.4,1048.0
2019-08-19 11:00:00-06:00,0.0,0.0,,,86.24,86.24,15.39,0.07,1013.7,5.19,179,12.04,0.01,6,10.0,295.3,1542.0
2019-08-19 12:00:00-06:00,0.0,0.0,,,89.45,89.45,12.9,0.06,1014.0,6.15,213,13.61,0.02,8,10.0,297.9,1660.0
2019-08-19 13:00:00-06:00,0.0,0.0,,,91.94,91.94,7.68,0.04,1013.4,7.17,221,14.94,0.05,9,10.0,297.9,1725.0
2019-08-19 14:00:00-06:00,0.0,0.0,,,93.9,93.9,5.14,0.04,1012.3,8.04,238,14.69,0.1,9,10.0,297.4,1658.0
2019-08-19 15:00:00-06:00,0.0,0.0,,,96.12,96.12,-2.01,0.02,1011.4,8.35,235,14.12,0.13,8,10.0,296.5,1507.0
2019-08-19 16:00:00-06:00,0.0,0.0,,,97.68,97.68,-5.14,0.02,1011.0,8.45,243,13.63,0.14,6,10.0,295.5,1258.0
2019-08-19 17:00:00-06:00,0.0,0.0,,,98.07,98.07,-5.52,0.02,1010.4,8.09,251,12.65,0.13,4,10.0,294.3,914.0
2019-08-19 18:00:00-06:00,0.0,0.0,,,95.82,95.82,-3.99,0.02,1010.1,8.05,246,12.92,0.11,2,10.0,293.2,506.0
2019-08-19 19:00:00-06:00,0.0,0.0,,,93.78,93.78,-1.51,0.03,1010.1,6.5,206,10.72,0.07,0,10.0,291.7,161.0
2019-08-19 20:00:00-06:00,0.0,0.0,,,88.29,88.29,-0.01,0.03,1009.8,4.75,21,7.85,0.03,0,10.0,291.5,4.0
2019-08-19 21:00:00-06:00,0.0,0.0,,,82.08,82.08,1.51,0.04,1010.5,4.73,359,6.7,0.0,0,10.0,290.9,
2019-08-19 22:00:00-06:00,0.0,0.0,,,79.02,79.02,1.3,0.05,1011.6,3.96,7,6.35,0.0,0,10.0,290.1,
2019-08-19 23:00:00-06:00,0.0,0.0,,,76.5,76.5,5.58,0.06,1012.2,4.86,39,7.35,0.0,0,10.0,289.0,
2019-08-20 00:00:00-06:00,0.0,0.0,,,75.12,75.12,7.38,0.07,1012.5,4.92,50,7.14,0.0,0,10.0,288.6,
2019-08-20 01:00:00-06:00,0.0,0.0,,,74.98,74.98,9.18,0.08,1012.9,5.31,50,7.1,0.0,0,10.0,287.9,
2019-08-20 02:00:00-06:00,0.0,0.0,,,71.86,71.86,8.89,0.09,1012.8,4.54,51,6.77,0.0,0,10.0,287.3,
2019-08-20 03:00:00-06:00,0.0,0.0,,,71.75,71.75,12.97,0.1,1013.4,5.63,54,6.94,0.0,0,10.0,286.6,
2019-08-20 04:00:00-06:00,0.0,0.0,,,68.83,68.83,17.08,0.14,1013.4,5.5,66,7.71,0.0,0,10.0,285.7,
2019-08-20 05:00:00-06:00,0.0,0.0,,,67.54,67.54,18.92,0.15,1013.6,5.87,58,8.51,0.0,0,10.0,284.7,
2019-08-20 06:00:00-06:00,0.0,0.0,,,67.81,67.81,19.42,0.16,1013.5,5.91,59,7.31,0.0,0,10.0,284.2,
2019-08-20 07:00:00-06:00,0.0,0.0,,,69.84,69.84,19.1,0.14,1013.8,4.72,68,6.91,0.0,0,10.0,285.4,5.0
2019-08-20 08:00:00-06:00,0.0,0.0,,,73.53,73.53,18.56,0.12,1014.0,4.58,78,6.62,0.0,0,10.0,285.8,443.0
2019-08-20 09:00:00-06:00,0.0,0.0,,,78.0,78.0,19.64,0.11,1014.1,3.82,89,5.85,0.0,2,10.0,286.2,924.0
2019-08-20 10:00:00-06:00,0.0,0.0,,,83.84,83.84,16.87,0.08,1013.6,4.16,135,6.83,0.0,4,10.0,286.0,1295.0
2019-08-20 11:00:00-06:00,0.0,0.0,,,88.53,88.53,14.5,0.06,1013.4,5.46,164,8.59,0.0,6,10.0,285.7,1510.0
2019-08-20 12:00:00-06:00,0.0,0.0,,,92.02,92.02,11.87,0.05,1013.0,5.76,185,10.18,0.0,8,10.0,287.1,1632.0
2019-08-20 13:00:00-06:00,0.0,0.0,,,93.71,93.71,8.69,0.04,1012.2,5.29,206,11.23,0.0,10,10.0,287.7,1663.0
2019-08-20 14:00:00-06:00,0.0,0.0,,,96.75,96.75,5.5,0.03,1010.9,6.28,221,12.19,0.0,10,10.0,288.2,1595.0
2019-08-20 15:00:00-06:00,0.0,0.0,,,99.7,99.7,-0.21,0.02,1010.5,7.67,227,12.64,0.0,9,10.0,288.5,1466.0
2019-08-20 16:00:00-06:00,0.0,0.0,,,100.72,100.72,-1.45,0.02,1009.7,7.94,236,12.59,0.0,7,10.0,288.7,1235.0
2019-08-20 17:00:00-06:00,0.0,0.0,,,101.01,101.01,-3.22,0.02,1009.1,8.52,273,11.6,0.0,4,10.0,288.5,899.0
2019-08-20 18:00:00-06:00,0.0,0.0,,,99.2,99.2,2.02,0.03,1008.8,8.93,251,11.11,0.0,2,10.0,288.2,498.0
2019-08-20 19:00:00-06:00,0.0,0.0,,,96.46,96.46,0.24,0.03,1008.7,7.49,215,9.45,0.0,0,10.0,287.4,157.0
2019-08-20 20:00:00-06:00,0.0,0.0,,,92.55,92.55,2.0,0.03,1009.2,5.46,324,8.97,0.0,0,10.0,286.6,3.0
2019-08-20 21:00:00-06:00,0.0,0.0,,,83.92,83.92,1.89,0.04,1009.7,4.12,332,5.87,0.0,0,10.0,286.5,
2019-08-20 22:00:00-06:00,0.0,0.0,,,80.31,80.31,1.5,0.05,1010.3,3.55,342,5.16,0.0,0,10.0,286.9,
2019-08-20 23:00:00-06:00,0.0,0.0,,,77.73,77.73,2.03,0.05,1011.0,4.38,18,6.04,0.0,0,10.0,287.9,
2019-08-21 00:00:00-06:00,0.0,0.0,,,75.78,75.78,3.19,0.06,1011.4,4.76,53,6.08,0.0,0,10.0,289.5,
2019-08-21 01:00:00-06:00,0.0,0.0,,,74.48,74.48,2.38,0.06,1011.5,5.04,44,6.9,0.0,0,10.0,293.8,
2019-08-21 02:00:00-06:00,0.0,0.0,,,73.46,73.46,3.01,0.06,1011.9,5.79,59,7.24,0.0,0,10.0,297.4,
2019-08-21 03:00:00-06:00,0.0,0.0,,,71.56,71.56,6.29,0.08,1012.2,5.85,57,7.99,0.0,0,10.0,299.4,
2019-08-21 04:00:00-06:00,0.0,0.0,,,70.04,70.04,8.22,0.09,1011.9,6.27,62,8.4,0.0,0,10.0,298.4,
2019-08-21 05:00:00-06:00,0.0,0.0,,,68.92,68.92,7.17,0.09,1011.8,6.71,59,9.29,0.0,0,10.0,296.0,
2019-08-21 06:00:00-06:00,0.0,0.0,,,69.2,69.2,7.64,0.09,1011.7,6.38,52,7.93,0.0,0,10.0,295.5,
2019-08-21 07:00:00-06:00,0.0,0.0,,,70.54,70.54,8.03,0.09,1011.7,6.06,51,7.47,0.0,0,10.0,295.4,5.0
2019-08-21 08:00:00-06:00,0.0,0.0,,,73.98,73.98,7.46,0.07,1011.8,5.35,58,6.95,0.0,0,10.0,295.8,403.0
